date,/m/02f84_
2020-02-01,18.15988493011648
2020-02-02,17.403223058028292
2020-02-03,0.0
2020-02-04,16.646561185940104
2020-02-05,0.0
2020-02-06,17.403223058028292
2020-02-07,0.0
2020-02-08,18.15988493011648
2020-02-09,17.403223058028292
2020-02-10,49.18302168573213
2020-02-11,0.0
2020-02-12,15.889899313851918
2020-02-13,15.889899313851918
2020-02-14,0.0
2020-02-15,18.916546802204664
2020-02-16,36.31976986023296
2020-02-17,32.53646049979202
2020-02-18,32.53646049979202
2020-02-19,16.646561185940104
2020-02-20,0.0
2020-02-21,34.806446116056584
2020-02-22,18.916546802204664
2020-02-23,0.0
2020-02-24,33.29312237188021
2020-02-25,15.889899313851918
2020-02-26,31.02313675561565
2020-02-27,15.889899313851918
2020-02-28,49.93968355782032
2020-02-29,17.403223058028292
2020-03-01,17.403223058028292
2020-03-02,15.889899313851918
2020-03-03,65.07292099958404
2020-03-04,31.02313675561565
2020-03-05,46.913036069467566
2020-03-06,15.889899313851918
2020-03-07,35.56310798814477
2020-03-08,0.0
2020-03-09,75.66618720881866
2020-03-10,0.0
2020-03-11,15.889899313851918
2020-03-12,15.133237441763733
2020-03-13,34.049784243968396
2020-03-14,17.403223058028292
2020-03-15,31.779798627703837
2020-03-16,28.75315113935109
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,0.0
2020-03-20,15.133237441763733
2020-03-21,17.403223058028292
2020-03-22,33.29312237188021
2020-03-23,27.239827395174718
2020-03-24,29.509813011439277
2020-03-25,14.376575569675545
2020-03-26,15.133237441763733
2020-03-27,14.376575569675545
2020-03-28,0.0
2020-03-29,0.0
2020-03-30,27.996489267262906
2020-03-31,28.75315113935109
2020-04-01,14.376575569675545
2020-04-02,14.376575569675545
2020-04-03,15.133237441763733
2020-04-04,0.0
2020-04-05,0.0
2020-04-06,41.616402964850266
2020-04-07,0.0
2020-04-08,14.376575569675545
2020-04-09,29.509813011439277
2020-04-10,0.0
2020-04-11,0.0
2020-04-12,0.0
2020-04-13,31.779798627703837
2020-04-14,29.509813011439277
2020-04-15,15.133237441763733
2020-04-16,0.0
2020-04-17,15.133237441763733
2020-04-18,0.0
2020-04-19,15.889899313851918
2020-04-20,14.376575569675545
2020-04-21,0.0
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,0.0
2020-04-25,0.0
2020-04-26,16.646561185940104
2020-04-27,0.0
2020-04-28,27.239827395174718
2020-04-29,14.376575569675545
2020-04-30,0.0
2020-05-01,0.0
2020-05-02,0.0
2020-05-03,0.0
2020-05-04,0.0
2020-05-05,12.863251825499173
2020-05-06,27.996489267262906
2020-05-07,14.376575569675545
2020-05-08,31.02313675561565
2020-05-09,0.0
2020-05-10,15.133237441763733
2020-05-11,13.619913697587359
2020-05-12,0.0
2020-05-13,29.509813011439277
2020-05-14,0.0
2020-05-15,0.0
2020-05-16,0.0
2020-05-17,36.31976986023296
2020-05-18,15.133237441763733
2020-05-19,15.133237441763733
2020-05-20,15.889899313851918
2020-05-21,0.0
2020-05-22,0.0
2020-05-23,0.0
2020-05-24,18.15988493011648
2020-05-25,14.376575569675545
2020-05-26,0.0
2020-05-27,0.0
2020-05-28,29.509813011439277
2020-05-29,15.889899313851918
2020-05-30,18.15988493011648
2020-05-31,0.0
2020-06-01,31.779798627703837
2020-06-02,14.376575569675545
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,0.0
2020-06-06,17.403223058028292
2020-06-07,0.0
2020-06-08,13.619913697587359
2020-06-09,27.996489267262906
2020-06-10,15.133237441763733
2020-06-11,15.133237441763733
2020-06-12,15.133237441763733
2020-06-13,17.403223058028292
2020-06-14,0.0
2020-06-15,0.0
2020-06-16,43.129726709026635
2020-06-17,15.133237441763733
2020-06-18,15.133237441763733
2020-06-19,15.889899313851918
2020-06-20,37.83309360440933
2020-06-21,0.0
2020-06-22,63.559597255407674
2020-06-23,0.0
2020-06-24,16.646561185940104
2020-06-25,0.0
2020-06-26,15.889899313851918
2020-06-27,36.31976986023296
2020-06-28,47.669697941555754
2020-06-29,30.266474883527465
2020-06-30,15.889899313851918
2020-07-01,0.0
2020-07-02,15.133237441763733
2020-07-03,32.53646049979202
2020-07-04,0.0
2020-07-05,18.15988493011648
2020-07-06,0.0
2020-07-07,0.0
2020-07-08,0.0
2020-07-09,16.646561185940104
2020-07-10,0.0
2020-07-11,0.0
2020-07-12,0.0
2020-07-13,17.403223058028292
2020-07-14,0.0
2020-07-15,31.779798627703837
2020-07-16,49.93968355782032
2020-07-17,17.403223058028292
2020-07-18,0.0
2020-07-19,19.67320867429285
2020-07-20,16.646561185940104
2020-07-21,0.0
2020-07-22,0.0
2020-07-23,0.0
2020-07-24,0.0
2020-07-25,19.67320867429285
2020-07-26,0.0
2020-07-27,0.0
2020-07-28,0.0
2020-07-29,17.403223058028292
2020-07-30,0.0
2020-07-31,0.0
2020-08-01,19.67320867429285
2020-08-02,0.0
2020-08-03,0.0
2020-08-04,0.0
2020-08-05,0.0
2020-08-06,0.0
2020-08-07,0.0
2020-08-08,0.0
2020-08-09,0.0
2020-08-10,0.0
2020-08-11,0.0
2020-08-12,16.646561185940104
2020-08-13,16.646561185940104
2020-08-14,0.0
2020-08-15,18.916546802204664
2020-08-16,0.0
2020-08-17,0.0
2020-08-18,0.0
2020-08-19,0.0
2020-08-20,0.0
2020-08-21,0.0
2020-08-22,0.0
2020-08-23,0.0
2020-08-24,16.646561185940104
2020-08-25,0.0
2020-08-26,0.0
2020-08-27,0.0
2020-08-28,0.0
2020-08-29,0.0
2020-08-30,0.0
2020-08-31,15.889899313851918
2020-09-01,0.0
2020-09-02,16.646561185940104
2020-09-03,0.0
2020-09-04,0.0
2020-09-05,18.15988493011648
2020-09-06,35.56310798814477
2020-09-07,0.0
2020-09-08,15.889899313851918
2020-09-09,0.0
2020-09-10,15.889899313851918
2020-09-11,16.646561185940104
2020-09-12,18.15988493011648
2020-09-13,0.0
2020-09-14,0.0
2020-09-15,48.42635981364394
2020-09-16,63.559597255407674
2020-09-17,15.889899313851918
2020-09-18,16.646561185940104
2020-09-19,0.0
2020-09-20,0.0
2020-09-21,15.133237441763733
2020-09-22,0.0
2020-09-23,0.0
2020-09-24,0.0
2020-09-25,34.049784243968396
2020-09-26,18.916546802204664
2020-09-27,0.0
2020-09-28,21.0
2020-09-29,0.0
2020-09-30,21.0
2020-10-01,62.0
2020-10-02,0.0
2020-10-03,0.0
2020-10-04,0.0
2020-10-05,0.0
2020-10-06,21.0
2020-10-07,0.0
2020-10-08,0.0
2020-10-09,0.0
2020-10-10,0.0
2020-10-11,71.0
2020-10-12,22.0
2020-10-13,0.0
2020-10-14,43.0
2020-10-15,22.0
2020-10-16,23.0
2020-10-17,0.0
2020-10-18,0.0
2020-10-19,0.0
2020-10-20,0.0
2020-10-21,22.0
2020-10-22,22.0
2020-10-23,45.0
2020-10-24,24.0
2020-10-25,0.0
2020-10-26,0.0
2020-10-27,0.0
2020-10-28,0.0
2020-10-29,42.0
2020-10-30,59.0
2020-10-31,21.0
2020-11-01,0.0
2020-11-02,0.0
2020-11-03,20.0
2020-11-04,18.0
2020-11-05,0.0
2020-11-06,0.0
2020-11-07,0.0
2020-11-08,0.0
2020-11-09,40.0
2020-11-10,0.0
2020-11-11,20.0
2020-11-12,0.0
2020-11-13,0.0
2020-11-14,0.0
2020-11-15,0.0
2020-11-16,0.0
2020-11-17,0.0
2020-11-18,0.0
2020-11-19,20.0
2020-11-20,41.0
2020-11-21,42.0
2020-11-22,0.0
2020-11-23,0.0
2020-11-24,20.0
2020-11-25,0.0
2020-11-26,0.0
2020-11-27,20.0
2020-11-28,0.0
2020-11-29,0.0
2020-11-30,0.0
2020-12-01,40.0
2020-12-02,0.0
2020-12-03,20.0
2020-12-04,0.0
2020-12-05,21.0
2020-12-06,0.0
2020-12-07,41.0
2020-12-08,0.0
2020-12-09,0.0
2020-12-10,20.0
2020-12-11,21.0
2020-12-12,0.0
2020-12-13,0.0
2020-12-14,0.0
2020-12-15,21.0
2020-12-16,0.0
2020-12-17,0.0
2020-12-18,0.0
2020-12-19,23.0
2020-12-20,0.0
2020-12-21,0.0
2020-12-22,0.0
2020-12-23,0.0
2020-12-24,27.0
2020-12-25,0.0
2020-12-26,26.0
2020-12-27,0.0
2020-12-28,0.0
2020-12-29,0.0
2020-12-30,0.0
2020-12-31,0.0
2021-01-01,0.0
2021-01-02,0.0
2021-01-03,0.0
2021-01-04,0.0
2021-01-05,43.0
2021-01-06,21.0
2021-01-07,21.0
2021-01-08,44.0
2021-01-09,0.0
2021-01-10,0.0
2021-01-11,21.0
2021-01-12,0.0
2021-01-13,21.0
2021-01-14,21.0
2021-01-15,0.0
2021-01-16,0.0
2021-01-17,23.0
2021-01-18,0.0
2021-01-19,0.0
2021-01-20,0.0
2021-01-21,0.0
2021-01-22,64.0
2021-01-23,0.0
2021-01-24,0.0
2021-01-25,21.0
2021-01-26,21.0
2021-01-27,41.0
2021-01-28,0.0
2021-01-29,44.0
2021-01-30,0.0
2021-01-31,23.0
2021-02-01,0.0
2021-02-02,0.0
2021-02-03,0.0
2021-02-04,0.0
2021-02-05,0.0
2021-02-06,22.0
2021-02-07,22.0
2021-02-08,21.0
2021-02-09,82.0
2021-02-10,20.0
2021-02-11,43.0
2021-02-12,22.0
2021-02-13,24.0
2021-02-14,0.0
2021-02-15,21.0
2021-02-16,0.0
2021-02-17,0.0
2021-02-18,0.0
2021-02-19,0.0
2021-02-20,50.0
