date,/g/121j1nlf
2020-02-01,0.48292852495736116
2020-02-02,0.4536008817413271
2020-02-03,0.6823564988263933
2020-02-04,0.5552700448902453
2020-02-05,0.43600429581170674
2020-02-06,0.4770629963141545
2020-02-07,0.39103524288045455
2020-02-08,0.32064889916197264
2020-02-09,0.2078734919125695
2020-02-10,0.35800434718275864
2020-02-11,0.35607959262801253
2020-02-12,0.24733096028486284
2020-02-13,0.39361230644555983
2020-02-14,0.30122408781775123
2020-02-15,0.07314067308034852
2020-02-16,0.260226815801661
2020-02-17,0.6280474112136243
2020-02-18,0.6705844868735111
2020-02-19,0.3953445855448312
2020-02-20,0.317776976988567
2020-02-21,0.3653184144907934
2020-02-22,0.5930168783172469
2020-02-23,0.1976722927724156
2020-02-24,0.3106074531613765
2020-02-25,0.35528504179966036
2020-02-26,0.4019840145442005
2020-02-27,0.30010768412887806
2020-02-28,0.22389507489298868
2020-02-29,0.194610004802347
2020-03-01,0.3122859876665718
2020-03-02,0.3857343719939056
2020-03-03,0.320135814990868
2020-03-04,0.33054272892307907
2020-03-05,0.39226279981411205
2020-03-06,0.4657540403415783
2020-03-07,0.43916176815927116
2020-03-08,0.3421567591590262
2020-03-09,0.335771185339262
2020-03-10,0.4435331005728013
2020-03-11,0.4926391632247916
2020-03-12,0.5280169564342913
2020-03-13,0.500417563548867
2020-03-14,0.4781609102799794
2020-03-15,0.5722088414710718
2020-03-16,0.6054723954740276
2020-03-17,0.5516950070075785
2020-03-18,0.45848372652973024
2020-03-19,0.2452354816321813
2020-03-20,0.4495983829923324
2020-03-21,0.4033945965978635
2020-03-22,0.46026079523720986
2020-03-23,0.24168134421722218
2020-03-24,0.5573393298342469
2020-03-25,0.30461532858484663
2020-03-26,0.27731489819280847
2020-03-27,0.37933229597358253
2020-03-28,0.36352678364134994
2020-03-29,0.3391000827642632
2020-03-30,0.5661247144454223
2020-03-31,0.7525006408329304
2020-04-01,0.8385589400166671
2020-04-02,0.7135253008491719
2020-04-03,1.1586450562854544
2020-04-04,0.5068030174255801
2020-04-05,0.4867976351587808
2020-04-06,0.45178821619188203
2020-04-07,0.5651520490370778
2020-04-08,0.5175790590070151
2020-04-09,0.6133232744105943
2020-04-10,0.5952487175449499
2020-04-11,0.5667014135970345
2020-04-12,0.5322347308634874
2020-04-13,0.43633616399222563
2020-04-14,0.372959451361709
2020-04-15,0.761732607391715
2020-04-16,0.5228344631711771
2020-04-17,0.7245271587016312
2020-04-18,0.3818453944508597
2020-04-19,0.4464653842810053
2020-04-20,0.3720544869008377
2020-04-21,0.4014272095509038
2020-04-22,0.7470900334412218
2020-04-23,0.2707156105898125
2020-04-24,0.22753397945278717
2020-04-25,0.40026050400088836
2020-04-26,0.4102254958017403
2020-04-27,0.27237644255662113
2020-04-28,0.28732393025789915
2020-04-29,0.4865729244800368
2020-04-30,0.6173126000713169
2020-05-01,0.5187303597557454
2020-05-02,0.4811752205879085
