date,/m/0405g08
2020-02-01,0.0
2020-02-02,16.410754224994633
2020-02-03,0.0
2020-02-04,17.376092708817843
2020-02-05,32.82150844998927
2020-02-06,18.341431192641057
2020-02-07,0.0
2020-02-08,34.75218541763569
2020-02-09,0.0
2020-02-10,48.26692419116068
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,17.376092708817843
2020-02-14,35.717523901458904
2020-02-15,18.341431192641057
2020-02-16,0.0
2020-02-17,17.376092708817843
2020-02-18,17.376092708817843
2020-02-19,34.75218541763569
2020-02-20,0.0
2020-02-21,18.341431192641057
2020-02-22,18.341431192641057
2020-02-23,0.0
2020-02-24,17.376092708817843
2020-02-25,34.75218541763569
2020-02-26,16.410754224994633
2020-02-27,32.82150844998927
2020-02-28,50.1976011588071
2020-02-29,33.78684693381248
2020-03-01,16.410754224994633
2020-03-02,0.0
2020-03-03,0.0
2020-03-04,0.0
2020-03-05,31.85616996616605
2020-03-06,0.0
2020-03-07,17.376092708817843
2020-03-08,15.445415741171418
2020-03-09,30.890831482342836
2020-03-10,15.445415741171418
2020-03-11,15.445415741171418
2020-03-12,0.0
2020-03-13,0.0
2020-03-14,66.60835538380174
2020-03-15,0.0
2020-03-16,13.514738773524991
2020-03-17,56.9549705455696
2020-03-18,28.96015451469641
2020-03-19,14.480077257348205
2020-03-20,14.480077257348205
2020-03-21,30.890831482342836
2020-03-22,96.53384838232137
2020-03-23,25.09880057940355
2020-03-24,55.024293577923174
2020-03-25,0.0
2020-03-26,13.514738773524991
2020-03-27,39.57887783675176
2020-03-28,47.301585707337466
2020-03-29,15.445415741171418
2020-03-30,13.514738773524991
2020-03-31,26.06413906322677
2020-04-01,13.514738773524991
2020-04-02,26.06413906322677
2020-04-03,27.029477547049982
2020-04-04,0.0
2020-04-05,0.0
2020-04-06,74.33106325438744
2020-04-07,0.0
2020-04-08,27.994816030873192
2020-04-09,14.480077257348205
2020-04-10,14.480077257348205
2020-04-11,15.445415741171418
2020-04-12,0.0
2020-04-13,0.0
2020-04-14,42.4748932882214
2020-04-15,14.480077257348205
2020-04-16,44.40557025586782
2020-04-17,29.92549299851962
2020-04-18,14.480077257348205
2020-04-19,15.445415741171418
2020-04-20,13.514738773524991
2020-04-21,28.96015451469641
2020-04-22,44.40557025586782
2020-04-23,27.994816030873192
2020-04-24,14.480077257348205
2020-04-25,0.0
2020-04-26,15.445415741171418
2020-04-27,40.54421632057497
2020-04-28,25.09880057940355
2020-04-29,0.0
2020-04-30,12.549400289701776
2020-05-01,0.0
2020-05-02,0.0
2020-05-03,28.96015451469641
2020-05-04,25.09880057940355
2020-05-05,0.0
2020-05-06,13.514738773524991
2020-05-07,13.514738773524991
2020-05-08,0.0
2020-05-09,14.480077257348205
2020-05-10,27.994816030873192
2020-05-11,0.0
2020-05-12,42.4748932882214
2020-05-13,0.0
2020-05-14,0.0
2020-05-15,0.0
2020-05-16,0.0
2020-05-17,0.0
2020-05-18,0.0
2020-05-19,14.480077257348205
2020-05-20,30.890831482342836
2020-05-21,0.0
2020-05-22,14.480077257348205
2020-05-23,31.85616996616605
2020-05-24,16.410754224994633
2020-05-25,0.0
2020-05-26,0.0
2020-05-27,29.92549299851962
2020-05-28,0.0
2020-05-29,29.92549299851962
2020-05-30,17.376092708817843
2020-05-31,32.82150844998927
2020-06-01,0.0
2020-06-02,0.0
2020-06-03,26.06413906322677
2020-06-04,0.0
2020-06-05,13.514738773524991
2020-06-06,15.445415741171418
2020-06-07,32.82150844998927
2020-06-08,26.06413906322677
2020-06-09,0.0
2020-06-10,0.0
2020-06-11,0.0
2020-06-12,0.0
2020-06-13,17.376092708817843
2020-06-14,16.410754224994633
2020-06-15,0.0
2020-06-16,0.0
2020-06-17,0.0
2020-06-18,14.480077257348205
2020-06-19,0.0
2020-06-20,0.0
2020-06-21,17.376092708817843
2020-06-22,0.0
2020-06-23,0.0
2020-06-24,0.0
2020-06-25,0.0
2020-06-26,16.410754224994633
2020-06-27,0.0
2020-06-28,60.816324480862455
2020-06-29,0.0
2020-06-30,15.445415741171418
2020-07-01,0.0
2020-07-02,0.0
2020-07-03,0.0
2020-07-04,34.75218541763569
2020-07-05,0.0
2020-07-06,15.445415741171418
2020-07-07,16.410754224994633
2020-07-08,16.410754224994633
2020-07-09,0.0
2020-07-10,0.0
2020-07-11,0.0
2020-07-12,19.306769676464274
2020-07-13,0.0
2020-07-14,0.0
2020-07-15,16.410754224994633
2020-07-16,17.376092708817843
2020-07-17,37.64820086910533
2020-07-18,20.272108160287484
2020-07-19,20.272108160287484
2020-07-20,17.376092708817843
2020-07-21,0.0
2020-07-22,18.341431192641057
2020-07-23,18.341431192641057
2020-07-24,0.0
2020-07-25,0.0
2020-07-26,19.306769676464274
2020-07-27,53.09361661027675
2020-07-28,17.376092708817843
2020-07-29,36.682862385282114
2020-07-30,0.0
2020-07-31,18.341431192641057
2020-08-01,0.0
2020-08-02,19.306769676464274
2020-08-03,17.376092708817843
2020-08-04,18.341431192641057
2020-08-05,0.0
2020-08-06,19.306769676464274
2020-08-07,0.0
2020-08-08,0.0
2020-08-09,19.306769676464274
2020-08-10,0.0
2020-08-11,17.376092708817843
2020-08-12,35.717523901458904
2020-08-13,0.0
2020-08-14,18.341431192641057
2020-08-15,0.0
2020-08-16,18.341431192641057
2020-08-17,0.0
2020-08-18,17.376092708817843
2020-08-19,17.376092708817843
2020-08-20,0.0
2020-08-21,18.341431192641057
2020-08-22,0.0
2020-08-23,35.717523901458904
2020-08-24,0.0
2020-08-25,16.410754224994633
2020-08-26,34.75218541763569
2020-08-27,0.0
2020-08-28,0.0
2020-08-29,17.376092708817843
2020-08-30,17.376092708817843
2020-08-31,0.0
2020-09-01,17.376092708817843
2020-09-02,35.717523901458904
2020-09-03,0.0
2020-09-04,0.0
2020-09-05,17.376092708817843
2020-09-06,0.0
2020-09-07,32.82150844998927
2020-09-08,17.376092708817843
2020-09-09,16.410754224994633
2020-09-10,0.0
2020-09-11,35.717523901458904
2020-09-12,0.0
2020-09-13,0.0
2020-09-14,16.410754224994633
2020-09-15,0.0
2020-09-16,16.410754224994633
2020-09-17,16.410754224994633
2020-09-18,34.75218541763569
2020-09-19,17.376092708817843
2020-09-20,33.78684693381248
2020-09-21,0.0
2020-09-22,0.0
2020-09-23,0.0
2020-09-24,0.0
2020-09-25,17.376092708817843
2020-09-26,17.376092708817843
2020-09-27,0.0
2020-09-28,40.95337472015173
2020-09-29,0.0
2020-09-30,61.929493479253836
2020-10-01,0.0
2020-10-02,20.976118759102107
2020-10-03,0.0
2020-10-04,0.0
2020-10-05,20.976118759102107
2020-10-06,0.0
2020-10-07,20.976118759102107
2020-10-08,0.0
2020-10-09,0.0
2020-10-10,47.9454143065191
2020-10-11,20.976118759102107
2020-10-12,21.974981557154585
2020-10-13,21.974981557154585
2020-10-14,43.94996311430917
2020-10-15,0.0
2020-10-16,22.973844355207067
2020-10-17,46.94655150846662
2020-10-18,0.0
2020-10-19,0.0
2020-10-20,21.974981557154585
2020-10-21,0.0
2020-10-22,0.0
2020-10-23,0.0
2020-10-24,21.974981557154585
2020-10-25,20.976118759102107
2020-10-26,20.976118759102107
2020-10-27,20.976118759102107
2020-10-28,0.0
2020-10-29,0.0
2020-10-30,0.0
2020-10-31,56.93517948899143
2020-11-01,18.978393162997143
2020-11-02,18.978393162997143
2020-11-03,38.955649124046765
2020-11-04,34.960197931836845
2020-11-05,0.0
2020-11-06,0.0
2020-11-07,73.91584705588362
2020-11-08,73.91584705588362
2020-11-09,18.978393162997143
2020-11-10,0.0
2020-11-11,16.98066756689218
2020-11-12,0.0
