date,/m/0g9pc
2020-02-01,16.0
2020-02-02,16.0
2020-02-03,15.0
2020-02-04,13.0
2020-02-05,15.0
2020-02-06,11.0
2020-02-07,15.0
2020-02-08,10.0
2020-02-09,10.0
2020-02-10,14.0
2020-02-11,15.0
2020-02-12,9.0
2020-02-13,16.0
2020-02-14,6.0
2020-02-15,10.0
2020-02-16,7.0
2020-02-17,6.0
2020-02-18,10.0
2020-02-19,10.0
2020-02-20,5.0
2020-02-21,11.0
2020-02-22,17.0
2020-02-23,21.0
2020-02-24,29.0
2020-02-25,45.0
2020-02-26,37.0
2020-02-27,66.0
2020-02-28,35.0
2020-02-29,30.0
2020-03-01,20.0
2020-03-02,30.0
2020-03-03,32.0
2020-03-04,36.0
2020-03-05,44.0
2020-03-06,46.0
2020-03-07,29.0
2020-03-08,36.0
2020-03-09,54.0
2020-03-10,82.0
2020-03-11,100.0
2020-03-12,90.0
2020-03-13,70.0
2020-03-14,65.0
2020-03-15,61.0
2020-03-16,41.0
2020-03-17,44.0
2020-03-18,41.0
2020-03-19,32.0
2020-03-20,28.0
2020-03-21,37.0
2020-03-22,31.0
2020-03-23,32.0
2020-03-24,30.0
2020-03-25,28.0
2020-03-26,28.0
2020-03-27,21.0
2020-03-28,19.0
2020-03-29,17.0
2020-03-30,20.0
2020-03-31,12.0
2020-04-01,13.0
2020-04-02,17.0
2020-04-03,10.0
2020-04-04,16.0
2020-04-05,16.0
2020-04-06,17.0
2020-04-07,16.0
2020-04-08,16.0
2020-04-09,12.0
2020-04-10,7.0
2020-04-11,11.0
2020-04-12,14.0
2020-04-13,8.0
2020-04-14,13.0
2020-04-15,10.0
2020-04-16,9.0
2020-04-17,7.0
2020-04-18,14.0
2020-04-19,9.0
2020-04-20,8.0
2020-04-21,8.0
2020-04-22,7.0
2020-04-23,10.0
2020-04-24,10.0
2020-04-25,7.0
2020-04-26,8.0
2020-04-27,7.0
2020-04-28,9.0
2020-04-29,6.0
2020-04-30,8.0
2020-05-01,7.0
2020-05-02,4.0
2020-05-03,9.0
2020-05-04,5.0
2020-05-05,6.0
2020-05-06,4.0
2020-05-07,8.0
2020-05-08,7.0
2020-05-09,4.0
2020-05-10,3.0
2020-05-11,6.0
2020-05-12,5.0
2020-05-13,6.0
2020-05-14,5.0
2020-05-15,5.0
2020-05-16,5.0
2020-05-17,6.0
2020-05-18,6.0
2020-05-19,8.0
2020-05-20,9.0
2020-05-21,4.0
2020-05-22,4.0
2020-05-23,3.0
2020-05-24,5.0
2020-05-25,5.0
2020-05-26,6.0
2020-05-27,3.0
2020-05-28,5.0
2020-05-29,5.0
2020-05-30,3.0
2020-05-31,5.0
2020-06-01,5.0
2020-06-02,6.0
2020-06-03,6.0
2020-06-04,4.0
2020-06-05,4.0
2020-06-06,3.0
2020-06-07,3.0
2020-06-08,4.0
2020-06-09,5.0
2020-06-10,3.0
2020-06-11,4.0
2020-06-12,3.0
2020-06-13,6.0
2020-06-14,3.0
2020-06-15,2.0
2020-06-16,4.0
2020-06-17,5.0
2020-06-18,5.0
2020-06-19,6.0
2020-06-20,3.0
2020-06-21,1.0
2020-06-22,5.0
2020-06-23,3.0
2020-06-24,4.0
2020-06-25,5.0
2020-06-26,3.0
2020-06-27,2.0
2020-06-28,5.0
2020-06-29,5.0
2020-06-30,3.0
2020-07-01,1.0
2020-07-02,4.0
2020-07-03,3.0
2020-07-04,1.0
2020-07-05,6.0
2020-07-06,3.0
2020-07-07,3.0
2020-07-08,3.0
2020-07-09,4.0
2020-07-10,3.0
2020-07-11,2.0
2020-07-12,4.0
2020-07-13,3.0
2020-07-14,2.0
2020-07-15,3.0
2020-07-16,3.0
2020-07-17,2.0
2020-07-18,4.0
2020-07-19,3.0
2020-07-20,4.0
2020-07-21,3.0
2020-07-22,2.0
2020-07-23,2.0
2020-07-24,3.0
2020-07-25,1.0
2020-07-26,2.0
2020-07-27,3.0
2020-07-28,4.0
2020-07-29,2.0
2020-07-30,4.0
2020-07-31,5.0
2020-08-01,3.0
2020-08-02,3.0
2020-08-03,3.0
2020-08-04,1.0
2020-08-05,3.0
2020-08-06,5.0
2020-08-07,2.0
2020-08-08,6.0
2020-08-09,4.0
2020-08-10,4.0
2020-08-11,3.0
2020-08-12,3.0
2020-08-13,4.0
2020-08-14,3.0
2020-08-15,6.0
2020-08-16,4.0
2020-08-17,5.0
2020-08-18,3.0
2020-08-19,5.0
2020-08-20,3.0
2020-08-21,5.0
2020-08-22,4.0
2020-08-23,4.0
2020-08-24,4.0
2020-08-25,4.0
2020-08-26,3.0
2020-08-27,4.0
2020-08-28,3.0
2020-08-29,4.0
2020-08-30,3.0
2020-08-31,3.0
2020-09-01,2.0
2020-09-02,3.0
2020-09-03,2.0
2020-09-04,2.0
2020-09-05,2.0
2020-09-06,6.0
2020-09-07,2.0
2020-09-08,3.0
2020-09-09,2.0
2020-09-10,5.0
2020-09-11,3.0
2020-09-12,1.0
2020-09-13,2.0
2020-09-14,3.0
2020-09-15,6.0
2020-09-16,3.0
2020-09-17,4.0
2020-09-18,4.0
2020-09-19,4.0
2020-09-20,4.0
2020-09-21,4.0
2020-09-22,2.0
2020-09-23,4.0
2020-09-24,2.0
