date,/m/05w_j
2020-02-01,0.0
2020-02-02,4.823342613830426
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,4.613632065403016
2020-02-06,9.227264130806033
2020-02-07,0.0
2020-02-08,0.0
2020-02-09,0.0
2020-02-10,2.097105484274098
2020-02-11,2.097105484274098
2020-02-12,4.403921516975607
2020-02-13,0.0
2020-02-14,0.0
2020-02-15,0.0
2020-02-16,2.306816032701508
2020-02-17,2.097105484274098
2020-02-18,2.097105484274098
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-22,0.0
2020-02-23,0.0
2020-02-24,0.0
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,2.097105484274098
2020-02-28,0.0
2020-02-29,0.0
2020-03-01,2.306816032701508
2020-03-02,0.0
2020-03-03,2.097105484274098
2020-03-04,4.403921516975607
2020-03-05,0.0
2020-03-06,4.403921516975607
2020-03-07,0.0
2020-03-08,2.306816032701508
2020-03-09,4.194210968548196
2020-03-10,6.291316452822295
2020-03-11,0.0
2020-03-12,3.9845004201207868
2020-03-13,0.0
2020-03-14,0.0
2020-03-15,2.516526581128918
2020-03-16,2.097105484274098
2020-03-17,4.194210968548196
2020-03-18,2.097105484274098
2020-03-19,2.097105484274098
2020-03-20,0.0
2020-03-21,2.306816032701508
2020-03-22,7.130158646531934
2020-03-23,3.774789871693377
2020-03-24,4.194210968548196
2020-03-25,6.501027001249705
2020-03-26,2.097105484274098
2020-03-27,1.8873949358466886
2020-03-28,4.613632065403016
2020-03-29,0.0
2020-03-30,0.0
2020-03-31,7.9690008402415735
2020-04-01,8.178711388668985
2020-04-02,1.8873949358466886
2020-04-03,2.097105484274098
2020-04-04,2.516526581128918
2020-04-05,0.0
2020-04-06,6.081605904394885
2020-04-07,0.0
2020-04-08,8.598132485523804
2020-04-09,6.501027001249705
2020-04-10,0.0
2020-04-11,2.516526581128918
2020-04-12,0.0
2020-04-13,4.194210968548196
2020-04-14,0.0
2020-04-15,0.0
2020-04-16,4.194210968548196
2020-04-17,2.097105484274098
2020-04-18,2.097105484274098
2020-04-19,0.0
2020-04-20,1.8873949358466886
2020-04-21,0.0
2020-04-22,2.097105484274098
2020-04-23,0.0
2020-04-24,3.9845004201207868
2020-04-25,4.613632065403016
2020-04-26,0.0
2020-04-27,3.9845004201207868
2020-04-28,1.8873949358466886
2020-04-29,1.8873949358466886
2020-04-30,3.565079323265967
2020-05-01,2.097105484274098
2020-05-02,2.097105484274098
2020-05-03,2.306816032701508
2020-05-04,5.452474259112655
2020-05-05,5.452474259112655
2020-05-06,2.097105484274098
2020-05-07,3.9845004201207868
2020-05-08,2.097105484274098
2020-05-09,4.823342613830426
2020-05-10,2.097105484274098
2020-05-11,3.774789871693377
2020-05-12,0.0
2020-05-13,0.0
2020-05-14,2.097105484274098
2020-05-15,6.291316452822295
2020-05-16,2.306816032701508
2020-05-17,7.339869194959344
2020-05-18,3.9845004201207868
2020-05-19,6.081605904394885
2020-05-20,0.0
2020-05-21,2.306816032701508
2020-05-22,8.178711388668985
2020-05-23,0.0
2020-05-24,0.0
2020-05-25,3.774789871693377
2020-05-26,3.9845004201207868
2020-05-27,2.097105484274098
2020-05-28,3.9845004201207868
2020-05-29,4.194210968548196
2020-05-30,2.306816032701508
2020-05-31,0.0
2020-06-01,2.306816032701508
2020-06-02,3.774789871693377
2020-06-03,1.8873949358466886
2020-06-04,1.6776843874192786
2020-06-05,1.8873949358466886
2020-06-06,10.695237969797901
2020-06-07,2.097105484274098
2020-06-08,6.920448098104525
2020-06-09,3.565079323265967
2020-06-10,0.0
2020-06-11,5.871895355967475
2020-06-12,10.066106324515673
2020-06-13,2.306816032701508
2020-06-14,2.306816032701508
2020-06-15,3.774789871693377
2020-06-16,5.452474259112655
2020-06-17,1.8873949358466886
2020-06-18,9.646685227660852
2020-06-19,0.0
2020-06-20,2.516526581128918
2020-06-21,2.306816032701508
2020-06-22,3.9845004201207868
2020-06-23,2.097105484274098
2020-06-24,4.194210968548196
2020-06-25,6.291316452822295
2020-06-26,0.0
2020-06-27,4.613632065403016
2020-06-28,4.403921516975607
2020-06-29,3.9845004201207868
2020-06-30,1.8873949358466886
2020-07-01,3.9845004201207868
2020-07-02,4.194210968548196
2020-07-03,0.0
2020-07-04,2.306816032701508
2020-07-05,4.613632065403016
2020-07-06,2.097105484274098
2020-07-07,4.194210968548196
2020-07-08,8.178711388668985
2020-07-09,4.403921516975607
2020-07-10,4.613632065403016
2020-07-11,10.485527421370492
2020-07-12,0.0
2020-07-13,4.403921516975607
2020-07-14,4.194210968548196
2020-07-15,8.807843033951213
2020-07-16,2.097105484274098
2020-07-17,7.339869194959344
2020-07-18,11.324369615080132
2020-07-19,2.7262371295563277
2020-07-20,2.306816032701508
2020-07-21,2.7262371295563277
2020-07-22,11.953501260362362
2020-07-23,7.130158646531934
2020-07-24,4.613632065403016
2020-07-25,0.0
2020-07-26,2.516526581128918
2020-07-27,6.501027001249705
2020-07-28,6.920448098104525
2020-07-29,11.74379071193495
2020-07-30,14.260317293063869
2020-07-31,9.646685227660852
2020-08-01,2.516526581128918
2020-08-02,2.516526581128918
2020-08-03,19.293370455321703
2020-08-04,8.807843033951213
2020-08-05,4.613632065403016
2020-08-06,11.324369615080132
2020-08-07,2.306816032701508
2020-08-08,7.549579743386754
2020-08-09,2.516526581128918
2020-08-10,4.194210968548196
2020-08-11,10.485527421370492
2020-08-12,12.792343454072
2020-08-13,6.291316452822295
2020-08-14,10.695237969797901
2020-08-15,11.324369615080132
2020-08-16,4.613632065403016
2020-08-17,10.275816872943082
2020-08-18,8.598132485523804
2020-08-19,6.501027001249705
2020-08-20,2.097105484274098
2020-08-21,6.501027001249705
2020-08-22,4.823342613830426
2020-08-23,4.613632065403016
2020-08-24,16.567133325765376
2020-08-25,4.194210968548196
2020-08-26,6.501027001249705
2020-08-27,17.615686067902427
2020-08-28,0.0
2020-08-29,9.436974679233444
2020-08-30,2.306816032701508
2020-08-31,6.291316452822295
2020-09-01,4.403921516975607
2020-09-02,19.712791552176526
2020-09-03,12.792343454072
2020-09-04,8.807843033951213
2020-09-05,12.16321180878977
2020-09-06,5.033053162257836
2020-09-07,10.90494851822531
2020-09-08,14.679738389918688
2020-09-09,6.291316452822295
2020-09-10,2.306816032701508
2020-09-11,13.631185647781638
2020-09-12,10.066106324515673
2020-09-13,10.275816872943082
2020-09-14,10.695237969797901
2020-09-15,8.807843033951213
2020-09-16,6.501027001249705
2020-09-17,4.403921516975607
2020-09-18,9.017553582378623
2020-09-19,5.033053162257836
2020-09-20,12.37292235721718
2020-09-21,0.0
2020-09-22,14.679738389918688
2020-09-23,12.16321180878977
2020-09-24,12.58263290564459
2020-09-25,4.403921516975607
2020-09-26,16.9865544226202
2020-09-27,0.0
2020-09-28,22.763390255557013
2020-09-29,8.703649215360034
2020-09-30,8.703649215360034
2020-10-01,14.729252518301596
2020-10-02,14.729252518301596
2020-10-03,3.34755739052309
2020-10-04,12.720718083987743
2020-10-05,8.703649215360034
2020-10-06,17.40729843072007
2020-10-07,6.025603302941562
2020-10-08,6.025603302941562
2020-10-09,16.73778695261545
2020-10-10,18.076809908824686
2020-10-11,16.73778695261545
2020-10-12,15.398763996406213
2020-10-13,25.441436167975485
2020-10-14,18.746321386929303
2020-10-15,9.373160693464651
2020-10-16,16.06827547451083
2020-10-17,21.424367299347775
2020-10-18,14.059741040196979
2020-10-19,25.441436167975485
2020-10-20,15.398763996406213
2020-10-21,30.797527992812427
2020-10-22,24.771924689870865
2020-10-23,16.06827547451083
2020-10-24,10.04267217156927
2020-10-25,6.025603302941562
2020-10-26,9.373160693464651
2020-10-27,27.449970602289337
2020-10-28,28.788993558498575
2020-10-29,20.754855821243158
2020-10-30,17.40729843072007
2020-10-31,6.69511478104618
2020-11-01,12.720718083987743
2020-11-02,12.051206605883124
2020-11-03,8.703649215360034
2020-11-04,14.059741040196979
2020-11-05,5.356091824836944
2020-11-06,14.059741040196979
2020-11-07,3.34755739052309
2020-11-08,22.763390255557013
2020-11-09,8.703649215360034
2020-11-10,17.40729843072007
2020-11-11,12.051206605883124
