date,/m/07mf1
2020-02-01,8.863766189320293
2020-02-02,8.863766189320293
2020-02-03,7.386471824433577
2020-02-04,0.0
2020-02-05,7.878903279395815
2020-02-06,8.371334734358053
2020-02-07,17.235100923678345
2020-02-08,8.863766189320293
2020-02-09,17.727532378640586
2020-02-10,0.0
2020-02-11,16.25023801375387
2020-02-12,0.0
2020-02-13,8.371334734358053
2020-02-14,8.371334734358053
2020-02-15,0.0
2020-02-16,8.371334734358053
2020-02-17,23.144278383225206
2020-02-18,15.75780655879163
2020-02-19,16.25023801375387
2020-02-20,0.0
2020-02-21,0.0
2020-02-22,8.863766189320293
2020-02-23,8.863766189320293
2020-02-24,0.0
2020-02-25,7.386471824433577
2020-02-26,28.06859293284759
2020-02-27,7.386471824433577
2020-02-28,15.75780655879163
2020-02-29,7.878903279395815
2020-03-01,23.144278383225206
2020-03-02,21.666984018338493
2020-03-03,14.772943648867153
2020-03-04,22.15941547330073
2020-03-05,22.15941547330073
2020-03-06,7.386471824433577
2020-03-07,16.742669468716105
2020-03-08,0.0
2020-03-09,22.15941547330073
2020-03-10,22.65184692826297
2020-03-11,37.91722203209236
2020-03-12,7.386471824433577
2020-03-13,47.27341967637489
2020-03-14,40.87181076186579
2020-03-15,21.174552563376253
2020-03-16,32.0080445725455
2020-03-17,26.098867112998636
2020-03-18,28.06859293284759
2020-03-19,35.45506475728117
2020-03-20,47.76585113133713
2020-03-21,23.636709838187446
2020-03-22,37.91722203209236
2020-03-23,23.636709838187446
2020-03-24,12.8032178290182
2020-03-25,19.2048267435273
2020-03-26,32.992907482469974
2020-03-27,19.2048267435273
2020-03-28,22.65184692826297
2020-03-29,7.386471824433577
2020-03-30,25.6064356580364
2020-03-31,31.02318166262102
2020-04-01,31.02318166262102
2020-04-02,13.295649283980438
2020-04-03,0.0
2020-04-04,15.265375103829392
2020-04-05,23.144278383225206
2020-04-06,26.098867112998636
2020-04-07,6.4016089145091
2020-04-08,13.295649283980438
2020-04-09,13.788080738942677
2020-04-10,13.788080738942677
2020-04-11,14.772943648867153
2020-04-12,22.65184692826297
2020-04-13,13.788080738942677
2020-04-14,13.295649283980438
2020-04-15,26.098867112998636
2020-04-16,13.295649283980438
2020-04-17,0.0
2020-04-18,21.666984018338493
2020-04-19,20.682121108414016
2020-04-20,5.909177459546862
2020-04-21,11.818354919093723
2020-04-22,24.621572748111923
2020-04-23,19.2048267435273
2020-04-24,6.4016089145091
2020-04-25,7.386471824433577
2020-04-26,0.0
2020-04-27,12.310786374055962
2020-04-28,24.621572748111923
2020-04-29,6.4016089145091
2020-04-30,23.636709838187446
2020-05-01,39.886947851941315
2020-05-02,6.894040369471338
2020-05-03,14.772943648867153
2020-05-04,12.8032178290182
2020-05-05,11.325923464131485
2020-05-06,24.621572748111923
2020-05-07,25.6064356580364
2020-05-08,20.682121108414016
2020-05-09,21.174552563376253
2020-05-10,32.0080445725455
2020-05-11,11.818354919093723
2020-05-12,13.788080738942677
2020-05-13,0.0
2020-05-14,12.8032178290182
2020-05-15,0.0
2020-05-16,7.878903279395815
2020-05-17,16.742669468716105
2020-05-18,20.682121108414016
2020-05-19,27.576161477885353
2020-05-20,14.280512193904915
2020-05-21,8.371334734358053
2020-05-22,15.265375103829392
2020-05-23,7.878903279395815
2020-05-24,16.742669468716105
2020-05-25,0.0
2020-05-26,14.280512193904915
2020-05-27,0.0
2020-05-28,0.0
2020-05-29,6.894040369471338
2020-05-30,0.0
2020-05-31,7.878903279395815
2020-06-01,21.174552563376253
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,0.0
2020-06-06,7.878903279395815
2020-06-07,0.0
2020-06-08,12.8032178290182
2020-06-09,0.0
2020-06-10,6.894040369471338
2020-06-11,13.788080738942677
2020-06-12,0.0
2020-06-13,7.878903279395815
2020-06-14,25.11400420307416
2020-06-15,6.894040369471338
2020-06-16,6.894040369471338
2020-06-17,21.174552563376253
2020-06-18,0.0
2020-06-19,0.0
2020-06-20,0.0
2020-06-21,7.878903279395815
2020-06-22,6.4016089145091
2020-06-23,6.894040369471338
2020-06-24,13.295649283980438
2020-06-25,0.0
2020-06-26,0.0
2020-06-27,0.0
2020-06-28,0.0
2020-06-29,0.0
2020-06-30,0.0
2020-07-01,6.4016089145091
2020-07-02,6.4016089145091
2020-07-03,13.295649283980438
2020-07-04,15.265375103829392
2020-07-05,14.772943648867153
2020-07-06,19.2048267435273
2020-07-07,0.0
2020-07-08,6.894040369471338
2020-07-09,0.0
2020-07-10,0.0
2020-07-11,0.0
2020-07-12,6.894040369471338
2020-07-13,6.4016089145091
2020-07-14,13.295649283980438
2020-07-15,12.310786374055962
2020-07-16,0.0
2020-07-17,12.8032178290182
2020-07-18,7.386471824433577
2020-07-19,0.0
2020-07-20,12.310786374055962
2020-07-21,5.909177459546862
2020-07-22,0.0
2020-07-23,0.0
2020-07-24,6.4016089145091
2020-07-25,0.0
2020-07-26,0.0
2020-07-27,6.4016089145091
2020-07-28,5.909177459546862
2020-07-29,19.2048267435273
2020-07-30,25.6064356580364
2020-07-31,0.0
2020-08-01,0.0
2020-08-02,6.894040369471338
2020-08-03,5.909177459546862
2020-08-04,17.235100923678345
2020-08-05,5.909177459546862
2020-08-06,18.219963833602822
2020-08-07,12.310786374055962
2020-08-08,6.4016089145091
2020-08-09,0.0
2020-08-10,11.325923464131485
2020-08-11,11.325923464131485
2020-08-12,5.416746004584623
2020-08-13,16.742669468716105
2020-08-14,5.909177459546862
2020-08-15,6.4016089145091
2020-08-16,0.0
