date,/m/01b_06
2020-02-01,17.210844895216223
2020-02-02,18.051899294148125
2020-02-03,20.287873183991465
2020-02-04,17.621115333719587
2020-02-05,15.980033579706125
2020-02-06,15.262060312325229
2020-02-07,16.10311471125713
2020-02-08,16.26722288665848
2020-02-09,19.22655198739476
2020-02-10,19.835107539913686
2020-02-11,18.370770741665023
2020-02-12,16.469034640043382
2020-02-13,15.993600614637977
2020-02-14,14.700420065535258
2020-02-15,14.567298538421745
2020-02-16,14.991115732035295
2020-02-17,15.126620904288973
2020-02-18,15.00603668095983
2020-02-19,14.068159388399842
2020-02-20,14.121752376546123
2020-02-21,13.023096119547283
2020-02-22,14.563894528752979
2020-02-23,21.580086380552558
2020-02-24,24.903082573370604
2020-02-25,30.92862554648852
2020-02-26,34.124783123533675
2020-02-27,36.46763399382673
2020-02-28,39.529058932963665
2020-02-29,41.45274159643113
2020-03-01,41.490167329183414
2020-03-02,39.51408863986277
2020-03-03,36.7520695627441
2020-03-04,34.82090175272618
2020-03-05,33.81040696841449
2020-03-06,32.283437072121245
2020-03-07,33.47357537364391
2020-03-08,32.9196745289101
2020-03-09,38.357142857142854
2020-03-10,42.14285714285713
2020-03-11,38.857142857142854
2020-03-12,54.78571428571428
2020-03-13,77.57142857142857
2020-03-14,87.42857142857142
2020-03-15,100.0
2020-03-16,76.53139874708619
2020-03-17,73.30545777401106
2020-03-18,69.97520008209341
2020-03-19,60.2498332910228
2020-03-20,53.904624470019414
2020-03-21,56.1580631167309
2020-03-22,52.54070107858878
2020-03-23,45.958288189510505
2020-03-24,41.68825384499523
2020-03-25,38.91721263918022
2020-03-26,36.54833882636055
2020-03-27,38.91721263918022
2020-03-28,40.03396743665235
2020-03-29,34.72092188504252
2020-03-30,27.8511878278655
2020-03-31,27.14433903009397
2020-04-01,23.47304423293723
2020-04-02,22.490551025735126
2020-04-03,20.632357351244185
2020-04-04,20.546923159313568
2020-04-05,20.4401304194003
2020-04-06,18.88095641666652
2020-04-07,20.504206063348263
2020-04-08,20.309513630706668
2020-04-09,18.908857518244133
2020-04-10,15.904818750725816
2020-04-11,17.213326434736864
2020-04-12,17.047459263524196
2020-04-13,17.250185806117454
2020-04-14,17.305474863188344
2020-04-15,16.134750999149965
2020-04-16,16.03946012211458
2020-04-17,14.423593784461419
2020-04-18,15.297750983519684
2020-04-19,16.9665965453582
2020-04-20,15.165302923056313
2020-04-21,14.754713935619856
2020-04-22,13.86501788639711
2020-04-23,13.943796296585692
2020-04-24,12.83714579685667
2020-04-25,14.724961355217948
2020-04-26,14.334378825901819
2020-04-27,13.956815714229565
2020-04-28,13.396980755543114
2020-04-29,15.701417678508255
2020-04-30,13.525444275189551
2020-05-01,13.323925408582035
2020-05-02,13.697380822384963
2020-05-03,14.131070980349659
2020-05-04,13.661239975887911
2020-05-05,12.938423045946745
2020-05-06,12.89023525061734
2020-05-07,11.910934643446973
2020-05-08,13.321981752405101
2020-05-09,14.246487880842771
2020-05-10,15.519578287215957
2020-05-11,15.731760021611484
2020-05-12,15.943941756007014
2020-05-13,17.307967191406856
2020-05-14,16.81414535612785
2020-05-15,17.828418355925223
2020-05-16,17.732480678673607
2020-05-17,17.332740356791874
2020-05-18,15.877685585142371
2020-05-19,14.966277651252021
2020-05-20,14.118828168862755
2020-05-21,13.671119008355209
2020-05-22,14.009008532869245
2020-05-23,13.329463697716568
2020-05-24,15.004672569802288
2020-05-25,15.625655168937513
2020-05-26,13.748265915737997
2020-05-27,13.257256418747353
2020-05-28,12.968427302870504
2020-05-29,12.819939862373069
2020-05-30,12.83505940189855
2020-05-31,14.271522008535895
2020-06-01,13.287279111395494
2020-06-02,13.300579691086579
2020-06-03,12.409440851783778
2020-06-04,12.755255923752026
2020-06-05,12.223232736108566
2020-06-06,12.061202627451344
2020-06-07,13.377405295129568
2020-06-08,12.503925342943107
2020-06-09,12.132995500233795
2020-06-10,11.594548954365429
2020-06-11,10.649276129396526
2020-06-12,10.661241608193599
2020-06-13,10.490225964439281
2020-06-14,11.409405232596715
2020-06-15,11.906574846084167
2020-06-16,11.320169660945117
2020-06-17,11.332917599752488
2020-06-18,11.32016966094512
2020-06-19,11.039715007182968
2020-06-20,11.101343993926061
2020-06-21,11.590155350372948
2020-06-22,12.574363726133392
2020-06-23,13.396985652142126
2020-06-24,13.147261138889471
2020-06-25,12.368708244631215
2020-06-26,12.221811472129652
2020-06-27,12.706570821384794
2020-06-28,13.646859758144954
2020-06-29,13.376654270164687
2020-06-30,14.377536389469226
2020-07-01,12.970891248825007
2020-07-02,13.55248491274521
2020-07-03,13.295501665896749
2020-07-04,12.87621321051242
2020-07-05,14.452008268108038
2020-07-06,13.57437681348058
2020-07-07,15.447256633265047
2020-07-08,15.65535439101888
2020-07-09,16.007519827217667
2020-07-10,15.287181434992869
2020-07-11,14.758933280694686
2020-07-12,15.111702371608658
2020-07-13,17.677032944162907
2020-07-14,16.689897702193107
2020-07-15,17.47594983931721
2020-07-16,17.62219209738681
2020-07-17,16.63505685541701
2020-07-18,15.245755403755808
2020-07-19,16.781299113486604
2020-07-20,17.910352666906906
2020-07-21,17.889655656521928
2020-07-22,18.492677757303564
2020-07-23,17.5972813046278
2020-07-24,17.396273937700588
2020-07-25,17.01253260083954
2020-07-26,17.231813364760143
2020-07-27,18.66821994996212
2020-07-28,16.273522643676404
2020-07-29,16.31013349326847
2020-07-30,15.79758159897945
2020-07-31,15.376556828670612
2020-08-01,13.893817420191665
2020-08-02,16.786074537965423
2020-08-03,15.907414147755668
2020-08-04,15.9720671809488
2020-08-05,15.698455751724833
2020-08-06,15.356441465194882
2020-08-07,14.535607177522998
2020-08-08,13.509564317933137
2020-08-09,14.313297891278525
2020-08-10,15.01442717866493
2020-08-11,14.576001868078238
2020-08-12,14.561617599124995
2020-08-13,14.97429502096254
2020-08-14,15.406623748601879
2020-08-15,15.64243941822334
2020-08-16,16.05511684006089
2020-08-17,17.74512913901467
2020-08-18,17.776912111484034
2020-08-19,15.409807749920185
2020-08-20,16.473219828020078
2020-08-21,15.583820635427433
2020-08-22,17.32394949049998
2020-08-23,16.72457177375278
2020-08-24,18.34869203848714
2020-08-25,16.395880767794626
2020-08-26,18.263797108956304
2020-08-27,16.893579276303395
2020-08-28,16.293135056108174
2020-08-29,16.731297054629014
2020-08-30,18.743596603391374
2020-08-31,19.05193282457271
2020-09-01,17.1045461644801
2020-09-02,18.13799217077666
2020-09-03,21.12798833694312
2020-09-04,19.226737168472955
2020-09-05,19.869413619786815
2020-09-06,22.707901279756356
2020-09-07,26.912076398767848
2020-09-08,27.554752850081705
2020-09-09,28.07407672973255
2020-09-10,30.478093095833852
2020-09-11,26.457082725637807
2020-09-12,25.291572473407058
2020-09-13,28.001383809843524
2020-09-14,30.915159440420368
2020-09-15,27.476904196339692
2020-09-16,27.010700095447397
2020-09-17,25.584122079569894
2020-09-18,23.808849364823313
2020-09-19,19.518764243425903
2020-09-20,21.742420929385823
2020-09-21,21.899649179908238
2020-09-22,20.394750210622234
2020-09-23,19.631070136656206
2020-09-24,18.995981222509297
2020-09-25,17.026155805157497
2020-09-26,16.1701960597616
2020-09-27,17.04476362570958
2020-09-28,19.333525553615992
2020-09-29,17.807684268345053
2020-09-30,17.305273113438766
2020-10-01,16.858685420188735
2020-10-02,15.682415616594271
2020-10-03,15.42442053006981
