date,/g/1213j0cz
2020-02-01,10.446832826727936
2020-02-02,7.933309139094146
2020-02-03,4.084475992404908
2020-02-04,14.53130881913284
2020-02-05,9.66135667434238
2020-02-06,23.09299888013544
2020-02-07,12.88180889912317
2020-02-08,19.003084975906322
2020-02-09,4.115895038500331
2020-02-10,6.332146213077432
2020-02-11,4.669957832144605
2020-02-12,18.204920362597615
2020-02-13,9.33991566428921
2020-02-14,9.419067491952678
2020-02-15,6.807057179058238
2020-02-16,20.82832139468688
2020-02-17,8.006317424351392
2020-02-18,6.82747314101131
2020-02-19,8.988687660468125
2020-02-20,3.48741433821441
2020-02-21,5.697747369477064
2020-02-22,6.2380509993412705
2020-02-23,11.752968088062032
2020-02-24,8.998237820732822
2020-02-25,14.22302107148092
2020-02-26,8.64991893734962
2020-02-27,12.017001476720614
2020-02-28,17.183731580238174
2020-02-29,25.601437928665646
2020-03-01,36.399323313545025
2020-03-02,22.62647394446558
2020-03-03,11.142259414225943
2020-03-04,14.610878661087865
2020-03-05,27.11297071129707
2020-03-06,21.12552301255231
2020-03-07,12.50209205020921
2020-03-08,0.0
2020-03-09,0.0
2020-03-10,0.0
2020-03-11,7.456066945606694
2020-03-12,11.485355648535567
2020-03-13,11.485355648535567
2020-03-14,29.63598326359833
2020-03-15,48.23050589577787
2020-03-16,86.06694560669457
2020-03-17,100.0
2020-03-18,55.322869858027225
2020-03-19,73.2189148509816
2020-03-20,65.13127913301186
2020-03-21,48.35373695211711
2020-03-22,50.59074257623641
2020-03-23,59.25437634975307
2020-03-24,70.61240331551889
2020-03-25,60.747435205262576
2020-03-26,43.61354322429109
2020-03-27,63.65500475354866
2020-03-28,84.83872574820433
2020-03-29,67.18562491932457
2020-03-30,68.74325146304923
2020-03-31,49.903099863490944
2020-04-01,43.48361310147695
2020-04-02,36.68122610144392
2020-04-03,39.78104802550961
2020-04-04,37.714500076132495
2020-04-05,34.09804116472252
2020-04-06,31.084325405214212
2020-04-07,35.13131513941109
2020-04-08,24.218189330765252
2020-04-09,26.29679639907444
2020-04-10,22.864677751401125
2020-04-11,11.649867522384085
2020-04-12,17.063913839840588
2020-04-13,18.46576511846772
2020-04-14,12.519982109118166
2020-04-15,17.36579822632689
2020-04-16,20.364536155362032
2020-04-17,12.05860740403501
2020-04-18,10.307357366104611
2020-04-19,29.170822060383454
2020-04-20,22.66617906235627
2020-04-21,18.96353612501771
2020-04-22,11.526508073905438
2020-04-23,11.339698915184082
2020-04-24,8.459049593988123
2020-04-25,19.067155030773232
2020-04-26,21.216210873570216
2020-04-27,10.791003806384852
2020-04-28,16.598027041176703
2020-04-29,11.065351360784469
2020-04-30,8.539575820222703
2020-05-01,11.55431581726436
2020-05-02,16.043572281297017
2020-05-03,13.651755312755023
2020-05-04,16.043572281297006
2020-05-05,10.008834083744924
2020-05-06,13.063000366652384
2020-05-07,4.025458622376271
2020-05-08,12.415774137431827
2020-05-09,13.342324446195398
2020-05-10,21.125347039809373
2020-05-11,8.030102675950932
2020-05-12,15.936665310733394
2020-05-13,17.480915825339338
2020-05-14,12.137769911748787
2020-05-15,15.415172212974454
2020-05-16,13.543329872827565
2020-05-17,13.213004753978106
2020-05-18,14.919684534700275
2020-05-19,14.369142669951188
2020-05-20,13.543329872827558
2020-05-21,12.827625448653743
2020-05-22,9.112737354276259
2020-05-23,10.264913567352757
2020-05-24,8.050912601845301
2020-05-25,18.04746241580322
2020-05-26,9.057276677075965
2020-05-27,11.204186704234706
2020-05-28,8.990185738727252
2020-05-29,10.819523769106718
2020-05-30,4.684649435984893
2020-05-31,15.104710798269046
2020-06-01,11.689732704747346
2020-06-02,10.288716050994855
2020-06-03,7.574246284349403
2020-06-04,5.472721303720668
2020-06-05,8.975262938101897
2020-06-06,11.279410863360704
2020-06-07,5.74611496812715
2020-06-08,5.054452981222957
2020-06-09,16.653092453924057
2020-06-10,4.894838676552758
2020-06-11,3.937152848531567
2020-06-12,10.800567949350103
2020-06-13,7.083358458915843
2020-06-14,9.376360539479132
2020-06-15,5.971536879891737
2020-06-16,8.747777710016845
2020-06-17,4.138170293960065
2020-06-18,2.828622732580298
2020-06-19,4.295316001325636
2020-06-20,7.435516092170684
2020-06-21,3.555732550964734
2020-06-22,7.2075659816852715
2020-06-23,7.928322579853798
2020-06-24,9.56203753570246
2020-06-25,11.195752491551124
2020-06-26,13.3099718461788
2020-06-27,9.994491494603576
2020-06-28,6.8779199431062485
2020-06-29,7.4736452925091506
2020-06-30,3.790979496200295
2020-07-01,5.74062609424616
2020-07-02,7.9610569420206225
2020-07-03,10.2356446397408
2020-07-04,3.4660383965259842
2020-07-05,3.2494109967431104
2020-07-06,9.603814723707416
2020-07-07,4.332547995657479
2020-07-08,10.39811518957795
2020-07-09,9.676023856968374
2020-07-10,3.6104566630479
2020-07-11,12.781016587189573
2020-07-12,8.015213791966339
2020-07-13,6.877967700469519
2020-07-14,2.6812416459457444
2020-07-15,4.429877501997316
2020-07-16,10.025512241362353
2020-07-17,6.877967700469519
2020-07-18,13.697647539070651
2020-07-19,6.761391976732748
2020-07-20,10.585719186483596
2020-07-21,4.458945559684761
2020-07-22,4.616585049168566
2020-07-23,7.4315759328079345
2020-07-24,7.836934620052003
2020-07-25,4.008547018302464
2020-07-26,5.112023444689095
2020-07-27,8.390281399464541
2020-07-28,8.441755518479667
2020-07-29,4.684144830375912
2020-07-30,14.155382729157973
2020-07-31,4.117929521209591
2020-08-01,4.581196592345672
2020-08-02,6.073946043784147
2020-08-03,8.390281399464541
2020-08-04,4.611834283719867
2020-08-05,5.283460635717909
2020-08-06,8.283391674642482
2020-08-07,6.8953638805132025
2020-08-08,9.492319108238949
2020-08-09,9.760969649038165
2020-08-10,11.328097803700256
2020-08-11,5.574079567843981
2020-08-12,6.001464702739314
2020-08-13,18.55716059399656
2020-08-14,10.81842979309587
2020-08-15,6.001464702739314
2020-08-16,16.188161369231047
2020-08-17,7.975630723377248
2020-08-18,9.56146967036434
2020-08-19,4.716200366386495
2020-08-20,7.9052501379430815
2020-08-21,13.519774383641284
2020-08-22,9.836646478463262
2020-08-23,4.356870814661812
2020-08-24,9.162903568979477
2020-08-25,7.815417750011907
2020-08-26,7.229301522505625
2020-08-27,7.975552002248143
2020-08-28,8.721802481990657
2020-08-29,4.757346808358542
2020-08-30,12.546336190671054
2020-08-31,6.902816937618273
2020-09-01,9.56133427170099
2020-09-02,4.872282708140312
2020-09-03,17.365315293115476
2020-09-04,10.419189175869283
2020-09-05,12.271489473801601
2020-09-06,3.41517867431271
2020-09-07,10.998033018973132
2020-09-08,10.882264250352366
2020-09-09,17.307430908805085
2020-09-10,16.439165144149317
2020-09-11,12.560911395353521
2020-09-12,6.714588580004649
2020-09-13,12.792448932595061
2020-09-14,19.333384359668557
2020-09-15,17.538968446046624
2020-09-16,13.197639622767753
2020-09-17,20.034766812123262
2020-09-18,10.351044327345313
2020-09-19,10.456131071785366
2020-09-20,12.452779216146393
2020-09-21,17.18168271594882
2020-09-22,11.349368399525822
2020-09-23,7.828962460784016
2020-09-24,13.521189847057515
2020-09-25,16.384498448593998
2020-09-26,14.663169817807852
2020-09-27,7.076573259898572
2020-09-28,10.391724696968177
2020-09-29,8.224125680422665
2020-09-30,11.029253819481562
2020-10-01,8.47913732942802
2020-10-02,10.003639370051403
2020-10-03,7.543728049546962
2020-10-04,8.418363185726317
2020-10-05,15.743432451228434
2020-10-06,7.1610751774684935
2020-10-07,16.34474410735175
2020-10-08,14.923462011060291
2020-10-09,6.446678353511422
2020-10-10,7.805908973897265
2020-10-11,11.213250192661944
2020-10-12,10.531781948909007
2020-10-13,18.213787605760295
2020-10-14,9.478603754018106
2020-10-15,10.717636924477992
2020-10-16,17.08778460411583
2020-10-17,11.005648920631831
2020-10-18,9.524119258239084
2020-10-19,10.370707636749225
2020-10-20,24.55106297679409
2020-10-21,11.958060846455744
2020-10-22,6.878530575394897
2020-10-23,9.629942805552854
2020-10-24,10.452972846744332
2020-10-25,11.003129312362459
2020-10-26,13.5705261519137
2020-10-27,13.43298703550917
2020-10-28,16.87146494562244
2020-10-29,13.891450756857607
2020-10-30,6.326799354608413
2020-10-31,6.297432323609594
2020-11-01,17.0267065661353
2020-11-02,15.84224002240415
2020-11-03,12.140782073244301
2020-11-04,8.19256026080713
2020-11-05,14.213598524773817
2020-11-06,5.626216082722968
2020-11-07,7.49772885680058
2020-11-08,0.0
2020-11-09,10.177219982525711
2020-11-10,10.177219982525711
2020-11-11,10.177219982525711
2020-11-12,5.452082133495911
2020-11-13,5.452082133495911
2020-11-14,11.55841412301134
2020-11-15,13.95637432901365
2020-11-16,9.25604100577071
2020-11-17,15.258005095450155
2020-11-18,6.146589730394612
2020-11-19,10.557671772207216
2020-11-20,4.121830760382269
2020-11-21,9.111415365055546
2020-11-22,20.505387893268434
2020-11-23,14.150980923908064
2020-11-24,5.566746172272657
2020-11-25,7.8038497742140045
2020-11-26,6.347131149694056
2020-11-27,7.751824109052578
2020-11-28,4.474207203882696
