date,/g/11j8_9sv06
2020-02-01,0.9943681170857694
2020-02-02,0.9943681170857694
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-08,0.9943681170857694
2020-02-09,0.0
2020-02-10,0.0
2020-02-11,0.8523155289306595
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,0.0
2020-02-15,0.0
2020-02-16,1.917709940093984
2020-02-17,0.0
2020-02-18,0.9233418230082145
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-22,0.0
2020-02-23,0.0
2020-02-24,1.775657351938874
2020-02-25,1.775657351938874
2020-02-26,2.5569465867919785
2020-02-27,1.704631057861319
2020-02-28,0.0
2020-02-29,2.6989991749470885
2020-03-01,0.0
2020-03-02,1.633604763783764
2020-03-03,1.775657351938874
2020-03-04,2.5569465867919785
2020-03-05,0.0
2020-03-06,1.775657351938874
2020-03-07,0.0
2020-03-08,0.9233418230082145
2020-03-09,1.704631057861319
2020-03-10,0.0
2020-03-11,0.8523155289306595
2020-03-12,0.8523155289306595
2020-03-13,5.469024643971732
2020-03-14,2.9120780571797535
2020-03-15,4.190551350575743
2020-03-16,2.343867704559314
2020-03-17,4.545682820963518
2020-03-18,3.1961832334899736
2020-03-19,1.633604763783764
2020-03-20,2.414893998636869
2020-03-21,3.622340997955303
2020-03-22,6.037234996592172
2020-03-23,4.758761703196183
2020-03-24,2.201815116404204
2020-03-25,1.4915521756286543
2020-03-26,0.7812892348531046
2020-03-27,2.9120780571797535
2020-03-28,2.6279728808695335
2020-03-29,5.255945761739067
2020-03-30,0.7102629407755496
2020-03-31,1.4205258815510993
2020-04-01,1.4915521756286543
2020-04-02,1.4915521756286543
2020-04-03,0.0
2020-04-04,5.255945761739067
2020-04-05,0.8523155289306595
2020-04-06,0.7102629407755496
2020-04-07,1.4915521756286543
2020-04-08,1.4915521756286543
2020-04-09,3.0541306453348636
2020-04-10,1.5625784697062093
2020-04-11,1.704631057861319
2020-04-12,4.403630232808408
2020-04-13,1.5625784697062093
2020-04-14,0.7812892348531046
2020-04-15,0.7812892348531046
2020-04-16,4.758761703196183
2020-04-17,2.343867704559314
2020-04-18,0.8523155289306595
2020-04-19,0.7812892348531046
2020-04-20,0.0
2020-04-21,0.7102629407755496
2020-04-22,3.0541306453348636
2020-04-23,0.7812892348531046
2020-04-24,0.0
2020-04-25,2.5569465867919785
2020-04-26,0.8523155289306595
2020-04-27,0.0
2020-04-28,0.0
2020-04-29,0.0
2020-04-30,2.059762528249094
2020-05-01,0.7812892348531046
2020-05-02,3.1961832334899736
2020-05-03,1.633604763783764
2020-05-04,0.0
2020-05-05,1.2784732933959893
2020-05-06,2.130788822326649
2020-05-07,0.7102629407755496
2020-05-08,0.0
2020-05-09,1.633604763783764
2020-05-10,1.4915521756286543
2020-05-11,0.0
2020-05-12,0.7812892348531046
2020-05-13,1.4915521756286543
2020-05-14,2.272841410481759
2020-05-15,2.414893998636869
2020-05-16,0.8523155289306595
2020-05-17,1.704631057861319
2020-05-18,0.0
2020-05-19,1.5625784697062093
2020-05-20,2.485920292714424
2020-05-21,1.775657351938874
2020-05-22,1.704631057861319
2020-05-23,1.846683646016429
2020-05-24,2.8410517631021985
2020-05-25,0.7812892348531046
2020-05-26,0.7812892348531046
2020-05-27,0.0
2020-05-28,0.0
2020-05-29,0.7812892348531046
2020-05-30,0.0
2020-05-31,0.9233418230082145
2020-06-01,0.0
2020-06-02,0.7812892348531046
2020-06-03,0.7102629407755496
2020-06-04,0.0
2020-06-05,0.0
2020-06-06,0.0
2020-06-07,0.0
2020-06-08,0.0
2020-06-09,0.7102629407755496
2020-06-10,0.7812892348531046
2020-06-11,0.7812892348531046
2020-06-12,0.0
2020-06-13,1.704631057861319
2020-06-14,2.8410517631021985
2020-06-15,0.7812892348531046
2020-06-16,0.0
2020-06-17,2.485920292714424
2020-06-18,0.0
2020-06-19,0.0
2020-06-20,0.9943681170857694
2020-06-21,0.0
2020-06-22,0.0
2020-06-23,0.8523155289306595
2020-06-24,0.0
2020-06-25,0.0
2020-06-26,0.9233418230082145
2020-06-27,0.9943681170857694
2020-06-28,0.9233418230082145
2020-06-29,0.7812892348531046
2020-06-30,0.8523155289306595
2020-07-01,1.633604763783764
2020-07-02,0.8523155289306595
2020-07-03,1.704631057861319
2020-07-04,1.9887362341715389
2020-07-05,0.0
2020-07-06,0.7812892348531046
2020-07-07,0.8523155289306595
2020-07-08,1.775657351938874
2020-07-09,0.8523155289306595
2020-07-10,0.0
2020-07-11,0.0
2020-07-12,2.9831043512573086
2020-07-13,0.0
2020-07-14,1.775657351938874
2020-07-15,0.8523155289306595
2020-07-16,1.704631057861319
2020-07-17,0.0
2020-07-18,1.9887362341715389
2020-07-19,2.059762528249094
2020-07-20,4.261577644653298
2020-07-21,1.704631057861319
2020-07-22,0.8523155289306595
2020-07-23,0.8523155289306595
2020-07-24,1.704631057861319
2020-07-25,1.917709940093984
2020-07-26,2.8410517631021985
2020-07-27,1.633604763783764
2020-07-28,1.704631057861319
2020-07-29,3.409262115722638
2020-07-30,0.0
2020-07-31,2.6279728808695335
2020-08-01,0.9233418230082145
2020-08-02,0.9233418230082145
2020-08-03,0.7812892348531046
2020-08-04,2.343867704559314
2020-08-05,0.0
2020-08-06,1.633604763783764
2020-08-07,0.0
2020-08-08,0.9233418230082145
2020-08-09,3.622340997955303
2020-08-10,2.343867704559314
2020-08-11,7.102629407755496
2020-08-12,2.343867704559314
2020-08-13,1.5625784697062093
