date,/g/11j2cc_qll
2020-02-01,0.0
2020-02-02,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-08,0.0
2020-02-09,0.0
2020-02-10,0.0
2020-02-11,0.0
2020-02-12,0.9276255734562459
2020-02-13,0.0
2020-02-14,0.0
2020-02-15,0.0
2020-02-16,0.0
2020-02-17,0.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,2.7828767203687375
2020-02-22,3.7105022938249834
2020-02-23,5.565753440737475
2020-02-24,6.493379014193721
2020-02-25,6.493379014193721
2020-02-26,3.7105022938249834
2020-02-27,3.7105022938249834
2020-02-28,3.7105022938249834
2020-02-29,3.7105022938249834
2020-03-01,3.7105022938249834
2020-03-02,4.63812786728123
2020-03-03,5.565753440737475
2020-03-04,8.348630161106213
2020-03-05,8.348630161106213
2020-03-06,10.203881308018705
2020-03-07,14.842009175299934
2020-03-08,17.624885895668672
2020-03-09,20.40776261603741
2020-03-10,21.335388189493656
2020-03-11,27.828767203687377
2020-03-12,26.90114163023113
2020-03-13,24.118264909862393
2020-03-14,23.190639336406146
2020-03-15,32.466895070968604
2020-03-16,34.3221462178811
2020-03-17,36.17739736479359
2020-03-18,35.249771791337345
2020-03-19,33.39452064442485
2020-03-20,32.466895070968604
2020-03-21,33.39452064442485
2020-03-22,34.3221462178811
2020-03-23,33.39452064442485
2020-03-24,32.466895070968604
2020-03-25,32.466895070968604
2020-03-26,35.249771791337345
2020-03-27,35.249771791337345
2020-03-28,31.53926949751236
2020-03-29,28.756392777143624
2020-03-30,29.684018350599867
2020-03-31,29.684018350599867
2020-04-01,31.53926949751236
2020-04-02,30.611643924056114
2020-04-03,32.466895070968604
2020-04-04,29.684018350599867
2020-04-05,29.684018350599867
2020-04-06,29.684018350599867
2020-04-07,30.611643924056114
2020-04-08,30.611643924056114
2020-04-09,29.684018350599867
2020-04-10,28.756392777143624
2020-04-11,27.828767203687377
2020-04-12,25.04589048331864
2020-04-13,28.756392777143624
2020-04-14,34.3221462178811
2020-04-15,33.39452064442485
2020-04-16,32.466895070968604
2020-04-17,31.53926949751236
2020-04-18,27.828767203687377
2020-04-19,29.684018350599867
2020-04-20,32.466895070968604
2020-04-21,31.53926949751236
2020-04-22,30.611643924056114
2020-04-23,28.756392777143624
2020-04-24,27.828767203687377
2020-04-25,23.190639336406146
2020-04-26,27.828767203687377
2020-04-27,31.53926949751236
2020-04-28,30.611643924056114
2020-04-29,32.466895070968604
2020-04-30,33.39452064442485
2020-05-01,27.828767203687377
2020-05-02,29.684018350599867
2020-05-03,32.466895070968604
2020-05-04,34.3221462178811
2020-05-05,32.466895070968604
2020-05-06,32.466895070968604
2020-05-07,32.466895070968604
2020-05-08,30.611643924056114
2020-05-09,25.973516056774884
2020-05-10,26.90114163023113
2020-05-11,28.756392777143624
2020-05-12,28.756392777143624
2020-05-13,29.684018350599867
2020-05-14,30.611643924056114
2020-05-15,30.611643924056114
2020-05-16,29.684018350599867
2020-05-17,29.684018350599867
2020-05-18,30.611643924056114
2020-05-19,29.684018350599867
2020-05-20,31.53926949751236
2020-05-21,28.756392777143624
2020-05-22,27.828767203687377
2020-05-23,26.90114163023113
2020-05-24,26.90114163023113
2020-05-25,30.611643924056114
2020-05-26,26.90114163023113
2020-05-27,25.973516056774884
2020-05-28,25.973516056774884
2020-05-29,24.118264909862393
2020-05-30,21.335388189493656
2020-05-31,22.2630137629499
2020-06-01,23.190639336406146
2020-06-02,22.2630137629499
2020-06-03,25.04589048331864
2020-06-04,22.2630137629499
2020-06-05,23.190639336406146
2020-06-06,22.2630137629499
2020-06-07,22.2630137629499
2020-06-08,23.190639336406146
2020-06-09,21.335388189493656
2020-06-10,20.40776261603741
2020-06-11,22.2630137629499
2020-06-12,22.2630137629499
2020-06-13,19.480137042581163
2020-06-14,19.480137042581163
2020-06-15,22.2630137629499
2020-06-16,20.40776261603741
2020-06-17,22.2630137629499
2020-06-18,22.2630137629499
2020-06-19,22.2630137629499
2020-06-20,18.55251146912492
2020-06-21,18.55251146912492
2020-06-22,20.40776261603741
