date,/m/0hn9s
2020-01-01,0.0
2020-01-02,0.9
2020-01-03,0.0
2020-01-04,0.7
2020-01-05,2.4
2020-01-06,2.8
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,3.5
2020-01-10,2.9
2020-01-11,3.0
2020-01-12,0.8
2020-01-13,2.0
2020-01-14,1.0
2020-01-15,1.5
2020-01-16,0.2
2020-01-17,3.4
2020-01-18,0.3
2020-01-19,0.0
2020-01-20,0.0
2020-01-21,2.7
2020-01-22,0.0
2020-01-23,8.0
2020-01-24,10.1
2020-01-25,2.6
2020-01-26,0.4
2020-01-27,4.9
2020-01-28,3.8
2020-01-29,0.0
2020-01-30,5.2
2020-01-31,7.3
2020-02-01,1.0
2020-02-02,4.8
2020-02-03,2.7
2020-02-04,5.5
2020-02-05,0.0
2020-02-06,0.8
2020-02-07,3.5
2020-02-08,0.0
2020-02-09,0.8
2020-02-10,3.0
2020-02-11,3.8
2020-02-12,1.0
2020-02-13,3.9
2020-02-14,1.8
2020-02-15,1.8
2020-02-16,3.4
2020-02-17,1.2
2020-02-18,5.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,2.5
2020-02-22,4.2
2020-02-23,4.3
2020-02-24,6.5
2020-02-25,14.2
2020-02-26,10.3
2020-02-27,17.7
2020-02-28,22.8
2020-02-29,9.1
2020-03-01,6.9
2020-03-02,17.3
2020-03-03,12.5
2020-03-04,3.1
2020-03-05,13.4
2020-03-06,17.9
2020-03-07,8.5
2020-03-08,8.4
2020-03-09,13.3
2020-03-10,22.1
2020-03-11,57.3
2020-03-12,41.5
2020-03-13,21.9
2020-03-14,29.0
2020-03-15,32.1
2020-03-16,19.9
2020-03-17,16.4
2020-03-18,23.1
2020-03-19,15.7
2020-03-20,16.0
2020-03-21,16.0
2020-03-22,23.6
2020-03-23,13.8
2020-03-24,8.6
2020-03-25,13.4
2020-03-26,12.1
2020-03-27,14.5
2020-03-28,7.9
2020-03-29,10.9
2020-03-30,7.8
2020-03-31,9.2
2020-04-01,7.0
2020-04-02,8.6
2020-04-03,2.4
2020-04-04,7.5
2020-04-05,8.5
2020-04-06,10.7
2020-04-07,3.6
2020-04-08,9.5
2020-04-09,6.5
2020-04-10,6.3
2020-04-11,5.3
2020-04-12,5.3
2020-04-13,2.5
2020-04-14,5.3
2020-04-15,3.8
2020-04-16,4.4
2020-04-17,2.1
2020-04-18,1.8
2020-04-19,3.6
2020-04-20,4.8
2020-04-21,3.9
2020-04-22,8.9
2020-04-23,6.6
2020-04-24,6.4
2020-04-25,2.6
2020-04-26,3.9
2020-04-27,3.7
2020-04-28,4.0
2020-04-29,1.5
2020-04-30,4.1
2020-05-01,0.0
2020-05-02,2.5
2020-05-03,1.2
2020-05-04,5.6
2020-05-05,2.8
2020-05-06,5.0
2020-05-07,1.0
2020-05-08,3.1
2020-05-09,2.0
2020-05-10,0.6
2020-05-11,3.1
2020-05-12,4.0
2020-05-13,2.4
2020-05-14,0.7
2020-05-15,0.7
2020-05-16,2.4
2020-05-17,3.8
2020-05-18,0.9
2020-05-19,1.0
2020-05-20,2.5
2020-05-21,2.1
2020-05-22,2.9
2020-05-23,5.0
2020-05-24,5.5
2020-05-25,0.0
2020-05-26,3.4
2020-05-27,3.2
2020-05-28,1.9
2020-05-29,1.1
2020-05-30,3.0
2020-05-31,2.0
2020-06-01,1.3
2020-06-02,1.5
2020-06-03,1.7
2020-06-04,0.9
2020-06-05,2.6
2020-06-06,3.1
2020-06-07,2.5
2020-06-08,2.8
2020-06-09,0.0
2020-06-10,4.7
2020-06-11,1.1
2020-06-12,0.5
2020-06-13,0.0
2020-06-14,1.7
2020-06-15,2.4
2020-06-16,1.5
2020-06-17,1.0
2020-06-18,1.5
2020-06-19,0.5
2020-06-20,0.5
2020-06-21,2.6
2020-06-22,2.4
2020-06-23,0.0
2020-06-24,0.4
2020-06-25,0.0
2020-06-26,1.5
2020-06-27,0.8
2020-06-28,1.6
2020-06-29,1.9
2020-06-30,0.8
2020-07-01,2.4
2020-07-02,1.0
2020-07-03,3.0
2020-07-04,2.6
2020-07-05,9.9
2020-07-06,100.0
2020-07-07,41.2
2020-07-08,19.1
2020-07-09,8.6
2020-07-10,1.3
2020-07-11,8.1
2020-07-12,6.8
2020-07-13,3.7
2020-07-14,13.2
2020-07-15,9.5
2020-07-16,8.4
2020-07-17,5.2
2020-07-18,2.7
2020-07-19,0.0
2020-07-20,0.9
2020-07-21,0.7
2020-07-22,3.0
2020-07-23,1.0
2020-07-24,0.7
2020-07-25,4.4
2020-07-26,2.8
2020-07-27,3.7
2020-07-28,5.8
2020-07-29,2.1
2020-07-30,0.7
2020-07-31,0.0
2020-08-01,1.1
2020-08-02,3.2
2020-08-03,1.2
2020-08-04,1.1
2020-08-05,0.0
2020-08-06,2.4
