date,/g/11j4xt9hdf
2020-09-25,10.0
2020-09-26,11.0
2020-09-27,15.0
2020-09-28,4.0
2020-09-29,9.0
2020-09-30,9.0
2020-10-01,9.0
2020-10-02,15.0
2020-10-03,12.0
2020-10-04,11.0
2020-10-05,33.0
2020-10-06,18.0
2020-10-07,9.0
2020-10-08,9.0
2020-10-09,15.0
2020-10-10,6.0
2020-10-11,6.0
2020-10-12,10.0
2020-10-13,18.0
2020-10-14,28.0
2020-10-15,15.0
2020-10-16,20.0
2020-10-17,18.0
2020-10-18,11.0
2020-10-19,5.0
2020-10-20,24.0
2020-10-21,15.0
2020-10-22,25.0
2020-10-23,21.0
2020-10-24,12.0
2020-10-25,5.0
2020-10-26,27.0
2020-10-27,9.0
2020-10-28,42.192443806893515
2020-10-29,19.408524151171015
2020-10-30,9.704262075585508
2020-10-31,10.970035389792313
2020-11-01,21.940070779584627
2020-11-02,41.348594930755645
2020-11-03,18.14275083696421
2020-11-04,17.298901960826342
2020-11-05,13.07965758013699
2020-11-06,9.282337637516573
2020-11-07,11.39195982786125
2020-11-08,16.45505308468847
2020-11-09,8.860413199447638
2020-11-10,17.298901960826342
2020-11-11,17.298901960826342
2020-11-12,13.07965758013699
2020-11-13,20.674297465377823
2020-11-14,21.940070779584627
2020-11-15,15.6112042085506
2020-11-16,38.395123864273096
2020-11-17,25.737390722205046
2020-11-18,30.37855954096333
2020-11-19,4.219244380689352
2020-11-20,22.7839196557225
2020-11-21,10.548110951723379
2020-11-22,10.548110951723379
2020-11-23,13.07965758013699
2020-11-24,40.08282161654884
2020-11-25,0.0
2020-11-26,8.860413199447638
2020-11-27,23.62776853186037
2020-11-28,11.39195982786125
2020-11-29,10.548110951723379
2020-11-30,0.0
2020-12-01,10.126186513654444
2020-12-02,13.07965758013699
2020-12-03,13.07965758013699
2020-12-04,0.0
2020-12-05,22.7839196557225
2020-12-06,5.063093256827222
2020-12-07,12.235808703999119
2020-12-08,12.657733142068054
2020-12-09,17.298901960826342
2020-12-10,21.518146341515692
2020-12-11,18.14275083696421
2020-12-12,0.0
2020-12-13,5.063093256827222
2020-12-14,16.876977522757407
2020-12-15,13.07965758013699
2020-12-16,8.860413199447638
2020-12-17,8.860413199447638
2020-12-18,9.704262075585508
2020-12-19,35.44165279779055
2020-12-20,10.970035389792313
2020-12-21,9.704262075585508
2020-12-22,0.0
2020-12-23,11.39195982786125
2020-12-24,12.657733142068054
2020-12-25,6.328866571034027
2020-12-26,10.970035389792313
2020-12-27,31.2224084171012
2020-12-28,24.893541846067173
2020-12-29,20.252373027308888
2020-12-30,0.0
2020-12-31,12.657733142068054
2021-01-01,0.0
2021-01-02,10.970035389792313
2021-01-03,10.548110951723379
2021-01-04,30.800483979032265
2021-01-05,13.501582018205925
2021-01-06,23.205844093791434
2021-01-07,27.425088474480784
2021-01-08,13.92350645627486
2021-01-09,16.033128646619534
2021-01-10,20.252373027308888
2021-01-11,4.219244380689352
2021-01-12,20.674297465377823
2021-01-13,12.657733142068054
2021-01-14,8.438488761378704
2021-01-15,0.0
2021-01-16,10.548110951723379
2021-01-17,5.063093256827222
2021-01-18,8.016564323309767
2021-01-19,8.016564323309767
2021-01-20,8.016564323309767
2021-01-21,25.737390722205046
2021-01-22,17.720826398895277
2021-01-23,10.970035389792313
2021-01-24,0.0
2021-01-25,16.033128646619534
2021-01-26,8.438488761378704
2021-01-27,21.518146341515692
2021-01-28,13.07965758013699
2021-01-29,13.92350645627486
2021-01-30,10.548110951723379
2021-01-31,15.189279770481665
2021-02-01,18.14275083696421
2021-02-02,4.6411688187582865
2021-02-03,0.0
2021-02-04,13.92350645627486
2021-02-05,19.408524151171015
2021-02-06,16.45505308468847
2021-02-07,0.0
2021-02-08,8.438488761378704
2021-02-09,18.14275083696421
2021-02-10,4.219244380689352
2021-02-11,13.07965758013699
2021-02-12,13.501582018205925
2021-02-13,5.485017694896157
2021-02-14,5.063093256827222
2021-02-15,17.298901960826342
2021-02-16,4.219244380689352
2021-02-17,4.6411688187582865
2021-02-18,18.14275083696421
2021-02-19,4.6411688187582865
2021-02-20,10.548110951723379
2021-02-21,5.485017694896157
2021-02-22,21.096221903446757
2021-02-23,0.0
2021-02-24,13.501582018205925
2021-02-25,14.345430894343796
2021-02-26,19.408524151171015
2021-02-27,11.39195982786125
2021-02-28,10.548110951723379
2021-03-01,4.6411688187582865
2021-03-02,23.62776853186037
2021-03-03,9.282337637516573
2021-03-04,23.205844093791434
2021-03-05,24.049692969929303
2021-03-06,10.970035389792313
2021-03-07,10.548110951723379
2021-03-08,13.92350645627486
2021-03-09,0.0
2021-03-10,30.37855954096333
2021-03-11,8.860413199447638
2021-03-12,9.282337637516573
2021-03-13,0.0
2021-03-14,5.063093256827222
2021-03-15,13.501582018205925
2021-03-16,7.172715447171898
2021-03-17,25.315466284136107
2021-03-18,13.07965758013699
2021-03-19,18.14275083696421
2021-03-20,27.425088474480784
2021-03-21,20.674297465377823
2021-03-22,25.315466284136107
2021-03-23,16.876977522757407
2021-03-24,8.438488761378704
2021-03-25,8.860413199447638
2021-03-26,14.345430894343796
2021-03-27,24.049692969929303
2021-03-28,10.548110951723379
2021-03-29,13.501582018205925
2021-03-30,13.92350645627486
2021-03-31,14.345430894343796
2021-04-01,24.893541846067173
2021-04-02,14.76735533241273
2021-04-03,0.0
2021-04-04,10.548110951723379
2021-04-05,24.049692969929303
2021-04-06,23.62776853186037
2021-04-07,18.14275083696421
2021-04-08,23.62776853186037
2021-04-09,19.830448589239953
2021-04-10,12.235808703999119
2021-04-11,11.813884265930184
2021-04-12,5.063093256827222
2021-04-13,9.704262075585508
2021-04-14,13.07965758013699
2021-04-15,4.6411688187582865
2021-04-16,9.704262075585508
2021-04-17,11.813884265930184
2021-04-18,15.189279770481665
2021-04-19,0.0
2021-04-20,8.860413199447638
2021-04-21,0.0
2021-04-22,10.126186513654444
2021-04-23,9.704262075585508
2021-04-24,6.328866571034027
2021-04-25,11.813884265930184
2021-04-26,9.704262075585508
2021-04-27,4.6411688187582865
2021-04-28,9.704262075585508
2021-04-29,10.548110951723379
2021-04-30,0.0
2021-05-01,0.0
2021-05-02,6.750791009102962
2021-05-03,5.906942132965092
2021-05-04,0.0
2021-05-05,14.345430894343796
2021-05-06,9.704262075585508
2021-05-07,4.6411688187582865
2021-05-08,0.0
2021-05-09,17.720826398895277
2021-05-10,9.282337637516573
2021-05-11,13.92350645627486
2021-05-12,9.282337637516573
2021-05-13,4.6411688187582865
2021-05-14,5.063093256827222
2021-05-15,5.906942132965092
2021-05-16,0.0
2021-05-17,9.282337637516573
2021-05-18,4.6411688187582865
2021-05-19,4.6411688187582865
2021-05-20,0.0
2021-05-21,5.063093256827222
2021-05-22,6.328866571034027
2021-05-23,11.39195982786125
2021-05-24,14.345430894343796
2021-05-25,9.282337637516573
2021-05-26,4.6411688187582865
2021-05-27,0.0
2021-05-28,14.345430894343796
2021-05-29,5.906942132965092
2021-05-30,17.946366009042343
2021-05-31,17.54932251326707
