date,/m/01b_06
2020-08-05,19.82889848686207
2020-08-06,18.36910227924032
2020-08-07,16.45311975673678
2020-08-08,15.297447759036231
2020-08-09,16.209820388799816
2020-08-10,16.1794079678077
2020-08-11,15.421086886989052
2020-08-12,15.245192277458857
2020-08-13,15.464269427684382
2020-08-14,15.515816992443337
2020-08-15,16.018405748843076
2020-08-16,17.487511344473095
2020-08-17,17.410189997334673
2020-08-18,17.56125259000959
2020-08-19,17.50014144744098
2020-08-20,16.991272086203335
2020-08-21,16.09764784207869
2020-08-22,16.432756933625427
2020-08-23,17.450495656100717
2020-08-24,17.450495656100717
2020-08-25,17.32638117775008
2020-08-26,16.528583294738144
2020-08-27,16.48736427597465
2020-08-28,16.570493843752665
2020-08-29,17.65117822486697
2020-08-30,19.56315828376151
