date,/m/01c751
2020-01-01,0.0
2020-01-02,0.0
2020-01-03,0.0
2020-01-04,0.0
2020-01-05,0.0
2020-01-06,0.0
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,0.0
2020-01-10,9.090909090909092
2020-01-11,0.0
2020-01-12,0.0
2020-01-13,0.0
2020-01-14,5.575757575757575
2020-01-15,0.0
2020-01-16,0.0
2020-01-17,0.0
2020-01-18,0.0
2020-01-19,0.0
2020-01-20,7.151515151515151
2020-01-21,0.0
2020-01-22,0.0
2020-01-23,1.0909090909090908
2020-01-24,2.5454545454545454
2020-01-25,0.0
2020-01-26,0.0
2020-01-27,12.0
2020-01-28,13.696969696969695
2020-01-29,9.696969696969695
2020-01-30,13.454545454545457
2020-01-31,7.757575757575758
2020-02-01,3.878787878787879
2020-02-02,12.12121212121212
2020-02-03,5.090909090909091
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,12.606060606060606
2020-02-08,0.0
2020-02-09,0.0
2020-02-10,0.0
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,2.4242424242424243
2020-02-14,0.0
2020-02-15,6.424242424242424
2020-02-16,0.0
2020-02-17,0.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,4.969696969696969
2020-02-22,16.848484848484848
2020-02-23,13.454545454545457
2020-02-24,8.0
2020-02-25,24.727272727272727
2020-02-26,14.666666666666664
2020-02-27,20.48484848484848
2020-02-28,4.121212121212121
2020-02-29,7.393939393939394
2020-03-01,3.0303030303030303
2020-03-02,6.787878787878787
2020-03-03,6.424242424242424
2020-03-04,0.0
2020-03-05,5.575757575757575
2020-03-06,6.666666666666668
2020-03-07,15.515151515151516
2020-03-08,10.181818181818182
2020-03-09,21.818181818181817
2020-03-10,21.818181818181817
2020-03-11,59.87878787878788
2020-03-12,100.0
2020-03-13,77.0909090909091
2020-03-14,69.81818181818181
2020-03-15,36.12121212121213
2020-03-16,57.09090909090909
2020-03-17,23.51515151515151
2020-03-18,67.27272727272727
2020-03-19,67.51515151515152
2020-03-20,93.21212121212122
2020-03-21,77.81818181818181
2020-03-22,62.54545454545455
2020-03-23,25.57575757575757
2020-03-24,39.27272727272727
2020-03-25,26.303030303030305
2020-03-26,17.454545454545453
2020-03-27,38.54545454545455
2020-03-28,69.21212121212122
2020-03-29,88.72727272727273
2020-03-30,30.424242424242426
2020-03-31,32.0
2020-04-01,17.454545454545453
2020-04-02,36.72727272727273
2020-04-03,16.848484848484848
2020-04-04,15.636363636363637
2020-04-05,42.66666666666667
2020-04-06,33.69696969696969
2020-04-07,14.787878787878787
2020-04-08,8.969696969696969
2020-04-09,12.484848484848484
2020-04-10,13.090909090909092
2020-04-11,9.454545454545457
2020-04-12,26.181818181818183
2020-04-13,11.393939393939394
2020-04-14,6.0606060606060606
2020-04-15,27.393939393939394
2020-04-16,15.393939393939394
2020-04-17,19.75757575757576
2020-04-18,16.0
2020-04-19,30.90909090909091
2020-04-20,20.848484848484848
2020-04-21,26.424242424242426
2020-04-22,27.03030303030303
2020-04-23,4.363636363636363
2020-04-24,33.21212121212121
2020-04-25,23.15151515151516
2020-04-26,29.93939393939393
2020-04-27,2.666666666666667
2020-04-28,0.0
2020-04-29,20.0
2020-04-30,8.848484848484848
2020-05-01,0.0
2020-05-02,0.0
2020-05-03,0.0
2020-05-04,2.9090909090909087
2020-05-05,5.333333333333334
2020-05-06,0.0
2020-05-07,3.636363636363636
