date,/m/0b76bty
2020-01-01,46.24338624338624
2020-01-02,33.75661375661376
2020-01-03,49.31216931216932
2020-01-04,42.75132275132275
2020-01-05,39.68253968253968
2020-01-06,35.34391534391534
2020-01-07,39.25925925925926
2020-01-08,41.58730158730158
2020-01-09,37.56613756613756
2020-01-10,36.719576719576715
2020-01-11,40.95238095238096
2020-01-12,36.084656084656075
2020-01-13,34.814814814814824
2020-01-14,40.21164021164021
2020-01-15,34.17989417989418
2020-01-16,31.322751322751326
2020-01-17,33.227513227513235
2020-01-18,36.719576719576715
2020-01-19,42.857142857142854
2020-01-20,41.7989417989418
2020-01-21,42.010582010582006
2020-01-22,37.883597883597886
2020-01-23,31.005291005291014
2020-01-24,44.23280423280424
2020-01-25,33.43915343915344
2020-01-26,36.084656084656075
2020-01-27,35.238095238095234
2020-01-28,34.285714285714285
2020-01-29,35.238095238095234
2020-01-30,33.544973544973544
2020-01-31,41.26984126984127
2020-02-01,46.13756613756614
2020-02-02,40.21164021164021
2020-02-03,38.73015873015873
2020-02-04,37.03703703703704
2020-02-05,35.13227513227514
2020-02-06,28.46560846560846
2020-02-07,32.27513227513227
2020-02-08,34.920634920634924
2020-02-09,40.63492063492063
2020-02-10,36.190476190476204
2020-02-11,35.13227513227514
2020-02-12,43.59788359788361
2020-02-13,31.005291005291014
2020-02-14,36.402116402116405
2020-02-15,43.17460317460318
2020-02-16,45.714285714285715
2020-02-17,29.312169312169317
2020-02-18,35.026455026455025
2020-02-19,35.026455026455025
2020-02-20,35.76719576719577
2020-02-21,51.746031746031754
2020-02-22,52.8042328042328
2020-02-23,63.17460317460318
2020-02-24,67.93650793650794
2020-02-25,75.55555555555556
2020-02-26,56.084656084656075
2020-02-27,55.34391534391535
2020-02-28,45.07936507936508
2020-02-29,47.936507936507944
2020-03-01,51.746031746031754
2020-03-02,44.97354497354498
2020-03-03,53.33333333333334
2020-03-04,60.52910052910053
2020-03-05,65.60846560846561
2020-03-06,75.34391534391534
2020-03-07,84.76190476190476
2020-03-08,78.83597883597884
2020-03-09,84.86772486772487
2020-03-10,100.0
2020-03-11,97.24867724867724
2020-03-12,92.38095238095238
2020-03-13,81.48148148148148
2020-03-14,91.53439153439152
2020-03-15,82.75132275132275
2020-03-16,67.30158730158729
2020-03-17,67.51322751322752
2020-03-18,73.86243386243386
2020-03-19,51.111111111111114
2020-03-20,52.6984126984127
2020-03-21,52.063492063492056
2020-03-22,53.75661375661376
2020-03-23,46.349206349206355
2020-03-24,46.98412698412698
2020-03-25,38.2010582010582
2020-03-26,40.31746031746032
2020-03-27,42.857142857142854
2020-03-28,50.79365079365079
2020-03-29,43.28042328042328
2020-03-30,39.47089947089947
2020-03-31,26.455026455026456
2020-04-01,33.96825396825397
2020-04-02,36.084656084656075
2020-04-03,30.582010582010582
2020-04-04,39.47089947089947
2020-04-05,36.61375661375661
2020-04-06,32.48677248677249
2020-04-07,30.68783068783069
2020-04-08,29.417989417989418
2020-04-09,30.05291005291005
2020-04-10,23.280423280423285
2020-04-11,25.92592592592593
2020-04-12,33.86243386243386
2020-04-13,30.68783068783069
2020-04-14,20.0
2020-04-15,30.264550264550266
2020-04-16,23.5978835978836
2020-04-17,28.88888888888889
2020-04-18,21.164021164021165
2020-04-19,25.291005291005288
2020-04-20,24.86772486772487
2020-04-21,23.17460317460317
2020-04-22,18.201058201058203
2020-04-23,25.92592592592593
2020-04-24,21.269841269841272
2020-04-25,21.48148148148148
2020-04-26,24.656084656084648
2020-04-27,23.5978835978836
2020-04-28,19.78835978835979
2020-04-29,20.105820105820104
2020-04-30,21.375661375661377
2020-05-01,14.17989417989418
2020-05-02,21.904761904761905
2020-05-03,17.67195767195767
2020-05-04,16.613756613756617
2020-05-05,22.328042328042326
2020-05-06,19.047619047619047
2020-05-07,18.201058201058203
2020-05-08,22.010582010582013
2020-05-09,29.62962962962963
2020-05-10,23.5978835978836
2020-05-11,19.894179894179896
2020-05-12,14.074074074074074
2020-05-13,18.41269841269841
2020-05-14,19.47089947089947
2020-05-15,17.67195767195767
2020-05-16,13.968253968253968
2020-05-17,24.55026455026455
2020-05-18,19.259259259259263
2020-05-19,20.740740740740744
2020-05-20,12.16931216931217
2020-05-21,19.894179894179896
2020-05-22,14.17989417989418
2020-05-23,24.761904761904763
2020-05-24,23.17460317460317
2020-05-25,14.920634920634921
2020-05-26,20.52910052910053
2020-05-27,16.50793650793651
2020-05-28,17.037037037037038
2020-05-29,15.661375661375661
2020-05-30,19.894179894179896
2020-05-31,19.259259259259263
2020-06-01,18.41269841269841
2020-06-02,17.67195767195767
2020-06-03,14.708994708994709
2020-06-04,10.582010582010582
2020-06-05,8.677248677248675
2020-06-06,15.238095238095234
2020-06-07,20.63492063492064
2020-06-08,9.841269841269842
2020-06-09,18.095238095238102
2020-06-10,11.428571428571427
2020-06-11,13.227513227513228
2020-06-12,10.476190476190476
2020-06-13,15.873015873015873
2020-06-14,13.333333333333336
2020-06-15,17.24867724867725
2020-06-16,10.793650793650794
2020-06-17,13.756613756613755
2020-06-18,6.666666666666668
2020-06-19,11.322751322751325
2020-06-20,12.91005291005291
2020-06-21,13.756613756613755
2020-06-22,13.015873015873014
2020-06-23,16.402116402116402
2020-06-24,13.65079365079365
2020-06-25,7.6190476190476195
2020-06-26,18.941798941798943
2020-06-27,13.65079365079365
2020-06-28,13.015873015873014
2020-06-29,13.227513227513228
2020-06-30,12.063492063492065
2020-07-01,10.582010582010582
2020-07-02,11.957671957671955
2020-07-03,13.544973544973544
2020-07-04,8.571428571428571
