date,/g/11j2cc_qll
2020-07-27,8.017084989645532
2020-07-28,12.844983654793708
2020-07-29,13.34920283653242
2020-07-30,11.055005559621273
2020-07-31,10.790290489208452
2020-08-01,11.760912414055474
2020-08-02,11.899572689033619
2020-08-03,11.244833234825762
2020-08-04,12.741610868902834
2020-08-05,25.319237041938194
2020-08-06,12.348047598820894
2020-08-07,12.266055250887156
2020-08-08,12.74161086890284
2020-08-09,12.167664433366674
2020-08-10,11.200154727748567
2020-08-11,12.48921290368544
2020-08-12,12.452986114921497
2020-08-13,12.992952992533272
2020-08-14,16.131510468651694
2020-08-15,14.725346724871045
2020-08-16,15.152820502980365
2020-08-17,15.197817742781336
2020-08-18,13.82990494766369
2020-08-19,14.115935169949632
2020-08-20,14.659320185046065
2020-08-21,15.395908761065677
2020-08-22,13.75367849321867
2020-08-23,12.715209353256595
2020-08-24,13.367271371372317
2020-08-25,15.589112321988855
2020-08-26,18.3101983504571
2020-08-27,20.912501454930627
2020-08-28,21.87263516952807
2020-08-29,17.164034213009103
2020-08-30,13.007838955299617
2020-08-31,16.138137915220046
2020-09-01,16.027535593692047
2020-09-02,16.6533691931666
2020-09-03,18.100747906274133
2020-09-04,17.964524027393423
2020-09-05,16.85770501148767
2020-09-06,27.44911159446275
2020-09-07,24.196766486185837
2020-09-08,21.080645256789634
2020-09-09,20.927898824520682
2020-09-10,21.74233740011134
2020-09-11,25.690787253105384
2020-09-12,18.449088832766954
2020-09-13,17.67319257344498
2020-09-14,23.06998211050672
2020-09-15,20.500903385196178
2020-09-16,20.59484296697125
2020-09-17,20.565137746452532
2020-09-18,18.482592151875057
2020-09-19,15.734788936807558
2020-09-20,12.697743278048751
2020-09-21,15.156304049424927
2020-09-22,15.734788936807556
2020-09-23,23.37078945025829
2020-09-24,26.879908917675856
2020-09-25,18.179342980542167
2020-09-26,15.17853012770795
2020-09-27,13.364085146924474
2020-09-28,14.375987155438336
2020-09-29,15.736820891025948
2020-09-30,17.010421694845114
2020-10-01,14.04450201471828
2020-10-02,13.488711949861843
2020-10-03,11.244572262628193
2020-10-04,13.63195490862144
2020-10-05,15.446365719576308
2020-10-06,12.891866288363534
2020-10-07,13.321595164642321
2020-10-08,16.09095903399448
2020-10-09,15.59840782934053
2020-10-10,14.219926009768741
2020-10-11,14.571801908118186
2020-10-12,17.428206259425448
2020-10-13,17.490302006192998
2020-10-14,21.02975957194329
2020-10-15,24.072451163553197
2020-10-16,21.659576497271857
2020-10-17,19.540598748214638
2020-10-18,17.386516996442943
2020-10-19,19.57906449378199
2020-10-20,20.46377664183108
2020-10-21,22.46399541133336
2020-10-22,36.3501295611473
2020-10-23,32.90698013543827
2020-10-24,25.57497700091997
2020-10-25,25.20699172033119
2020-10-26,30.818767249310035
2020-10-27,35.78656853725851
2020-10-28,41.95032198712052
2020-10-29,89.32842686292551
2020-10-30,100.0
2020-10-31,57.03006723411811
2020-11-01,45.498150814821784
2020-11-02,53.2288972195047
2020-11-03,45.15346785410343
2020-11-04,39.19537667597203
2020-11-05,41.805119092839504
2020-11-06,37.96436610197792
2020-11-07,39.84817480900277
2020-11-08,35.86714723912542
2020-11-09,38.11634125495687
2020-11-10,34.09778128000469
2020-11-11,36.37696454938055
2020-11-12,38.29627677622339
2020-11-13,33.58796396974956
2020-11-14,35.59724395722566
2020-11-15,30.282587090286935
2020-11-16,28.64321090532941
2020-11-17,32.03546568705862
2020-11-18,29.407029862804862
2020-11-19,27.34022562493012
2020-11-20,23.11675609535997
2020-11-21,25.879983500344693
2020-11-22,26.694837861285407
2020-11-23,27.122784693482217
2020-11-24,27.923129159847253
2020-11-25,29.079182277930112
2020-11-26,25.225671884320608
2020-11-27,26.411367390046614
2020-11-28,33.25875893561425
2020-11-29,30.709513598303353
2020-11-30,29.607905290937396
2020-12-01,26.832982248639105
2020-12-02,24.42455847607833
2020-12-03,22.880025839327402
2020-12-04,20.890458375038065
2020-12-05,21.204600606241645
2020-12-06,21.021350971372893
2020-12-07,22.711291354669214
2020-12-08,23.43187361621788
2020-12-09,24.03392586740539
2020-12-10,25.936410981157906
2020-12-11,25.936410981157913
2020-12-12,30.006284199185476
2020-12-13,31.065896161275496
2020-12-14,29.384271152122718
2020-12-15,21.493724542633153
2020-12-16,18.784431533057543
2020-12-17,20.670902221206486
2020-12-18,19.687529202916078
2020-12-19,18.70415618462567
2020-12-20,19.446703157620465
2020-12-21,20.871590592286154
2020-12-22,19.326897080192765
2020-12-23,16.847239607176878
2020-12-24,14.914939723916444
2020-12-25,14.85455535256456
2020-12-26,15.669744365815054
2020-12-27,16.877431792852825
2020-12-28,15.835801387032744
2020-12-29,19.215387737727564
2020-12-30,17.982479166234658
2020-12-31,15.930976822329043
2021-01-01,16.143201202733074
2021-01-02,17.00624701637613
2021-01-03,17.33165773299563
2021-01-04,20.40183710284057
2021-01-05,21.344721802733606
2021-01-06,18.9747767188298
2021-01-07,23.130989364266636
2021-01-08,21.464996953648498
2021-01-09,18.483747376752877
2021-01-10,18.010254796892976
2021-01-11,22.131393917895757
2021-01-12,23.534334895258397
2021-01-13,26.86259137842966
2021-01-14,33.13739162863335
2021-01-15,30.183969914851396
2021-01-16,23.18436045318822
2021-01-17,21.648581162021603
2021-01-18,26.6693980754509
2021-01-19,24.661071310079187
2021-01-20,23.148739954335735
2021-01-21,23.678786172216356
2021-01-22,21.063950889394913
2021-01-23,19.68389893457249
2021-01-24,19.988963050901656
2021-01-25,21.761240298147293
2021-01-26,21.99367010106475
2021-01-27,23.43182950661655
2021-01-28,22.44620642401539
2021-01-29,23.555313094378498
2021-01-30,22.09410906834456
2021-01-31,17.798521329160437
2021-02-01,21.125841340249778
2021-02-02,23.71375690443037
2021-02-03,22.21734314282935
2021-02-04,21.3412708004229
2021-02-05,22.083606322436765
2021-02-06,18.298330219513335
2021-02-07,16.8724863063045
2021-02-08,20.454070421626678
2021-02-09,20.318275763225834
2021-02-10,19.079149505318163
2021-02-11,19.36052613132066
2021-02-12,18.146687721811244
2021-02-13,15.828518501042836
2021-02-14,14.662051186133901
2021-02-15,18.589649993295655
2021-02-16,18.235280176108123
2021-02-17,16.64061599876426
2021-02-18,17.98426822226696
2021-02-19,17.46607362745712
2021-02-20,17.737049690754414
2021-02-21,18.6771133243644
2021-02-22,19.51075465982986
2021-02-23,19.634914007665135
2021-02-24,19.014117268488732
2021-02-25,21.7101488214834
2021-02-26,18.925779982189745
2021-02-27,17.668415378291826
2021-02-28,16.82706226503984
2021-03-01,20.076994878974006
2021-03-02,21.132810550505912
2021-03-03,20.225468957783182
2021-03-04,18.806716649162166
2021-03-05,20.03035069280477
2021-03-06,18.24655974871443
2021-03-07,17.84369182417979
2021-03-08,21.385572327380107
2021-03-09,20.646981132399944
2021-03-10,20.949132075800925
2021-03-11,23.282408805397335
2021-03-12,22.66132075507312
2021-03-13,19.124718896261232
2021-03-14,17.27163112240141
2021-03-15,21.389567187605167
2021-03-16,22.84121371418779
2021-03-17,21.182189112379078
2021-03-18,24.855743587812654
2021-03-19,24.7372418305406
2021-03-20,21.73991443021513
2021-03-21,20.305746530324203
2021-03-22,21.598108411714172
2021-03-23,23.947857286968663
2021-03-24,25.74933142466377
2021-03-25,30.39008545329139
2021-03-26,26.669649734138442
2021-03-27,24.18283217449412
2021-03-28,23.96724408793891
2021-03-29,29.189464703430176
2021-03-30,32.59765078932975
2021-03-31,42.767238303707494
2021-04-01,42.87717979034942
2021-04-02,30.783616259738036
2021-04-03,28.25496206697385
2021-04-04,30.01886735833797
2021-04-05,33.473056154534
2021-04-06,45.71760415717701
2021-04-07,30.28184251078567
2021-04-08,29.06779384196838
2021-04-09,27.714996753857672
2021-04-10,24.24628627152256
2021-04-11,24.242303625576064
2021-04-12,24.189838493224105
2021-04-13,25.656466496356593
2021-04-14,24.608875065547668
2021-04-15,25.23742992403302
2021-04-16,23.10415282856759
2021-04-17,21.770854643901696
2021-04-18,19.561389080741073
2021-04-19,22.517383917844356
2021-04-20,23.870705219792708
2021-04-21,24.912155655282284
2021-04-22,22.48210463913996
2021-04-23,21.291875570009008
2021-04-24,20.018991704410652
2021-04-25,20.068584582291102
2021-04-26,20.92330191127087
2021-04-27,21.781732807855303
2021-04-28,20.80454942573734
2021-04-29,24.24045228544244
2021-04-30,24.193169218565767
2021-05-01,19.606711731528218
2021-05-02,19.149642085053685
2021-05-03,21.02577711080023
2021-05-04,18.245985448119466
2021-05-05,17.897890336231665
2021-05-06,18.710112263969886
2021-05-07,18.376521115077395
2021-05-08,16.57802970365704
2021-05-09,14.69251451426472
2021-05-10,16.563525740661717
2021-05-11,18.488288755991288
2021-05-12,16.679751180382045
2021-05-13,15.695024725591095
2021-05-14,16.28586059846567
2021-05-15,15.755623276655161
2021-05-16,14.967842112822398
2021-05-17,17.10394103783045
2021-05-18,18.016673431263197
2021-05-19,16.11592537940221
2021-05-20,14.745682328329114
2021-05-21,14.517688821420817
2021-05-22,15.375828167486498
2021-05-23,14.298055767950556
2021-05-24,14.012970529376046
2021-05-25,13.912354650531162
2021-05-26,16.075598173235356
2021-05-27,17.185791417243323
2021-05-28,17.69648030948699
2021-05-29,13.433338252496394
2021-05-30,16.18661749763615
2021-05-31,29.198082317409522
