date,/m/05w_j
2020-02-01,0.0
2020-02-02,0.0
2020-02-03,3.506532178711332
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-08,0.0
2020-02-09,0.0
2020-02-10,0.0
2020-02-11,0.0
2020-02-12,3.506532178711332
2020-02-13,0.0
2020-02-14,0.0
2020-02-15,0.0
2020-02-16,3.9448487010502484
2020-02-17,0.0
2020-02-18,0.0
2020-02-19,3.9448487010502484
2020-02-20,0.0
2020-02-21,3.9448487010502484
2020-02-22,0.0
2020-02-23,0.0
2020-02-24,3.9448487010502484
2020-02-25,0.0
2020-02-26,3.506532178711332
2020-02-27,0.0
2020-02-28,0.0
2020-02-29,0.0
2020-03-01,0.0
2020-03-02,0.0
2020-03-03,3.506532178711332
2020-03-04,3.506532178711332
2020-03-05,3.506532178711332
2020-03-06,3.506532178711332
2020-03-07,0.0
2020-03-08,3.9448487010502484
2020-03-09,0.0
2020-03-10,0.0
2020-03-11,7.45138087976158
2020-03-12,0.0
2020-03-13,0.0
2020-03-14,0.0
2020-03-15,0.0
2020-03-16,0.0
2020-03-17,6.574747835083747
2020-03-18,6.574747835083747
2020-03-19,3.506532178711332
2020-03-20,0.0
2020-03-21,0.0
2020-03-22,10.957913058472911
2020-03-23,8.76633044677833
2020-03-24,9.204646969117247
2020-03-25,6.136431312744831
2020-03-26,3.0682156563724154
2020-03-27,12.272862625489662
2020-03-28,10.957913058472911
2020-03-29,14.90276175952316
2020-03-30,3.0682156563724154
2020-03-31,6.136431312744831
2020-04-01,3.0682156563724154
2020-04-02,6.574747835083747
2020-04-03,3.506532178711332
2020-04-04,0.0
2020-04-05,3.506532178711332
2020-04-06,6.136431312744831
2020-04-07,3.0682156563724154
2020-04-08,6.574747835083747
2020-04-09,0.0
2020-04-10,0.0
2020-04-11,3.506532178711332
2020-04-12,3.9448487010502484
2020-04-13,10.08128001379508
2020-04-14,3.0682156563724154
2020-04-15,3.506532178711332
2020-04-16,0.0
2020-04-17,10.08128001379508
2020-04-18,7.013064357422664
2020-04-19,10.08128001379508
2020-04-20,6.136431312744831
2020-04-21,0.0
2020-04-22,3.0682156563724154
2020-04-23,3.506532178711332
2020-04-24,3.506532178711332
2020-04-25,7.013064357422664
2020-04-26,3.506532178711332
2020-04-27,9.204646969117247
2020-04-28,11.396229580811829
2020-04-29,9.642963491456163
2020-04-30,0.0
2020-05-01,0.0
2020-05-02,7.013064357422664
2020-05-03,7.013064357422664
2020-05-04,9.204646969117247
2020-05-05,0.0
2020-05-06,3.0682156563724154
2020-05-07,12.272862625489662
2020-05-08,6.574747835083747
2020-05-09,3.506532178711332
2020-05-10,3.0682156563724154
2020-05-11,0.0
2020-05-12,0.0
2020-05-13,6.136431312744831
2020-05-14,9.642963491456163
2020-05-15,6.574747835083747
2020-05-16,10.957913058472911
2020-05-17,3.506532178711332
2020-05-18,9.642963491456163
2020-05-19,0.0
2020-05-20,3.506532178711332
2020-05-21,0.0
2020-05-22,0.0
2020-05-23,11.834546103150744
2020-05-24,0.0
2020-05-25,0.0
2020-05-26,13.58781219250641
2020-05-27,6.574747835083747
2020-05-28,3.0682156563724154
2020-05-29,16.65602784887883
2020-05-30,0.0
2020-05-31,3.9448487010502484
2020-06-01,0.0
2020-06-02,9.642963491456163
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,3.506532178711332
2020-06-06,7.889697402100497
2020-06-07,0.0
2020-06-08,3.0682156563724154
2020-06-09,6.136431312744831
2020-06-10,3.0682156563724154
2020-06-11,3.506532178711332
2020-06-12,0.0
2020-06-13,7.013064357422664
2020-06-14,0.0
2020-06-15,3.506532178711332
2020-06-16,0.0
2020-06-17,3.506532178711332
2020-06-18,7.013064357422664
2020-06-19,0.0
2020-06-20,0.0
2020-06-21,0.0
2020-06-22,7.013064357422664
2020-06-23,14.464445237184243
2020-06-24,7.45138087976158
2020-06-25,0.0
2020-06-26,7.45138087976158
2020-06-27,0.0
2020-06-28,3.506532178711332
2020-06-29,13.58781219250641
2020-06-30,3.506532178711332
2020-07-01,7.013064357422664
2020-07-02,10.519596536133996
2020-07-03,7.45138087976158
