date,/m/05w_j
2020-02-01,0.0
2020-02-02,0.0
2020-02-03,0.0
2020-02-04,2.7432092874999103
2020-02-05,2.8411810477677637
2020-02-06,4.310757451785573
2020-02-07,2.9391528080356175
2020-02-08,1.6655199245535168
2020-02-09,6.0742491366069435
2020-02-10,1.2736328834821011
2020-02-11,2.7432092874999103
2020-02-12,2.7432092874999103
2020-02-13,0.0
2020-02-14,1.4695764040178088
2020-02-15,1.6655199245535168
2020-02-16,0.0
2020-02-17,2.645237527232056
2020-02-18,1.3716046437499552
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,2.8411810477677637
2020-02-22,1.6655199245535168
2020-02-23,0.0
2020-02-24,2.645237527232056
2020-02-25,1.3716046437499552
2020-02-26,1.3716046437499552
2020-02-27,2.7432092874999103
2020-02-28,2.8411810477677637
2020-02-29,1.5675481642856628
2020-03-01,0.0
2020-03-02,1.3716046437499552
2020-03-03,1.2736328834821011
2020-03-04,1.3716046437499552
2020-03-05,1.3716046437499552
2020-03-06,1.3716046437499552
2020-03-07,0.0
2020-03-08,0.0
2020-03-09,3.918870410714157
2020-03-10,2.5472657669642023
2020-03-11,2.449294006696348
2020-03-12,3.7229268901784494
2020-03-13,1.2736328834821011
2020-03-14,0.0
2020-03-15,1.3716046437499552
2020-03-16,2.449294006696348
2020-03-17,0.0
2020-03-18,4.016842170982011
2020-03-19,0.0
2020-03-20,1.2736328834821011
2020-03-21,2.645237527232056
2020-03-22,1.3716046437499552
2020-03-23,3.429011609374888
2020-03-24,3.7229268901784494
2020-03-25,2.5472657669642023
2020-03-26,0.0
2020-03-27,1.2736328834821011
2020-03-28,3.0371245683034718
2020-03-29,1.3716046437499552
2020-03-30,0.0
2020-03-31,2.351322246428494
2020-04-01,3.7229268901784494
2020-04-02,3.7229268901784494
2020-04-03,1.2736328834821011
2020-04-04,5.97627737633909
2020-04-05,0.0
2020-04-06,1.2736328834821011
2020-04-07,0.0
2020-04-08,3.918870410714157
2020-04-09,1.3716046437499552
2020-04-10,1.4695764040178088
2020-04-11,1.5675481642856628
2020-04-12,1.5675481642856628
2020-04-13,2.645237527232056
2020-04-14,2.2533504861606404
2020-04-15,0.0
2020-04-16,2.5472657669642023
2020-04-17,1.3716046437499552
2020-04-18,3.1350963285713256
2020-04-19,0.0
2020-04-20,2.351322246428494
2020-04-21,0.0
2020-04-22,1.2736328834821011
2020-04-23,1.2736328834821011
2020-04-24,5.3884468147319655
2020-04-25,4.506700972321281
2020-04-26,8.719486663839
2020-04-27,7.543825540624753
2020-04-28,8.915430184374706
2020-04-29,4.800616253124843
2020-04-30,3.820898650446303
2020-05-01,4.506700972321281
2020-05-02,4.4087292120534265
2020-05-03,2.7432092874999103
2020-05-04,6.0742491366069435
2020-05-05,3.429011609374888
2020-05-06,4.800616253124843
2020-05-07,1.3716046437499552
2020-05-08,3.3310398491070337
2020-05-09,1.6655199245535168
2020-05-10,1.4695764040178088
2020-05-11,3.5269833696427413
2020-05-12,3.7229268901784494
2020-05-13,6.0742491366069435
2020-05-14,1.2736328834821011
2020-05-15,3.918870410714157
2020-05-16,6.858023218749776
2020-05-17,1.5675481642856628
2020-05-18,5.290475054464112
2020-05-19,3.918870410714157
2020-05-20,8.915430184374706
2020-05-21,2.645237527232056
2020-05-22,2.8411810477677637
2020-05-23,1.4695764040178088
2020-05-24,2.8411810477677637
2020-05-25,3.624955129910595
2020-05-26,3.7229268901784494
2020-05-27,2.645237527232056
2020-05-28,6.172220896874798
2020-05-29,5.486418574999821
2020-05-30,3.23306808883918
2020-05-31,1.3716046437499552
2020-06-01,1.2736328834821011
2020-06-02,1.2736328834821011
2020-06-03,0.0
2020-06-04,1.175661123214247
2020-06-05,4.898588013392696
2020-06-06,1.5675481642856628
2020-06-07,0.0
2020-06-08,0.0
2020-06-09,1.175661123214247
2020-06-10,1.175661123214247
2020-06-11,0.0
2020-06-12,1.4695764040178088
2020-06-13,1.6655199245535168
2020-06-14,2.7432092874999103
2020-06-15,1.2736328834821011
2020-06-16,2.449294006696348
2020-06-17,1.2736328834821011
2020-06-18,3.7229268901784494
2020-06-19,2.645237527232056
2020-06-20,1.4695764040178088
