date,/m/0cjf0
2020-01-01,22.344827586206897
2020-01-02,0.0
2020-01-03,14.068965517241375
2020-01-04,46.206896551724135
2020-01-05,0.0
2020-01-06,20.27586206896552
2020-01-07,24.27586206896552
2020-01-08,17.379310344827587
2020-01-09,13.655172413793103
2020-01-10,10.620689655172416
2020-01-11,11.448275862068968
2020-01-12,12.689655172413792
2020-01-13,32.689655172413794
2020-01-14,3.724137931034482
2020-01-15,35.724137931034484
2020-01-16,29.655172413793103
2020-01-17,0.0
2020-01-18,19.86206896551724
2020-01-19,0.0
2020-01-20,25.93103448275862
2020-01-21,13.655172413793103
2020-01-22,14.482758620689657
2020-01-23,15.172413793103448
2020-01-24,24.27586206896552
2020-01-25,45.93103448275861
2020-01-26,19.448275862068964
2020-01-27,21.103448275862068
2020-01-28,11.448275862068968
2020-01-29,0.0
2020-01-30,2.896551724137931
2020-01-31,0.0
2020-02-01,34.06896551724138
2020-02-02,38.89655172413793
2020-02-03,12.551724137931034
2020-02-04,20.41379310344828
2020-02-05,9.79310344827586
2020-02-06,18.344827586206897
2020-02-07,0.0
2020-02-08,41.51724137931034
2020-02-09,94.06896551724138
2020-02-10,0.0
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,22.206896551724142
2020-02-14,0.0
2020-02-15,3.586206896551724
2020-02-16,0.0
2020-02-17,45.79310344827587
2020-02-18,51.44827586206896
2020-02-19,0.0
2020-02-20,26.48275862068965
2020-02-21,20.27586206896552
2020-02-22,11.310344827586205
2020-02-23,5.931034482758621
2020-02-24,20.27586206896552
2020-02-25,35.724137931034484
2020-02-26,0.0
2020-02-27,12.13793103448276
2020-02-28,33.793103448275865
2020-02-29,47.44827586206897
2020-03-01,69.10344827586206
2020-03-02,30.75862068965517
2020-03-03,16.413793103448278
2020-03-04,5.517241379310345
2020-03-05,9.379310344827584
2020-03-06,15.724137931034482
2020-03-07,100.0
2020-03-08,12.96551724137931
2020-03-09,27.86206896551724
2020-03-10,10.758620689655173
2020-03-11,29.379310344827587
2020-03-12,12.96551724137931
2020-03-13,10.20689655172414
2020-03-14,18.344827586206897
2020-03-15,62.62068965517241
2020-03-16,30.20689655172414
2020-03-17,38.48275862068966
2020-03-18,22.206896551724142
2020-03-19,19.724137931034484
2020-03-20,52.55172413793103
2020-03-21,45.37931034482759
2020-03-22,0.0
2020-03-23,40.41379310344828
2020-03-24,29.103448275862068
2020-03-25,67.17241379310344
2020-03-26,55.58620689655172
2020-03-27,62.75862068965517
2020-03-28,45.6551724137931
2020-03-29,74.62068965517241
2020-03-30,33.6551724137931
2020-03-31,79.86206896551724
2020-04-01,35.44827586206897
2020-04-02,66.20689655172414
2020-04-03,61.37931034482759
2020-04-04,26.48275862068965
2020-04-05,31.58620689655172
2020-04-06,11.310344827586205
2020-04-07,33.10344827586207
2020-04-08,18.06896551724138
2020-04-09,47.99999999999999
2020-04-10,63.03448275862069
2020-04-11,33.93103448275862
2020-04-12,8.0
2020-04-13,19.86206896551724
2020-04-14,14.482758620689657
2020-04-15,20.0
2020-04-16,51.44827586206896
2020-04-17,8.827586206896552
2020-04-18,25.79310344827586
2020-04-19,0.0
2020-04-20,21.103448275862068
2020-04-21,18.344827586206897
2020-04-22,3.724137931034482
2020-04-23,12.551724137931034
2020-04-24,10.758620689655173
2020-04-25,0.0
2020-04-26,20.96551724137931
2020-04-27,0.0
2020-04-28,8.551724137931034
2020-04-29,0.0
2020-04-30,22.75862068965517
2020-05-01,24.965517241379317
2020-05-02,12.413793103448276
2020-05-03,2.896551724137931
2020-05-04,2.206896551724138
2020-05-05,0.0
2020-05-06,5.241379310344827
2020-05-07,12.275862068965518
2020-05-08,24.68965517241379
2020-05-09,0.0
2020-05-10,0.0
2020-05-11,5.517241379310345
2020-05-12,17.379310344827587
2020-05-13,11.586206896551724
2020-05-14,51.03448275862069
2020-05-15,0.0
2020-05-16,11.03448275862069
2020-05-17,16.689655172413794
2020-05-18,0.0
2020-05-19,14.344827586206897
2020-05-20,0.0
2020-05-21,10.06896551724138
2020-05-22,28.41379310344828
2020-05-23,0.0
2020-05-24,26.89655172413793
2020-05-25,17.24137931034483
2020-05-26,9.10344827586207
2020-05-27,6.620689655172414
2020-05-28,15.310344827586206
2020-05-29,0.0
2020-05-30,11.310344827586205
2020-05-31,0.0
2020-06-01,17.93103448275862
2020-06-02,0.0
2020-06-03,35.03448275862069
2020-06-04,0.0
2020-06-05,11.310344827586205
2020-06-06,0.0
2020-06-07,13.379310344827584
2020-06-08,34.758620689655174
2020-06-09,9.93103448275862
2020-06-10,16.275862068965516
2020-06-11,44.96551724137931
2020-06-12,2.896551724137931
2020-06-13,21.93103448275862
2020-06-14,44.55172413793103
2020-06-15,16.413793103448278
2020-06-16,0.0
2020-06-17,31.86206896551724
2020-06-18,18.48275862068965
2020-06-19,0.0
2020-06-20,4.413793103448276
2020-06-21,0.0
2020-06-22,5.655172413793102
2020-06-23,25.103448275862068
2020-06-24,0.0
2020-06-25,18.06896551724138
2020-06-26,0.0
2020-06-27,18.89655172413793
2020-06-28,0.0
2020-06-29,9.10344827586207
2020-06-30,16.689655172413794
2020-07-01,7.724137931034483
2020-07-02,10.758620689655173
2020-07-03,20.41379310344828
2020-07-04,39.172413793103445
2020-07-05,30.89655172413793
2020-07-06,23.724137931034484
2020-07-07,4.965517241379311
2020-07-08,0.0
2020-07-09,0.0
2020-07-10,7.586206896551724
2020-07-11,3.8620689655172415
2020-07-12,0.0
2020-07-13,13.379310344827584
2020-07-14,0.0
2020-07-15,7.310344827586207
