date,/m/0hn9s
2020-01-01,1.4
2020-01-02,1.7
2020-01-03,0.0
2020-01-04,3.0
2020-01-05,0.0
2020-01-06,0.6
2020-01-07,1.1
2020-01-08,0.0
2020-01-09,0.0
2020-01-10,1.2
2020-01-11,0.0
2020-01-12,0.0
2020-01-13,1.5
2020-01-14,0.6
2020-01-15,1.9
2020-01-16,0.8
2020-01-17,0.6
2020-01-18,3.2
2020-01-19,0.0
2020-01-20,2.6
2020-01-21,4.6
2020-01-22,4.6
2020-01-23,6.1
2020-01-24,6.8
2020-01-25,2.8
2020-01-26,3.3
2020-01-27,8.0
2020-01-28,15.4
2020-01-29,8.3
2020-01-30,9.3
2020-01-31,5.3
2020-02-01,5.9
2020-02-02,6.8
2020-02-03,9.1
2020-02-04,9.2
2020-02-05,4.2
2020-02-06,2.2
2020-02-07,3.6
2020-02-08,0.6
2020-02-09,4.7
2020-02-10,0.0
2020-02-11,4.6
2020-02-12,4.3
2020-02-13,2.9
2020-02-14,1.4
2020-02-15,4.0
2020-02-16,1.3
2020-02-17,2.9
2020-02-18,0.8
2020-02-19,0.9
2020-02-20,4.2
2020-02-21,0.4
2020-02-22,0.0
2020-02-23,3.0
2020-02-24,8.7
2020-02-25,10.8
2020-02-26,8.0
2020-02-27,9.7
2020-02-28,8.6
2020-02-29,5.2
2020-03-01,7.2
2020-03-02,9.4
2020-03-03,7.6
2020-03-04,4.7
2020-03-05,5.4
2020-03-06,7.7
2020-03-07,7.0
2020-03-08,12.5
2020-03-09,21.2
2020-03-10,46.3
2020-03-11,47.8
2020-03-12,100.0
2020-03-13,68.2
2020-03-14,48.1
2020-03-15,31.6
2020-03-16,32.3
2020-03-17,23.6
2020-03-18,28.2
2020-03-19,21.1
2020-03-20,15.2
2020-03-21,20.2
2020-03-22,23.7
2020-03-23,20.0
2020-03-24,26.1
2020-03-25,26.7
2020-03-26,18.0
2020-03-27,10.0
2020-03-28,27.5
2020-03-29,11.9
2020-03-30,17.9
2020-03-31,9.7
2020-04-01,14.4
2020-04-02,8.0
2020-04-03,9.7
2020-04-04,12.3
2020-04-05,10.5
2020-04-06,11.9
2020-04-07,9.3
2020-04-08,5.5
2020-04-09,4.1
2020-04-10,2.5
2020-04-11,3.0
2020-04-12,6.7
2020-04-13,4.1
2020-04-14,8.3
2020-04-15,6.3
2020-04-16,7.8
2020-04-17,4.8
2020-04-18,1.2
2020-04-19,4.0
2020-04-20,3.6
2020-04-21,6.2
2020-04-22,11.0
2020-04-23,7.1
2020-04-24,2.1
2020-04-25,12.8
2020-04-26,4.2
2020-04-27,6.1
2020-04-28,4.3
2020-04-29,7.0
2020-04-30,3.3
2020-05-01,3.8
2020-05-02,6.5
2020-05-03,4.3
2020-05-04,1.0
2020-05-05,3.1
2020-05-06,4.3
2020-05-07,9.4
2020-05-08,3.5
2020-05-09,5.2
2020-05-10,3.1
2020-05-11,5.2
2020-05-12,3.7
2020-05-13,0.4
2020-05-14,2.3
2020-05-15,4.4
2020-05-16,2.6
2020-05-17,2.8
2020-05-18,2.1
2020-05-19,2.4
2020-05-20,1.2
2020-05-21,1.6
2020-05-22,0.0
2020-05-23,6.2
2020-05-24,1.7
2020-05-25,3.1
2020-05-26,2.7
2020-05-27,0.0
2020-05-28,0.0
2020-05-29,0.9
2020-05-30,0.0
2020-05-31,0.8
2020-06-01,5.1
2020-06-02,0.8
2020-06-03,1.1
2020-06-04,2.8
2020-06-05,0.0
2020-06-06,1.9
2020-06-07,1.8
2020-06-08,1.4
2020-06-09,3.4
2020-06-10,2.1
2020-06-11,0.0
2020-06-12,1.5
2020-06-13,3.2
2020-06-14,0.0
2020-06-15,0.9
2020-06-16,0.0
2020-06-17,2.5
2020-06-18,2.1
2020-06-19,0.7
2020-06-20,0.0
2020-06-21,2.6
2020-06-22,0.0
2020-06-23,0.0
2020-06-24,1.2
2020-06-25,2.4
2020-06-26,2.0
2020-06-27,0.0
2020-06-28,0.0
2020-06-29,0.0
2020-06-30,2.7
2020-07-01,0.0
2020-07-02,2.4
2020-07-03,0.0
2020-07-04,1.2
2020-07-05,3.6
2020-07-06,17.3
2020-07-07,6.2
2020-07-08,2.5
2020-07-09,2.1
2020-07-10,3.7
2020-07-11,1.3
2020-07-12,0.7
2020-07-13,1.6
2020-07-14,1.0
2020-07-15,0.9
2020-07-16,1.3
2020-07-17,0.0
2020-07-18,0.0
2020-07-19,2.5
2020-07-20,0.9
2020-07-21,0.0
2020-07-22,0.6
2020-07-23,1.9
2020-07-24,3.1
2020-07-25,0.0
2020-07-26,1.0
2020-07-27,0.0
2020-07-28,0.2
2020-07-29,1.1
2020-07-30,0.0
2020-07-31,1.5
2020-08-01,0.0
2020-08-02,0.9
2020-08-03,0.0
2020-08-04,1.1
2020-08-05,1.0
2020-08-06,0.0
2020-08-07,2.7
2020-08-08,1.0
2020-08-09,4.5
2020-08-10,0.0
2020-08-11,3.1
2020-08-12,4.4
2020-08-13,1.2
2020-08-14,1.8
2020-08-15,6.7
2020-08-16,0.0
2020-08-17,0.5
2020-08-18,0.0
2020-08-19,4.6
2020-08-20,2.9
2020-08-21,0.0
2020-08-22,0.6
2020-08-23,2.8
2020-08-24,3.6
2020-08-25,1.2
2020-08-26,0.8
2020-08-27,1.6
2020-08-28,1.2
2020-08-29,0.9
2020-08-30,3.0
2020-08-31,0.9
2020-09-01,3.2
2020-09-02,0.0
2020-09-03,4.7
2020-09-04,1.8
2020-09-05,1.2
2020-09-06,0.0
2020-09-07,0.8
2020-09-08,2.8
2020-09-09,1.1
2020-09-10,2.6
2020-09-11,0.0
2020-09-12,1.7
2020-09-13,2.7
2020-09-14,3.9
2020-09-15,0.9
2020-09-16,0.8
2020-09-17,1.2
2020-09-18,1.6
2020-09-19,0.0
2020-09-20,0.0
2020-09-21,1.1
2020-09-22,1.6657011766540073
2020-09-23,1.943318039429675
2020-09-24,3.3460137671383134
2020-09-25,1.2127473479147597
2020-09-26,1.3880843138783394
2020-09-27,0.0
2020-09-28,2.7907800415869777
2020-09-29,6.575136223634239
2020-09-30,2.9515055937202583
2020-10-01,1.841038142617587
2020-10-02,1.2127473479147597
2020-10-03,0.0
2020-10-04,0.6867364500240205
2020-10-05,1.12507886493297
2020-10-06,5.742285635307234
2020-10-07,4.953269288471127
2020-10-08,3.2583452841565226
2020-10-09,1.7825924872963936
2020-10-10,1.1689131064238645
2020-10-11,1.4319185553692344
2020-10-12,9.088299402445548
2020-10-13,1.2565815894056545
2020-10-14,3.3898480086292073
2020-10-15,3.3752365947989094
2020-10-16,5.026326357622618
2020-10-17,1.3588614862177428
2020-10-18,0.8182391744967052
2020-10-19,5.640005738495148
2020-10-20,4.076584458653228
2020-10-21,0.0
2020-10-22,3.1414539735141362
2020-10-23,2.659277317114292
2020-10-24,2.8930599383990647
2020-10-25,0.7744049330058104
2020-10-26,0.0
2020-10-27,0.0
2020-10-28,1.651089762823709
2020-10-29,0.0
2020-10-30,5.216274737416496
2020-10-31,2.9661170075505563
2020-11-01,1.8556495564478852
2020-11-02,0.0
2020-11-03,0.9789647266299867
2020-11-04,0.0
2020-11-05,0.0
2020-11-06,0.0
2020-11-07,1.4465299691995326
2020-11-08,0.0
2020-11-09,2.0309865224114647
2020-11-10,1.0227989681208816
2020-11-11,0.7013478638543188
2020-11-12,1.0520217957814781
2020-11-13,1.5926441075025155
2020-11-14,0.7451821053452137
2020-11-15,2.0894321777326583
2020-11-16,1.841038142617587
2020-11-17,2.191712074544746
2020-11-18,1.6072555213328141
2020-11-19,1.5049756245207258
2020-11-20,1.241970175575356
2020-11-21,2.4985517649810114
2020-11-22,0.7451821053452137
2020-11-23,0.0
2020-11-24,2.820002869247574
2020-11-25,2.703111558605187
2020-11-26,0.6282907947028272
2020-11-27,3.0683969043626442
2020-11-28,1.8556495564478852
2020-11-29,0.0
2020-11-30,2.016375108581166
2020-12-01,2.644665903283994
2020-12-02,1.4903642106904273
2020-12-03,10.27182392269971
2020-12-04,1.0081875542905832
2020-12-05,3.872024665029052
2020-12-06,3.5797963884230852
2020-12-07,4.208087183125913
2020-12-08,5.289331806567988
2020-12-09,5.946845428931413
2020-12-10,3.3460137671383134
2020-12-11,4.690263839525757
2020-12-12,0.0
2020-12-13,2.703111558605187
2020-12-14,1.8264267287872886
2020-12-15,3.1560653873444346
2020-12-16,4.061973044822929
2020-12-17,1.6657011766540073
2020-12-18,0.6867364500240205
2020-12-19,4.500315459731879
2020-12-20,4.251921424616808
2020-12-21,3.3167909394777157
2020-12-22,4.865600805489336
2020-12-23,2.9368941798899604
