date,/g/11j4xt9hdf
2020-07-19,0.0
2020-07-20,4.0
2020-07-21,0.0
2020-07-22,4.0
2020-07-23,4.0
2020-07-24,4.0
2020-07-25,0.0
2020-07-26,0.0
2020-07-27,8.0
2020-07-28,4.0
2020-07-29,12.0
2020-07-30,0.0
2020-07-31,22.0
2020-08-01,10.0
2020-08-02,0.0
2020-08-03,7.0
2020-08-04,11.0
2020-08-05,12.0
2020-08-06,4.0
2020-08-07,4.0
2020-08-08,16.0
2020-08-09,10.0
2020-08-10,4.0
2020-08-11,4.0
2020-08-12,0.0
2020-08-13,8.0
2020-08-14,0.0
2020-08-15,13.0
2020-08-16,4.0
2020-08-17,11.0
2020-08-18,7.0
2020-08-19,16.0
2020-08-20,4.0
2020-08-21,9.0
2020-08-22,0.0
2020-08-23,4.0
2020-08-24,0.0
2020-08-25,12.0
2020-08-26,8.0
2020-08-27,0.0
2020-08-28,0.0
2020-08-29,0.0
2020-08-30,9.0
2020-08-31,19.0
2020-09-01,15.0
2020-09-02,0.0
2020-09-03,8.0
2020-09-04,4.0
2020-09-05,5.0
2020-09-06,0.0
2020-09-07,0.0
2020-09-08,4.0
2020-09-09,12.0
2020-09-10,8.0
2020-09-11,13.0
2020-09-12,20.0
2020-09-13,14.0
2020-09-14,27.0
2020-09-15,0.0
2020-09-16,16.0
2020-09-17,0.0
2020-09-18,13.0
2020-09-19,34.0
2020-09-20,24.0
2020-09-21,19.0
2020-09-22,15.0
2020-09-23,22.0
2020-09-24,4.0
2020-09-25,12.0
2020-09-26,5.0
2020-09-27,9.0
2020-09-28,11.0
2020-09-29,12.0
2020-09-30,12.0
2020-10-01,16.0
2020-10-02,8.0
2020-10-03,5.0
2020-10-04,0.0
2020-10-05,0.0
2020-10-06,8.0
2020-10-07,23.0
2020-10-08,8.0
2020-10-09,0.0
2020-10-10,0.0
2020-10-11,18.0
2020-10-12,12.0
2020-10-13,8.0
2020-10-14,16.0
2020-10-15,8.0
2020-10-16,4.0
2020-10-17,0.0
2020-10-18,15.0
2020-10-19,4.0
2020-10-20,8.0
2020-10-21,8.0
2020-10-22,46.0
2020-10-23,22.0
2020-10-24,10.0
2020-10-25,0.0
2020-10-26,9.0
2020-10-27,24.0
2020-10-28,7.228760810416421
2020-10-29,7.228760810416421
2020-10-30,38.55339098888758
2020-10-31,13.252728152430105
2020-11-01,21.083885697047894
2020-11-02,10.240744481423263
2020-11-03,10.240744481423263
2020-11-04,28.915043241665686
2020-11-05,3.011983671006842
2020-11-06,10.843141215624632
2020-11-07,8.433554278819157
2020-11-08,12.650331418228737
2020-11-09,10.240744481423263
2020-11-10,24.698266102256106
2020-11-11,31.927026912672527
2020-11-12,18.07190202604105
2020-11-13,7.228760810416421
2020-11-14,16.867108557638314
2020-11-15,8.433554278819157
2020-11-16,13.855124886631474
2020-11-17,17.469505291839685
2020-11-18,17.469505291839685
2020-11-19,10.240744481423263
2020-11-20,0.0
2020-11-21,12.650331418228737
2020-11-22,20.481488962846527
2020-11-23,3.6143804052082107
2020-11-24,6.626364076215053
2020-11-25,3.6143804052082107
2020-11-26,6.626364076215053
2020-11-27,10.240744481423263
2020-11-28,4.2167771394095785
2020-11-29,20.481488962846527
2020-11-30,10.240744481423263
2020-12-01,6.626364076215053
2020-12-02,13.252728152430105
2020-12-03,13.855124886631474
2020-12-04,21.686282431249264
2020-12-05,12.650331418228737
2020-12-06,4.2167771394095785
2020-12-07,0.0
2020-12-08,3.6143804052082107
2020-12-09,13.855124886631474
2020-12-10,14.457521620832843
2020-12-11,11.445537949825999
2020-12-12,12.650331418228737
2020-12-13,12.047934684027368
2020-12-14,7.228760810416421
2020-12-15,7.228760810416421
2020-12-16,10.843141215624632
2020-12-17,15.05991835503421
2020-12-18,11.445537949825999
2020-12-19,26.50545630486021
2020-12-20,60.23967342013684
2020-12-21,45.17975506510263
2020-12-22,12.047934684027368
2020-12-23,13.252728152430105
2020-12-24,21.083885697047894
2020-12-25,14.457521620832843
2020-12-26,4.819173873610947
2020-12-27,16.867108557638314
2020-12-28,11.445537949825999
2020-12-29,28.312646507464315
2020-12-30,7.831157544617789
2020-12-31,4.819173873610947
2021-01-01,4.819173873610947
2021-01-02,4.2167771394095785
2021-01-03,4.2167771394095785
2021-01-04,18.07190202604105
2021-01-05,11.445537949825999
2021-01-06,24.095869368054736
2021-01-07,13.855124886631474
2021-01-08,0.0
2021-01-09,12.650331418228737
2021-01-10,16.264711823436947
2021-01-11,23.49347263385337
2021-01-12,6.626364076215053
2021-01-13,27.710249773262948
2021-01-14,17.469505291839685
2021-01-15,21.686282431249264
2021-01-16,16.867108557638314
2021-01-17,23.49347263385337
2021-01-18,27.107853039061578
2021-01-19,27.107853039061578
2021-01-20,10.240744481423263
2021-01-21,31.324630178471157
2021-01-22,10.843141215624632
2021-01-23,16.264711823436947
2021-01-24,4.2167771394095785
2021-01-25,36.1438040520821
2021-01-26,23.49347263385337
2021-01-27,21.083885697047894
2021-01-28,10.240744481423263
2021-01-29,28.915043241665686
2021-01-30,16.867108557638314
2021-01-31,16.264711823436947
2021-02-01,13.252728152430105
2021-02-02,13.855124886631474
2021-02-03,24.698266102256106
2021-02-04,14.457521620832843
2021-02-05,19.27669549444379
2021-02-06,8.433554278819157
2021-02-07,15.662315089235578
2021-02-08,16.867108557638314
2021-02-09,17.469505291839685
2021-02-10,17.469505291839685
2021-02-11,28.915043241665686
2021-02-12,11.445537949825999
2021-02-13,17.469505291839685
2021-02-14,21.083885697047894
2021-02-15,13.855124886631474
2021-02-16,17.469505291839685
2021-02-17,3.6143804052082107
2021-02-18,10.843141215624632
2021-02-19,11.445537949825999
2021-02-20,9.035951013020526
2021-02-21,0.0
2021-02-22,13.252728152430105
2021-02-23,7.228760810416421
2021-02-24,18.07190202604105
2021-02-25,18.674298760242422
2021-02-26,0.0
2021-02-27,8.433554278819157
2021-02-28,8.433554278819157
2021-03-01,10.843141215624632
2021-03-02,10.843141215624632
2021-03-03,25.300662836457473
2021-03-04,14.457521620832843
2021-03-05,39.75818445729031
2021-03-06,13.252728152430105
2021-03-07,17.469505291839685
2021-03-08,3.6143804052082107
2021-03-09,13.855124886631474
2021-03-10,13.855124886631474
2021-03-11,18.07190202604105
2021-03-12,11.445537949825999
2021-03-13,4.2167771394095785
2021-03-14,3.6143804052082107
2021-03-15,3.011983671006842
2021-03-16,12.650331418228737
2021-03-17,31.927026912672527
2021-03-18,24.698266102256106
2021-03-19,11.445537949825999
2021-03-20,12.650331418228737
2021-03-21,7.831157544617789
2021-03-22,16.867108557638314
2021-03-23,13.855124886631474
2021-03-24,21.686282431249264
2021-03-25,15.05991835503421
2021-03-26,19.879092228645156
2021-03-27,9.035951013020526
2021-03-28,9.035951013020526
2021-03-29,18.674298760242422
2021-03-30,4.2167771394095785
2021-03-31,20.481488962846527
2021-04-01,4.2167771394095785
2021-04-02,21.083885697047894
2021-04-03,9.035951013020526
2021-04-04,18.674298760242422
2021-04-05,13.252728152430105
2021-04-06,10.240744481423263
2021-04-07,13.855124886631474
2021-04-08,10.240744481423263
2021-04-09,15.05991835503421
2021-04-10,9.035951013020526
2021-04-11,4.2167771394095785
2021-04-12,9.638347747221895
2021-04-13,3.011983671006842
2021-04-14,10.240744481423263
2021-04-15,10.843141215624632
2021-04-16,7.228760810416421
2021-04-17,8.433554278819157
2021-04-18,0.0
2021-04-19,6.626364076215053
2021-04-20,3.6143804052082107
2021-04-21,14.457521620832843
2021-04-22,24.698266102256106
2021-04-23,19.879092228645156
2021-04-24,15.05991835503421
2021-04-25,9.035951013020526
2021-04-26,13.855124886631474
2021-04-27,18.07190202604105
2021-04-28,3.6143804052082107
2021-04-29,18.674298760242422
2021-04-30,7.831157544617789
2021-05-01,4.819173873610947
2021-05-02,7.831157544617789
2021-05-03,0.0
2021-05-04,21.686282431249264
2021-05-05,7.228760810416421
2021-05-06,10.843141215624632
2021-05-07,7.228760810416421
2021-05-08,19.27669549444379
2021-05-09,4.819173873610947
2021-05-10,10.843141215624632
2021-05-11,14.457521620832843
2021-05-12,3.6143804052082107
2021-05-13,11.445537949825999
2021-05-14,15.662315089235578
2021-05-15,4.2167771394095785
2021-05-16,4.2167771394095785
2021-05-17,6.626364076215053
2021-05-18,10.843141215624632
2021-05-19,21.083885697047894
2021-05-20,7.228760810416421
2021-05-21,15.662315089235578
2021-05-22,13.252728152430105
2021-05-23,12.047934684027368
2021-05-24,7.831157544617789
2021-05-25,3.6143804052082107
2021-05-26,11.445537949825999
2021-05-27,17.469505291839685
2021-05-28,15.662315089235578
2021-05-29,13.252728152430105
2021-05-30,11.766775328159895
2021-05-31,10.527399983806001
