date,/g/1213j0cz
2020-02-01,1.7193330172240988
2020-02-02,6.95920506971659
2020-02-03,0.9278940092955454
2020-02-04,2.8382640284334335
2020-02-05,6.713586067256005
2020-02-06,2.046825020504879
2020-02-07,0.8460210084753498
2020-02-08,3.7661580377289767
2020-02-09,1.5645263862366896
2020-02-10,2.1686504363676895
2020-02-11,4.290829791956069
2020-02-12,5.731433296114606
2020-02-13,4.042984027799762
2020-02-14,1.0688348579240752
2020-02-15,1.8083397391507712
2020-02-16,2.890484832557315
2020-02-17,4.714577202617756
2020-02-18,2.5256663585452266
2020-02-19,2.4414774799270527
2020-02-20,6.089662220047932
2020-02-21,2.1889108440725296
2020-02-22,2.1889108440725296
2020-02-23,1.6230301738367463
2020-02-24,40.308087152745195
2020-02-25,25.683563777986066
2020-02-26,13.899340397498339
2020-02-27,0.0
2020-02-28,0.0
2020-02-29,1.3899340397498292
2020-03-01,10.394289340737883
2020-03-02,10.394289340737883
2020-03-03,9.004355300988049
2020-03-04,1.5107978692932924
2020-03-05,2.8100840368855278
2020-03-06,19.03605315309555
2020-03-07,27.526737178523884
2020-03-08,33.9929520590992
2020-03-09,19.03605315309554
2020-03-10,32.27064248810485
2020-03-11,42.151260553283
2020-03-12,51.06496798211348
2020-03-13,44.266377570293635
2020-03-14,46.62322224639118
2020-03-15,65.87078710118779
2020-03-16,54.38872329455872
2020-03-17,45.50523182311414
2020-03-18,41.04756956372149
2020-03-19,48.855531165516325
2020-03-20,37.143588762824066
2020-03-21,46.17851575918667
2020-03-22,43.72458497005113
2020-03-23,54.209561978175664
2020-03-24,43.1895187569977
2020-03-25,38.19690666107482
2020-03-26,39.767775116833306
2020-03-27,57.956778288773684
2020-03-28,55.55913696156336
2020-03-29,60.850483338855106
2020-03-30,48.94495398994869
2020-03-31,48.85072373844388
2020-04-01,52.28709801124377
2020-04-02,34.80951650330712
2020-04-03,33.64434440277802
2020-04-04,27.454367618717136
2020-04-05,27.745660643849398
2020-04-06,22.93932572916683
2020-04-07,23.636242479452324
2020-04-08,23.65594867855704
2020-04-09,40.83887657442433
2020-04-10,24.009022539431015
2020-04-11,12.357585130589495
2020-04-12,28.363600156876828
2020-04-13,7.767624939227683
2020-04-14,7.532242365311691
2020-04-15,14.955812585089296
2020-04-16,16.587558204089653
2020-04-17,15.900499580251621
2020-04-18,14.918987260483002
