date,/m/0b76bty
2020-02-01,22.787394491955393
2020-02-02,26.61130658135886
2020-02-03,25.67483831456618
2020-02-04,24.660331025540767
2020-02-05,21.42171160288272
2020-02-06,22.67033595860631
2020-02-07,20.01700920269369
2020-02-08,23.099550580886287
2020-02-09,21.306945287683927
2020-02-10,22.082414700233944
2020-02-11,25.77512618856738
2020-02-12,23.596426410450654
2020-02-13,21.971633355583943
2020-02-14,21.7131435514006
2020-02-15,25.996688877867385
2020-02-16,22.350192233312182
2020-02-17,25.209731029575874
2020-02-18,24.100798579594553
2020-02-19,20.44132149465612
2020-02-20,22.733115224617556
2020-02-21,21.439360699639323
2020-02-22,22.326506659624393
2020-02-23,24.504859394488353
2020-02-24,30.702462656439245
2020-02-25,29.450948728300368
2020-02-26,25.87807832054905
2020-02-27,23.53653613241825
2020-02-28,24.78805006055713
2020-02-29,36.475575292692774
2020-03-01,40.33104561970126
2020-03-02,39.80621719822366
2020-03-03,33.669761808639485
2020-03-04,33.83124747678643
2020-03-05,38.57488897860315
2020-03-06,34.2349616471538
2020-03-07,35.60758982640289
2020-03-08,35.849818328623314
2020-03-09,38.39321760193781
2020-03-10,40.754945498587
2020-03-11,46.346386758175214
2020-03-12,67.03673798950344
2020-03-13,82.27694792087203
2020-03-14,98.20347194186516
2020-03-15,100.0
2020-03-16,95.92248687928947
2020-03-17,93.01574485264436
2020-03-18,75.97370345889777
2020-03-19,74.54158840783465
2020-03-20,66.45013836932812
2020-03-21,62.86985074167032
2020-03-22,63.22787950443613
2020-03-23,54.563583445504335
2020-03-24,48.275721972818594
2020-03-25,48.05964810936549
2020-03-26,44.01203011757962
2020-03-27,45.17513873590889
2020-03-28,47.082636869968916
2020-03-29,44.38422487544498
2020-03-30,37.638194889135214
2020-03-31,38.91580355816693
2020-04-01,39.28655427506724
2020-04-02,35.543101259890314
2020-04-03,35.4642917227287
2020-04-04,30.381076575804244
2020-04-05,33.29702945078415
2020-04-06,26.874052172112187
2020-04-07,28.804885832571863
2020-04-08,27.199670171358534
2020-04-09,27.29043659017286
2020-04-10,27.502224900739616
2020-04-11,29.892407262850092
2020-04-12,28.500655507697136
2020-04-13,29.983173681664397
2020-04-14,27.320692063110965
2020-04-15,26.79157734508463
2020-04-16,24.30155269825853
2020-04-17,23.37675788098865
2020-04-18,24.789638851817635
2020-04-19,22.657473023112075
2020-04-20,21.989565655083826
2020-04-21,27.17869212976483
2020-04-22,27.287603434396097
2020-04-23,22.880309523102547
2020-04-24,22.6680179914449
2020-04-25,21.229153165765247
2020-04-26,20.379987039134633
2020-04-27,20.615866518754242
2020-04-28,18.422187358291847
2020-04-29,19.955403975819323
2020-04-30,17.742243221016142
2020-05-01,19.345964357161257
2020-05-02,19.099518951337547
2020-05-03,21.292883063168578
2020-05-04,18.212315490372198
2020-05-05,18.16302640920744
2020-05-06,17.916581003383737
2020-05-07,17.936877934060828
2020-05-08,16.57914212750402
2020-05-09,19.627325209242425
2020-05-10,20.519476355117092
2020-05-11,19.379505446499465
2020-05-12,18.660828134544882
2020-05-13,19.949490900808275
2020-05-14,16.945558950454377
2020-05-15,19.130421928501082
2020-05-16,21.208657179786698
2020-05-17,17.29198305236378
2020-05-18,18.730761303253843
2020-05-19,16.33279755177041
2020-05-20,16.359441593453568
2020-05-21,16.998898593849148
2020-05-22,17.052440585330366
2020-05-23,17.201215200277133
2020-05-24,16.56503938917157
2020-05-25,16.393761286181615
2020-05-26,18.718249826759614
2020-05-27,18.106542316081182
2020-05-28,16.932063895578622
2020-05-29,15.734265641673218
2020-05-30,17.855043919791136
2020-05-31,18.641115035756798
2020-06-01,17.450778774437385
2020-06-02,14.37387183480042
2020-06-03,15.69896314457108
2020-06-04,16.215524163634225
2020-06-05,15.362075523442952
2020-06-06,13.531057650104493
2020-06-07,17.057769484440243
2020-06-08,17.4176380389643
2020-06-09,16.673909692947912
2020-06-10,16.3620236123604
2020-06-11,18.017418963171053
2020-06-12,17.369655565027745
2020-06-13,17.492008423828487
2020-06-14,21.11667707678807
2020-06-15,20.638669739497267
2020-06-16,18.95158501964736
2020-06-17,19.542064671594815
2020-06-18,20.976086683467248
2020-06-19,20.55431550350478
2020-06-20,22.549055484902297
2020-06-21,27.199962565349193
2020-06-22,26.44880080845728
2020-06-23,24.313920025711845
2020-06-24,26.290661491216884
2020-06-25,25.302290758464377
2020-06-26,20.241832606771492
2020-06-27,20.755785387802792
2020-06-28,24.06285745272195
2020-06-29,25.827111232928946
2020-06-30,24.623450922472866
2020-07-01,22.181740006976256
2020-07-02,22.938326487834356
2020-07-03,25.517598581668807
2020-07-04,24.726621806226245
2020-07-05,23.607837795930315
2020-07-06,25.734383238594194
2020-07-07,24.629051799932107
2020-07-08,25.84775056563647
2020-07-09,23.750455015354543
2020-07-10,22.049945109720582
2020-07-11,22.956883726058706
2020-07-12,26.362272375153886
2020-07-13,27.121671201855357
2020-07-14,28.891437675059624
2020-07-15,30.174518368132723
2020-07-16,27.696845305646733
2020-07-17,28.0950427621177
2020-07-18,27.298647849175776
2020-07-19,32.873412239769216
2020-07-20,28.936327318377902
2020-07-21,33.11676087351159
2020-07-22,36.09406302673184
2020-07-23,38.65912334335239
2020-07-24,32.01744930924565
2020-07-25,33.43739341308916
2020-07-26,33.75802595266673
2020-07-27,33.842680955829024
2020-07-28,32.503912162267746
2020-07-29,33.459909578805025
2020-07-30,29.141438490308996
2020-07-31,27.921717648520044
2020-08-01,23.932900841588623
2020-08-02,27.262409085390896
2020-08-03,27.130547372765065
2020-08-04,25.45844224531026
