date,/m/05sfr2
2020-02-02,1.2412464923584166
2020-02-03,1.2412464923584166
2020-02-04,1.302166565603002
2020-02-05,1.2717065289807092
2020-02-06,2.1626626001827645
2020-02-07,1.8047571698708276
2020-02-08,1.7260687419299052
2020-02-09,1.0661012817802356
2020-02-10,2.2845027466719325
2020-02-11,0.8630343709649526
2020-02-12,1.319934920299339
2020-02-13,6.396607690681412
2020-02-14,1.7260687419299052
2020-02-15,1.3707016480031597
2020-02-16,1.6479660839240267
2020-02-17,2.0712824903158866
2020-02-18,1.09538977853244
2020-02-19,2.1708633792733805
2020-02-20,1.1750544896984354
2020-02-21,1.7526236456519035
2020-02-22,0.4182397336214771
2020-02-23,1.3052299800217542
2020-02-24,2.9172018029802427
2020-02-25,0.5714106624394285
2020-02-26,4.571285299515429
2020-02-27,4.571285299515429
2020-02-28,4.571285299515429
2020-02-29,0.0
2020-03-01,6.435888513791462
2020-03-02,8.270417482675946
2020-03-03,8.270417482675946
2020-03-04,1.834528968884481
2020-03-05,0.0
2020-03-06,0.0
2020-03-07,5.0223989803886635
2020-03-08,5.0223989803886635
2020-03-09,5.0223989803886635
2020-03-10,0.0
2020-03-11,3.9096519009013537
2020-03-12,3.9096519009013537
2020-03-13,8.932050881290019
2020-03-14,8.089972010326646
2020-03-15,9.082422108247759
2020-03-16,8.871902390506918
2020-03-17,11.698881457312508
2020-03-18,25.843694493783314
2020-03-19,52.575488454706935
2020-03-20,68.20603907637657
2020-03-21,100.0
2020-03-22,86.32326820603907
2020-03-23,82.32682060390766
2020-03-24,53.023220267418836
2020-03-25,45.96195634167593
2020-03-26,44.28535667638209
2020-03-27,45.383818526057354
2020-03-28,32.31790389307778
2020-03-29,35.150779189608755
2020-03-30,28.791263217804545
2020-03-31,23.595177742202218
2020-04-01,29.720692354483326
2020-04-02,33.12866507779741
2020-04-03,24.05394701222851
2020-04-04,18.66459479861553
2020-04-05,15.732153152973169
2020-04-06,15.652897973361217
2020-04-07,15.41513243452535
2020-04-08,13.88277544753478
2020-04-09,15.356631745047032
2020-04-10,8.320156518214338
2020-04-11,20.443813159040946
2020-04-12,12.504006653087826
2020-04-13,13.549969186806203
2020-04-14,8.748050282008217
2020-04-15,12.433473421849591
2020-04-16,10.202199422528572
2020-04-17,9.50580355750956
2020-04-18,8.56566913973389
2020-04-19,11.664630739068507
2020-04-20,11.594991152566605
2020-04-21,5.95418464591258
2020-04-22,7.759774243984923
2020-04-23,10.064115256952677
2020-04-24,7.58104751888357
2020-04-25,9.602660190585853
2020-04-26,5.251798136270064
2020-04-27,7.559073468104196
2020-04-28,3.9553291402870787
2020-04-29,6.350500675238697
2020-04-30,6.584643298408074
2020-05-01,5.075246742952328
2020-05-02,3.8906602440619564
2020-05-03,4.477519610484709
2020-05-04,6.020742388855651
2020-05-05,5.107850041086926
2020-05-06,5.662106109375084
2020-05-07,3.783368367537539
2020-05-08,4.890750601453628
2020-05-09,4.237330480611646
2020-05-10,8.37565791261087
2020-05-11,5.227360966735861
2020-05-12,3.4849073111572424
2020-05-13,4.8313487722861765
2020-05-14,7.492732024571033
2020-05-15,6.62392497129412
2020-05-16,6.672991082192594
2020-05-17,7.2863174684235315
2020-05-18,4.317817759065797
2020-05-19,5.225540810687586
2020-05-20,4.391416925413508
2020-05-21,3.9743549827764717
2020-05-22,3.9998153485942822
2020-05-23,7.166135915762619
2020-05-24,3.3193789739679653
2020-05-25,3.086712223456192
2020-05-26,2.0474674045036045
2020-05-27,3.3038678572671802
2020-05-28,4.529246076629186
2020-05-29,2.8876528924627842
2020-05-30,2.3861267858040747
2020-05-31,4.873075830163249
2020-06-01,6.2845874499346746
2020-06-02,1.9492303320653002
2020-06-03,2.520556463877543
2020-06-04,2.285304527248973
2020-06-05,1.5459412978448932
2020-06-06,6.519839386563246
2020-06-07,4.87307583016325
2020-06-08,8.267425201518346
2020-06-09,2.1172674296571365
2020-06-10,1.3779042002530573
2020-06-11,3.327134532318357
2020-06-12,1.4787264588081588
2020-06-13,3.3545593903298867
2020-06-14,3.2481974472387893
2020-06-15,2.9790098134897174
2020-06-16,2.315013650242011
2020-06-17,3.9480852949863743
2020-06-18,4.019868663986128
2020-06-19,1.902259278493435
2020-06-20,4.483231670413032
2020-06-21,3.000150559473547
2020-06-22,1.2528101237362068
2020-06-23,2.3078081226719607
2020-06-24,2.0275742792046505
2020-06-25,2.241870747738475
2020-06-26,2.670463684806125
2020-06-27,3.1649939968072593
2020-06-28,2.140492033778243
2020-06-29,1.3978723485898725
2020-06-30,2.795744697179745
2020-07-01,1.791023946630775
2020-07-02,1.7910239466307742
2020-07-03,2.2933843219052608
2020-07-04,3.6694149150484168
2020-07-05,4.914394975511271
2020-07-06,1.4415558594833062
