date,/m/0405g08
2020-02-01,19.2604522619686
2020-02-02,18.384977159151845
2020-02-03,32.392578804219916
2020-02-04,35.89447921548694
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,20.135927364785356
2020-02-08,40.27185472957071
2020-02-09,55.154931477455534
2020-02-10,51.65303106618852
2020-02-11,86.6720351788587
2020-02-12,0.0
2020-02-13,17.50950205633509
2020-02-14,19.2604522619686
2020-02-15,20.135927364785356
2020-02-16,0.0
2020-02-17,35.89447921548694
2020-02-18,17.50950205633509
2020-02-19,18.384977159151845
2020-02-20,36.76995431830369
2020-02-21,0.0
2020-02-22,20.135927364785356
2020-02-23,38.5209045239372
2020-02-24,0.0
2020-02-25,35.01900411267018
2020-02-26,34.14352900985343
2020-02-27,67.4115829168901
2020-02-28,35.89447921548694
2020-02-29,0.0
2020-03-01,35.01900411267018
2020-03-02,16.634026953518337
2020-03-03,16.634026953518337
2020-03-04,50.77755596337176
2020-03-05,16.634026953518337
2020-03-06,0.0
2020-03-07,36.76995431830369
2020-03-08,18.384977159151845
2020-03-09,16.634026953518337
2020-03-10,33.26805390703667
2020-03-11,50.77755596337176
2020-03-12,0.0
2020-03-13,40.27185472957071
2020-03-14,21.01140246760211
2020-03-15,38.5209045239372
2020-03-16,34.14352900985343
2020-03-17,16.634026953518337
2020-03-18,17.50950205633509
2020-03-19,36.76995431830369
2020-03-20,0.0
2020-03-21,18.384977159151845
2020-03-22,37.64542942112045
2020-03-23,30.641628598586408
2020-03-24,52.528506169005276
2020-03-25,33.26805390703667
2020-03-26,51.65303106618852
2020-03-27,33.26805390703667
2020-03-28,75.2908588422409
2020-03-29,54.279456374638784
2020-03-30,16.634026953518337
2020-03-31,16.634026953518337
2020-04-01,67.4115829168901
2020-04-02,0.0
2020-04-03,68.28705801970686
2020-04-04,38.5209045239372
2020-04-05,0.0
2020-04-06,31.517103701403165
2020-04-07,16.634026953518337
2020-04-08,0.0
2020-04-09,33.26805390703667
2020-04-10,17.50950205633509
2020-04-11,19.2604522619686
2020-04-12,18.384977159151845
2020-04-13,34.14352900985343
2020-04-14,33.26805390703667
2020-04-15,34.14352900985343
2020-04-16,17.50950205633509
2020-04-17,70.91348332815711
2020-04-18,56.03040658027229
2020-04-19,36.76995431830369
2020-04-20,83.17013476759168
2020-04-21,16.634026953518337
2020-04-22,34.14352900985343
2020-04-23,33.26805390703667
2020-04-24,53.403981271822026
2020-04-25,0.0
2020-04-26,36.76995431830369
2020-04-27,33.26805390703667
2020-04-28,0.0
2020-04-29,48.1511306549215
2020-04-30,14.883076747884827
2020-05-01,16.634026953518337
2020-05-02,51.65303106618852
2020-05-03,53.403981271822026
2020-05-04,15.758551850701583
2020-05-05,14.883076747884827
2020-05-06,17.50950205633509
2020-05-07,0.0
2020-05-08,0.0
2020-05-09,0.0
2020-05-10,17.50950205633509
2020-05-11,30.641628598586408
2020-05-12,0.0
2020-05-13,0.0
2020-05-14,49.90208086055501
2020-05-15,0.0
2020-05-16,21.01140246760211
2020-05-17,41.14732983238746
2020-05-18,35.01900411267018
2020-05-19,34.14352900985343
2020-05-20,53.403981271822026
2020-05-21,19.2604522619686
2020-05-22,55.154931477455534
2020-05-23,17.50950205633509
2020-05-24,38.5209045239372
2020-05-25,0.0
2020-05-26,17.50950205633509
2020-05-27,0.0
2020-05-28,0.0
2020-05-29,17.50950205633509
2020-05-30,20.135927364785356
2020-05-31,0.0
2020-06-01,18.384977159151845
2020-06-02,0.0
2020-06-03,48.1511306549215
2020-06-04,29.766153495769654
2020-06-05,0.0
2020-06-06,17.50950205633509
2020-06-07,36.76995431830369
2020-06-08,0.0
2020-06-09,0.0
2020-06-10,16.634026953518337
2020-06-11,16.634026953518337
2020-06-12,0.0
2020-06-13,0.0
2020-06-14,17.50950205633509
2020-06-15,16.634026953518337
2020-06-16,0.0
2020-06-17,0.0
2020-06-18,34.14352900985343
2020-06-19,17.50950205633509
2020-06-20,0.0
2020-06-21,0.0
2020-06-22,17.50950205633509
2020-06-23,35.89447921548694
2020-06-24,0.0
2020-06-25,0.0
2020-06-26,17.50950205633509
2020-06-27,20.135927364785356
2020-06-28,17.50950205633509
2020-06-29,49.02660575773825
2020-06-30,0.0
2020-07-01,0.0
2020-07-02,17.50950205633509
2020-07-03,0.0
2020-07-04,42.02280493520422
2020-07-05,19.2604522619686
2020-07-06,17.50950205633509
2020-07-07,0.0
2020-07-08,18.384977159151845
2020-07-09,19.2604522619686
2020-07-10,19.2604522619686
2020-07-11,87.54751028167546
2020-07-12,68.28705801970686
2020-07-13,19.2604522619686
2020-07-14,0.0
2020-07-15,0.0
2020-07-16,17.50950205633509
2020-07-17,18.384977159151845
2020-07-18,65.6606327112566
2020-07-19,21.886877570418864
2020-07-20,35.89447921548694
2020-07-21,34.14352900985343
2020-07-22,0.0
2020-07-23,71.78895843097388
2020-07-24,17.50950205633509
2020-07-25,56.90588168308905
2020-07-26,37.64542942112045
2020-07-27,0.0
2020-07-28,0.0
2020-07-29,0.0
2020-07-30,0.0
