date,/m/01c751
2020-01-01,0.3086419753086419
2020-01-02,2.8806584362139915
2020-01-03,1.337448559670782
2020-01-04,0.0
2020-01-05,0.925925925925926
2020-01-06,2.05761316872428
2020-01-07,0.51440329218107
2020-01-08,0.51440329218107
2020-01-09,0.925925925925926
2020-01-10,1.646090534979424
2020-01-11,1.2345679012345678
2020-01-12,0.0
2020-01-13,0.0
2020-01-14,1.4403292181069958
2020-01-15,0.0
2020-01-16,1.646090534979424
2020-01-17,1.02880658436214
2020-01-18,0.925925925925926
2020-01-19,0.0
2020-01-20,0.0
2020-01-21,4.320987654320987
2020-01-22,6.481481481481481
2020-01-23,13.271604938271604
2020-01-24,2.674897119341564
2020-01-25,8.847736625514402
2020-01-26,14.094650205761315
2020-01-27,17.592592592592595
2020-01-28,11.11111111111111
2020-01-29,11.008230452674896
2020-01-30,13.477366255144032
2020-01-31,17.592592592592595
2020-02-01,13.37448559670782
2020-02-02,14.7119341563786
2020-02-03,10.905349794238685
2020-02-04,7.304526748971194
2020-02-05,8.641975308641975
2020-02-06,6.378600823045267
2020-02-07,6.172839506172839
2020-02-08,7.716049382716049
2020-02-09,3.292181069958848
2020-02-10,6.481481481481481
2020-02-11,4.423868312757201
2020-02-12,3.497942386831276
2020-02-13,13.271604938271604
2020-02-14,2.469135802469136
2020-02-15,3.8065843621399176
2020-02-16,3.703703703703704
2020-02-17,3.8065843621399176
2020-02-18,0.51440329218107
2020-02-19,3.6008230452674894
2020-02-20,2.3662551440329214
2020-02-21,7.304526748971194
2020-02-22,10.082304526748972
2020-02-23,7.510288065843621
2020-02-24,12.962962962962962
2020-02-25,10.802469135802468
2020-02-26,18.51851851851852
2020-02-27,33.64197530864198
2020-02-28,31.27572016460905
2020-02-29,50.51440329218107
2020-03-01,35.90534979423868
2020-03-02,38.68312757201646
2020-03-03,31.687242798353907
2020-03-04,32.30452674897119
2020-03-05,27.263374485596707
2020-03-06,25.82304526748971
2020-03-07,19.34156378600823
2020-03-08,30.144032921810695
2020-03-09,25.82304526748971
2020-03-10,42.69547325102881
2020-03-11,61.008230452674894
2020-03-12,68.82716049382717
2020-03-13,69.44444444444444
2020-03-14,88.16872427983539
2020-03-15,69.65020576131687
2020-03-16,58.641975308641975
2020-03-17,64.50617283950618
2020-03-18,64.7119341563786
2020-03-19,56.89300411522633
2020-03-20,80.24691358024691
2020-03-21,86.72839506172839
2020-03-22,72.32510288065843
2020-03-23,100.0
2020-03-24,49.2798353909465
2020-03-25,50.82304526748971
2020-03-26,84.05349794238683
2020-03-27,62.13991769547325
2020-03-28,84.67078189300412
2020-03-29,61.72839506172839
2020-03-30,39.50617283950617
2020-03-31,35.59670781893004
2020-04-01,46.090534979423865
2020-04-02,42.181069958847736
2020-04-03,42.901234567901234
2020-04-04,38.477366255144034
2020-04-05,45.16460905349794
2020-04-06,30.8641975308642
2020-04-07,22.839506172839503
2020-04-08,24.588477366255145
2020-04-09,42.901234567901234
2020-04-10,39.19753086419753
2020-04-11,37.5514403292181
2020-04-12,21.39917695473251
2020-04-13,29.732510288065843
2020-04-14,31.27572016460905
2020-04-15,21.91358024691358
2020-04-16,22.530864197530864
2020-04-17,18.621399176954736
2020-04-18,39.7119341563786
2020-04-19,14.300411522633745
2020-04-20,18.20987654320988
2020-04-21,10.390946502057613
2020-04-22,18.51851851851852
2020-04-23,15.534979423868313
2020-04-24,26.74897119341564
2020-04-25,30.24691358024691
2020-04-26,21.604938271604937
2020-04-27,16.25514403292181
2020-04-28,15.020576131687244
2020-04-29,35.59670781893004
2020-04-30,25.30864197530864
2020-05-01,40.32921810699589
2020-05-02,20.5761316872428
2020-05-03,11.316872427983538
2020-05-04,12.962962962962962
2020-05-05,15.637860082304526
2020-05-06,14.917695473251028
2020-05-07,14.19753086419753
2020-05-08,13.991769547325102
2020-05-09,17.078189300411523
2020-05-10,19.54732510288066
2020-05-11,10.185185185185183
2020-05-12,12.65432098765432
2020-05-13,9.77366255144033
2020-05-14,18.82716049382716
2020-05-15,10.802469135802468
2020-05-16,18.51851851851852
2020-05-17,10.493827160493826
2020-05-18,15.637860082304526
2020-05-19,5.761316872427983
2020-05-20,17.181069958847736
2020-05-21,9.567901234567902
2020-05-22,13.168724279835391
2020-05-23,7.818930041152263
2020-05-24,10.288065843621398
2020-05-25,11.11111111111111
2020-05-26,8.641975308641975
2020-05-27,8.127572016460904
2020-05-28,10.493827160493826
2020-05-29,8.333333333333334
2020-05-30,6.995884773662551
2020-05-31,10.493827160493826
2020-06-01,4.732510288065843
2020-06-02,1.4403292181069958
2020-06-03,7.716049382716049
2020-06-04,4.526748971193416
2020-06-05,6.995884773662551
2020-06-06,11.316872427983538
2020-06-07,5.761316872427983
2020-06-08,8.23045267489712
2020-06-09,3.909465020576131
2020-06-10,6.378600823045267
2020-06-11,5.4526748971193415
2020-06-12,6.995884773662551
2020-06-13,11.831275720164609
2020-06-14,1.4403292181069958
2020-06-15,6.378600823045267
2020-06-16,4.526748971193416
2020-06-17,6.893004115226337
2020-06-18,6.0699588477366255
2020-06-19,21.707818930041157
2020-06-20,5.761316872427983
2020-06-21,3.3950617283950617
2020-06-22,7.407407407407407
2020-06-23,11.62551440329218
2020-06-24,6.378600823045267
2020-06-25,7.201646090534979
2020-06-26,11.213991769547324
2020-06-27,10.288065843621398
2020-06-28,5.761316872427983
2020-06-29,10.082304526748972
2020-06-30,6.584362139917696
2020-07-01,5.864197530864197
2020-07-02,7.098765432098765
2020-07-03,1.5432098765432098
2020-07-04,10.802469135802468
2020-07-05,8.539094650205762
2020-07-06,3.189300411522633
2020-07-07,8.127572016460904
2020-07-08,5.967078189300412
2020-07-09,8.333333333333334
2020-07-10,3.703703703703704
2020-07-11,10.185185185185183
2020-07-12,7.921810699588477
2020-07-13,5.761316872427983
2020-07-14,7.921810699588477
2020-07-15,4.320987654320987
2020-07-16,3.6008230452674894
2020-07-17,13.168724279835391
2020-07-18,6.481481481481481
2020-07-19,3.6008230452674894
2020-07-20,6.275720164609053
2020-07-21,3.6008230452674894
2020-07-22,2.263374485596708
2020-07-23,6.893004115226337
2020-07-24,4.62962962962963
2020-07-25,6.172839506172839
2020-07-26,4.62962962962963
2020-07-27,4.012345679012346
2020-07-28,5.4526748971193415
2020-07-29,3.909465020576131
2020-07-30,5.864197530864197
2020-07-31,4.320987654320987
2020-08-01,6.584362139917696
2020-08-02,4.320987654320987
2020-08-03,6.378600823045267
2020-08-04,6.172839506172839
2020-08-05,4.012345679012346
2020-08-06,9.156378600823045
2020-08-07,7.098765432098765
2020-08-08,1.2345679012345678
2020-08-09,6.995884773662551
2020-08-10,9.053497942386832
2020-08-11,10.699588477366255
2020-08-12,9.053497942386832
2020-08-13,4.423868312757201
2020-08-14,2.572016460905349
2020-08-15,2.7777777777777777
2020-08-16,5.349794238683128
2020-08-17,4.938271604938271
2020-08-18,11.11111111111111
2020-08-19,10.390946502057613
2020-08-20,8.436213991769545
2020-08-21,11.213991769547324
2020-08-22,14.19753086419753
2020-08-23,9.77366255144033
2020-08-24,1.851851851851852
2020-08-25,2.7777777777777777
2020-08-26,5.658436213991769
2020-08-27,2.05761316872428
2020-08-28,2.8806584362139915
2020-08-29,6.378600823045267
2020-08-30,3.292181069958848
2020-08-31,3.497942386831276
2020-09-01,8.436213991769545
2020-09-02,4.62962962962963
2020-09-03,6.893004115226337
2020-09-04,1.337448559670782
2020-09-05,4.012345679012346
2020-09-06,3.3950617283950617
2020-09-07,4.938271604938271
2020-09-08,2.674897119341564
2020-09-09,4.012345679012346
2020-09-10,3.909465020576131
2020-09-11,2.05761316872428
2020-09-12,7.304526748971194
2020-09-13,1.337448559670782
2020-09-14,2.7777777777777777
2020-09-15,4.320987654320987
2020-09-16,1.9547325102880655
2020-09-17,1.4403292181069958
2020-09-18,2.7777777777777777
2020-09-19,7.818930041152263
2020-09-20,5.4526748971193415
2020-09-21,3.292181069958848
2020-09-22,5.359265853276765
2020-09-23,1.8374625782663196
2020-09-24,4.134290801099218
2020-09-25,6.545960435073765
2020-09-26,6.469399494312666
2020-09-27,9.531837124756533
2020-09-28,4.708497856807444
2020-09-29,7.043606550020891
2020-09-30,4.402254093763057
2020-10-01,3.560083745390995
2020-10-02,5.780351027462798
2020-10-03,7.464691724206924
2020-10-04,5.665509616321152
2020-10-05,8.230301131817889
2020-10-06,5.091302560612927
2020-10-07,4.172571271479767
2020-10-08,6.163155731268281
2020-10-09,2.7944743377800276
2020-10-10,4.249132212240864
2020-10-11,3.1389985712049624
2020-10-12,3.7132056269131866
2020-10-13,4.708497856807444
2020-10-14,4.976461149471282
2020-10-15,5.091302560612927
2020-10-16,9.225593361712146
2020-10-17,7.388130783445827
2020-10-18,9.60839806551763
2020-10-19,13.972371688900141
2020-10-20,4.363973623382509
2020-10-21,5.091302560612927
2020-10-22,2.985876689682769
2020-10-23,10.335727002748047
2020-10-24,12.096628640253272
2020-10-25,8.766227717145565
2020-10-26,3.942888449196477
2020-10-27,3.4835228046298976
2020-10-28,17.14965073048565
2020-10-29,8.651386306003923
2020-10-30,10.75681217693408
2020-10-31,23.04484316909009
2020-11-01,11.981787229111625
2020-11-02,16.575443674777425
2020-11-03,6.545960435073765
2020-11-04,11.101336410359014
2020-11-05,8.68966677638447
2020-11-06,9.83808088780092
2020-11-07,10.90993405845627
2020-11-08,17.1113702601051
2020-11-09,18.451186723424293
