date,/m/02f84_
2020-02-01,11.893726947409911
2020-02-02,0.0
2020-02-03,9.25067651465215
2020-02-04,5.065846662785702
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-08,5.946863473704956
2020-02-09,0.0
2020-02-10,4.845592460055889
2020-02-11,0.0
2020-02-12,9.911439122841593
2020-02-13,0.0
2020-02-14,5.506355068245329
2020-02-15,5.726609270975142
2020-02-16,5.506355068245329
2020-02-17,5.065846662785702
2020-02-18,0.0
2020-02-19,5.065846662785702
2020-02-20,0.0
2020-02-21,5.506355068245329
2020-02-22,0.0
2020-02-23,5.506355068245329
2020-02-24,5.065846662785702
2020-02-25,5.065846662785702
2020-02-26,5.065846662785702
2020-02-27,4.845592460055889
2020-02-28,0.0
2020-02-29,0.0
2020-03-01,5.506355068245329
2020-03-02,9.691184920111779
2020-03-03,0.0
2020-03-04,0.0
2020-03-05,0.0
2020-03-06,5.065846662785702
2020-03-07,0.0
2020-03-08,0.0
2020-03-09,4.845592460055889
2020-03-10,4.845592460055889
2020-03-11,0.0
2020-03-12,9.25067651465215
2020-03-13,5.2861008655155155
2020-03-14,5.726609270975142
2020-03-15,5.506355068245329
2020-03-16,0.0
2020-03-17,4.625338257326075
2020-03-18,0.0
2020-03-19,4.845592460055889
2020-03-20,4.625338257326075
2020-03-21,22.025420272981314
2020-03-22,0.0
2020-03-23,0.0
2020-03-24,0.0
2020-03-25,0.0
2020-03-26,0.0
2020-03-27,9.030422311922338
2020-03-28,0.0
2020-03-29,0.0
2020-03-30,0.0
2020-03-31,0.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,0.0
2020-04-04,0.0
2020-04-05,0.0
2020-04-06,4.625338257326075
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,4.845592460055889
2020-04-10,0.0
2020-04-11,0.0
2020-04-12,0.0
2020-04-13,0.0
2020-04-14,0.0
2020-04-15,0.0
2020-04-16,0.0
2020-04-17,0.0
2020-04-18,0.0
2020-04-19,0.0
2020-04-20,0.0
2020-04-21,0.0
2020-04-22,9.25067651465215
2020-04-23,0.0
2020-04-24,9.25067651465215
2020-04-25,0.0
2020-04-26,0.0
2020-04-27,4.625338257326075
2020-04-28,4.405084054596263
2020-04-29,0.0
2020-04-30,0.0
2020-05-01,0.0
2020-05-02,0.0
2020-05-03,0.0
2020-05-04,0.0
2020-05-05,4.18482985186645
2020-05-06,0.0
2020-05-07,4.845592460055889
2020-05-08,0.0
2020-05-09,0.0
2020-05-10,0.0
2020-05-11,4.18482985186645
2020-05-12,0.0
2020-05-13,0.0
2020-05-14,0.0
2020-05-15,0.0
2020-05-16,0.0
2020-05-17,0.0
2020-05-18,0.0
2020-05-19,14.096268974708043
2020-05-20,0.0
2020-05-21,5.2861008655155155
2020-05-22,0.0
2020-05-23,0.0
2020-05-24,0.0
2020-05-25,0.0
2020-05-26,0.0
2020-05-27,0.0
2020-05-28,0.0
2020-05-29,4.845592460055889
2020-05-30,0.0
2020-05-31,0.0
2020-06-01,0.0
2020-06-02,0.0
2020-06-03,4.18482985186645
