date,/m/01c751
2020-02-01,10.297197704994446
2020-02-02,12.570706454731463
2020-02-03,10.234695746238788
2020-02-04,7.445545836767608
2020-02-05,9.304979109748398
2020-02-06,6.625207628099614
2020-02-07,6.554892924499502
2020-02-08,6.086128233832077
2020-02-09,5.084742591168352
2020-02-10,3.322369122587614
2020-02-11,4.4860415563873355
2020-02-12,4.199339652407693
2020-02-13,6.04182100592392
2020-02-14,4.789608278248133
2020-02-15,6.051586890181776
2020-02-16,6.019341278688028
2020-02-17,4.61482831366082
2020-02-18,3.855244771350189
2020-02-19,3.0669976991410426
2020-02-20,2.5080588661200114
2020-02-21,2.7946941651051556
2020-02-22,4.915795377595222
2020-02-23,11.86324861479377
2020-02-24,17.223130250865797
2020-02-25,22.894669510230806
2020-02-26,28.165864821875928
2020-02-27,31.35193540581333
2020-02-28,32.96999219451453
2020-02-29,32.6113507413488
2020-03-01,31.527085882940792
2020-03-02,29.583749636717194
2020-03-03,27.273431438417035
2020-03-04,24.62949328368363
2020-03-05,23.094841484090754
2020-03-06,22.452623067956775
2020-03-07,24.51272629893201
2020-03-08,27.431900917722814
2020-03-09,36.48968273488517
2020-03-10,46.39819544095228
2020-03-11,58.617026345319545
2020-03-12,71.77833362661067
2020-03-13,82.03714728693268
2020-03-14,91.79553101260484
2020-03-15,99.85245296046749
2020-03-16,99.34368252690676
2020-03-17,97.05838582533914
2020-03-18,100.0
2020-03-19,84.8354792560801
2020-03-20,82.54649499284693
2020-03-21,89.84263233190273
2020-03-22,92.70386266094421
2020-03-23,63.94849785407725
2020-03-24,60.166220231548884
2020-03-25,68.30092798613016
2020-03-26,70.88528742344319
2020-03-27,67.9932661483548
2020-03-28,76.36166813584464
2020-03-29,80.85353096736493
2020-03-30,53.656224508022994
2020-03-31,47.20591684400373
2020-04-01,56.52254240505886
2020-04-02,53.87398876733512
2020-04-03,53.15165595704684
2020-04-04,54.53612717676605
2020-04-05,60.67595606421654
2020-04-06,44.54385663444467
2020-04-07,34.1302252861218
2020-04-08,29.37607401092446
2020-04-09,30.06029933726586
