date,/g/121j1nlf
2020-02-01,4.172940335692933
2020-02-02,3.9742288911361268
2020-02-03,5.96134333670419
2020-02-04,4.769074669363353
2020-02-05,4.371651780249739
2020-02-06,6.160054781260997
2020-02-07,3.179383112908902
2020-02-08,2.980671668352095
2020-02-09,2.5832487792384824
2020-02-10,5.5639204475905775
2020-02-11,4.967786113920159
2020-02-12,1.1922686673408383
2020-02-13,2.5832487792384824
2020-02-14,5.96134333670419
2020-02-15,1.3909801118976444
2020-02-16,1.3909801118976444
2020-02-17,4.172940335692933
2020-02-18,4.172940335692933
2020-02-19,2.3845373346816765
2020-02-20,1.788403001011257
2020-02-21,4.371651780249739
2020-02-22,4.769074669363353
2020-02-23,3.3780945574657077
2020-02-24,2.7819602237952887
2020-02-25,5.762631892147384
2020-02-26,5.166497558476965
2020-02-27,3.3780945574657077
2020-02-28,6.557477670374609
2020-02-29,3.3780945574657077
2020-03-01,3.179383112908902
2020-03-02,6.358766225817804
2020-03-03,4.570363224806546
2020-03-04,4.769074669363353
2020-03-05,2.3845373346816765
2020-03-06,4.172940335692933
2020-03-07,1.9871144455680634
2020-03-08,2.5832487792384824
2020-03-09,4.967786113920159
2020-03-10,3.179383112908902
2020-03-11,6.358766225817804
2020-03-12,3.9742288911361268
2020-03-13,5.166497558476965
2020-03-14,0.7948457782272255
2020-03-15,1.9871144455680634
2020-03-16,2.1858258901248697
2020-03-17,2.1858258901248697
2020-03-18,4.371651780249739
2020-03-19,3.9742288911361268
2020-03-20,2.1858258901248697
2020-03-21,1.3909801118976444
2020-03-22,8.345880671385865
2020-03-23,3.179383112908902
2020-03-24,5.5639204475905775
2020-03-25,4.570363224806546
2020-03-26,5.166497558476965
2020-03-27,3.3780945574657077
2020-03-28,1.1922686673408383
2020-03-29,0.5961343336704191
2020-03-30,3.576806002022514
2020-03-31,4.172940335692933
2020-04-01,5.166497558476965
2020-04-02,5.762631892147384
2020-04-03,4.769074669363353
2020-04-04,3.179383112908902
2020-04-05,2.5832487792384824
2020-04-06,6.358766225817804
2020-04-07,4.371651780249739
2020-04-08,2.980671668352095
2020-04-09,5.166497558476965
2020-04-10,3.775517446579321
2020-04-11,1.9871144455680634
2020-04-12,5.96134333670419
2020-04-13,5.96134333670419
2020-04-14,10.730418006067543
2020-04-15,5.5639204475905775
2020-04-16,3.3780945574657077
2020-04-17,5.166497558476965
2020-04-18,3.9742288911361268
2020-04-19,5.365209003033772
2020-04-20,6.557477670374609
2020-04-21,6.160054781260997
2020-04-22,5.166497558476965
2020-04-23,7.352323448601835
2020-04-24,5.762631892147384
2020-04-25,6.7561891149314155
2020-04-26,1.9871144455680634
2020-04-27,5.762631892147384
2020-04-28,3.775517446579321
2020-04-29,4.172940335692933
2020-04-30,1.3909801118976444
2020-05-01,3.775517446579321
2020-05-02,1.1922686673408383
2020-05-03,5.762631892147384
2020-05-04,5.166497558476965
2020-05-05,2.5832487792384824
2020-05-06,4.371651780249739
2020-05-07,2.7819602237952887
2020-05-08,1.9871144455680634
2020-05-09,4.172940335692933
2020-05-10,3.775517446579321
2020-05-11,3.576806002022514
2020-05-12,3.576806002022514
2020-05-13,3.179383112908902
2020-05-14,2.1858258901248697
2020-05-15,2.1858258901248697
2020-05-16,3.179383112908902
2020-05-17,6.160054781260997
2020-05-18,4.769074669363353
2020-05-19,4.570363224806546
2020-05-20,2.980671668352095
2020-05-21,4.172940335692933
2020-05-22,2.3845373346816765
2020-05-23,1.3909801118976444
2020-05-24,2.3845373346816765
2020-05-25,2.1858258901248697
2020-05-26,2.3845373346816765
2020-05-27,4.371651780249739
2020-05-28,3.3780945574657077
2020-05-29,3.576806002022514
2020-05-30,1.3909801118976444
2020-05-31,3.3780945574657077
2020-06-01,2.5832487792384824
2020-06-02,3.3780945574657077
2020-06-03,3.179383112908902
2020-06-04,3.9742288911361268
2020-06-05,2.1858258901248697
2020-06-06,0.0
2020-06-07,5.96134333670419
2020-06-08,1.9871144455680634
2020-06-09,2.5832487792384824
2020-06-10,3.3780945574657077
2020-06-11,2.7819602237952887
2020-06-12,3.3780945574657077
2020-06-13,2.7819602237952887
2020-06-14,3.3780945574657077
