date,/m/05w_j
2020-02-01,0.0
2020-02-02,0.0
2020-02-03,3.5051330110419063
2020-02-04,4.206159613250288
2020-02-05,0.0
2020-02-06,4.206159613250288
2020-02-07,0.0
2020-02-08,4.907186215458669
2020-02-09,0.0
2020-02-10,0.0
2020-02-11,0.0
2020-02-12,4.206159613250288
2020-02-13,0.0
2020-02-14,0.0
2020-02-15,0.0
2020-02-16,0.0
2020-02-17,4.206159613250288
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,4.206159613250288
2020-02-22,4.907186215458669
2020-02-23,0.0
2020-02-24,3.5051330110419063
2020-02-25,4.206159613250288
2020-02-26,4.206159613250288
2020-02-27,3.5051330110419063
2020-02-28,0.0
2020-02-29,0.0
2020-03-01,4.907186215458669
2020-03-02,4.206159613250288
2020-03-03,7.711292624292195
2020-03-04,0.0
2020-03-05,4.206159613250288
2020-03-06,0.0
2020-03-07,0.0
2020-03-08,4.206159613250288
2020-03-09,3.5051330110419063
2020-03-10,0.0
2020-03-11,0.0
2020-03-12,4.206159613250288
2020-03-13,0.0
2020-03-14,9.814372430917338
2020-03-15,0.0
2020-03-16,7.711292624292195
2020-03-17,8.412319226500577
2020-03-18,12.618478839750864
2020-03-19,0.0
2020-03-20,8.412319226500577
2020-03-21,9.814372430917338
2020-03-22,16.824638453001153
2020-03-23,13.319505441959246
2020-03-24,25.937984281710108
2020-03-25,14.721558646376009
2020-03-26,30.144143894960397
2020-03-27,18.927718259626296
2020-03-28,18.226691657417913
2020-03-29,0.0
2020-03-30,7.711292624292195
2020-03-31,14.721558646376009
2020-04-01,14.721558646376009
2020-04-02,23.13387787287658
2020-04-03,12.618478839750864
2020-04-04,4.907186215458669
2020-04-05,8.412319226500577
2020-04-06,15.42258524858439
2020-04-07,4.206159613250288
2020-04-08,12.618478839750864
2020-04-09,8.412319226500577
2020-04-10,12.618478839750864
2020-04-11,28.742090690543638
2020-04-12,4.206159613250288
2020-04-13,16.12361185079277
2020-04-14,7.711292624292195
2020-04-15,8.412319226500577
2020-04-16,16.824638453001153
2020-04-17,0.0
2020-04-18,4.907186215458669
2020-04-19,0.0
2020-04-20,12.618478839750864
2020-04-21,11.216425635334101
2020-04-22,7.711292624292195
2020-04-23,14.721558646376009
2020-04-24,11.917452237542483
2020-04-25,4.206159613250288
2020-04-26,4.206159613250288
2020-04-27,11.216425635334101
2020-04-28,7.711292624292195
2020-04-29,7.010266022083813
2020-04-30,10.515399033125721
2020-05-01,8.412319226500577
2020-05-02,9.113345828708956
2020-05-03,19.628744861834676
2020-05-04,3.5051330110419063
2020-05-05,13.319505441959246
2020-05-06,13.319505441959246
2020-05-07,14.721558646376009
2020-05-08,19.628744861834676
2020-05-09,14.721558646376009
2020-05-10,17.525665055209533
2020-05-11,3.5051330110419063
2020-05-12,17.525665055209533
2020-05-13,7.711292624292195
2020-05-14,11.216425635334101
2020-05-15,4.206159613250288
2020-05-16,15.42258524858439
2020-05-17,13.319505441959246
2020-05-18,15.42258524858439
2020-05-19,7.711292624292195
2020-05-20,14.020532044167625
2020-05-21,3.5051330110419063
2020-05-22,8.412319226500577
2020-05-23,0.0
2020-05-24,4.206159613250288
2020-05-25,14.721558646376009
2020-05-26,18.226691657417913
2020-05-27,14.721558646376009
2020-05-28,0.0
2020-05-29,7.711292624292195
2020-05-30,0.0
2020-05-31,0.0
2020-06-01,0.0
2020-06-02,7.711292624292195
2020-06-03,14.721558646376009
2020-06-04,7.711292624292195
2020-06-05,11.917452237542483
2020-06-06,4.907186215458669
2020-06-07,23.834904475084965
2020-06-08,4.206159613250288
2020-06-09,0.0
2020-06-10,11.216425635334101
2020-06-11,23.13387787287658
2020-06-12,4.206159613250288
2020-06-13,0.0
2020-06-14,13.319505441959246
2020-06-15,3.5051330110419063
2020-06-16,3.5051330110419063
2020-06-17,15.42258524858439
2020-06-18,7.711292624292195
2020-06-19,8.412319226500577
2020-06-20,14.721558646376009
2020-06-21,4.206159613250288
2020-06-22,11.216425635334101
2020-06-23,15.42258524858439
2020-06-24,4.206159613250288
2020-06-25,4.206159613250288
2020-06-26,17.525665055209533
2020-06-27,0.0
