date,/m/0b76bty
2020-02-01,8.548402255311746
2020-02-02,16.028254228709525
2020-02-03,12.82260338296762
2020-02-04,6.9455768324407945
2020-02-05,13.891153664881589
2020-02-06,44.344836699429685
2020-02-07,7.479851973397778
2020-02-08,8.548402255311746
2020-02-09,16.56252936966651
2020-02-10,14.425428805838573
2020-02-11,0.0
2020-02-12,7.479851973397778
2020-02-13,7.479851973397778
2020-02-14,0.0
2020-02-15,17.631079651580478
2020-02-16,0.0
2020-02-17,7.479851973397778
2020-02-18,7.479851973397778
2020-02-19,6.9455768324407945
2020-02-20,21.371005638279367
2020-02-21,22.439555920193335
2020-02-22,8.548402255311746
2020-02-23,8.014127114354762
2020-02-24,6.9455768324407945
2020-02-25,21.371005638279367
2020-02-26,14.425428805838573
2020-02-27,0.0
2020-02-28,14.959703946795557
2020-02-29,8.548402255311746
2020-03-01,25.110931624978257
2020-03-02,0.0
2020-03-03,21.90528077923635
2020-03-04,14.425428805838573
2020-03-05,7.479851973397778
2020-03-06,7.479851973397778
2020-03-07,9.08267739626873
2020-03-08,16.028254228709525
2020-03-09,6.9455768324407945
2020-03-10,21.371005638279367
2020-03-11,50.22186324995651
2020-03-12,14.959703946795557
2020-03-13,30.4536830345481
2020-03-14,25.64520676593524
2020-03-15,8.014127114354762
2020-03-16,14.425428805838573
2020-03-17,21.90528077923635
2020-03-18,44.344836699429685
2020-03-19,7.479851973397778
2020-03-20,7.479851973397778
2020-03-21,8.548402255311746
2020-03-22,15.49397908775254
2020-03-23,5.877026550526826
2020-03-24,53.42751409569842
2020-03-25,19.768180215408414
2020-03-26,20.3024553563654
2020-03-27,13.356878523924605
2020-03-28,8.014127114354762
2020-03-29,15.49397908775254
2020-03-30,13.891153664881589
2020-03-31,19.23390507445143
2020-04-01,33.65933388029
2020-04-02,13.891153664881589
2020-04-03,7.479851973397778
2020-04-04,25.64520676593524
2020-04-05,15.49397908775254
2020-04-06,20.83673049732238
2020-04-07,14.425428805838573
2020-04-08,7.479851973397778
2020-04-09,0.0
2020-04-10,7.479851973397778
2020-04-11,8.548402255311746
2020-04-12,0.0
2020-04-13,7.479851973397778
2020-04-14,0.0
2020-04-15,0.0
2020-04-16,7.479851973397778
2020-04-17,0.0
2020-04-18,0.0
2020-04-19,8.548402255311746
2020-04-20,15.49397908775254
2020-04-21,6.9455768324407945
2020-04-22,6.9455768324407945
2020-04-23,0.0
2020-04-24,0.0
2020-04-25,0.0
2020-04-26,0.0
2020-04-27,6.9455768324407945
2020-04-28,13.356878523924605
2020-04-29,6.41130169148381
2020-04-30,0.0
2020-05-01,15.49397908775254
2020-05-02,16.028254228709525
2020-05-03,14.425428805838573
2020-05-04,12.288328242010635
2020-05-05,0.0
2020-05-06,0.0
2020-05-07,6.41130169148381
2020-05-08,14.425428805838573
2020-05-09,0.0
2020-05-10,8.014127114354762
2020-05-11,6.41130169148381
2020-05-12,6.41130169148381
2020-05-13,33.12505873933302
2020-05-14,0.0
2020-05-15,6.9455768324407945
2020-05-16,0.0
2020-05-17,8.014127114354762
2020-05-18,6.9455768324407945
2020-05-19,0.0
2020-05-20,12.82260338296762
2020-05-21,0.0
2020-05-22,7.479851973397778
2020-05-23,0.0
2020-05-24,0.0
2020-05-25,6.41130169148381
2020-05-26,6.41130169148381
2020-05-27,0.0
2020-05-28,6.41130169148381
2020-05-29,6.9455768324407945
2020-05-30,8.548402255311746
2020-05-31,0.0
2020-06-01,7.479851973397778
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,0.0
2020-06-06,0.0
2020-06-07,0.0
2020-06-08,0.0
2020-06-09,0.0
2020-06-10,6.9455768324407945
2020-06-11,6.9455768324407945
2020-06-12,7.479851973397778
2020-06-13,8.548402255311746
2020-06-14,8.014127114354762
2020-06-15,0.0
2020-06-16,0.0
2020-06-17,6.9455768324407945
2020-06-18,6.9455768324407945
2020-06-19,0.0
2020-06-20,8.548402255311746
2020-06-21,0.0
2020-06-22,0.0
2020-06-23,6.9455768324407945
2020-06-24,14.425428805838573
2020-06-25,0.0
2020-06-26,8.014127114354762
2020-06-27,19.23390507445143
2020-06-28,0.0
2020-06-29,6.9455768324407945
2020-06-30,6.9455768324407945
2020-07-01,0.0
2020-07-02,7.479851973397778
2020-07-03,7.479851973397778
2020-07-04,0.0
2020-07-05,8.548402255311746
2020-07-06,7.479851973397778
2020-07-07,13.891153664881589
2020-07-08,7.479851973397778
2020-07-09,0.0
2020-07-10,8.014127114354762
2020-07-11,10.1512276781827
2020-07-12,9.08267739626873
2020-07-13,7.479851973397778
2020-07-14,0.0
2020-07-15,7.479851973397778
2020-07-16,0.0
2020-07-17,8.014127114354762
2020-07-18,9.08267739626873
2020-07-19,8.548402255311746
2020-07-20,0.0
2020-07-21,22.97383106115032
2020-07-22,0.0
2020-07-23,30.98795817550508
2020-07-24,8.014127114354762
2020-07-25,9.08267739626873
2020-07-26,0.0
2020-07-27,22.439555920193335
2020-07-28,0.0
2020-07-29,0.0
2020-07-30,0.0
2020-07-31,8.014127114354762
2020-08-01,0.0
2020-08-02,9.08267739626873
2020-08-03,0.0
2020-08-04,15.49397908775254
2020-08-05,0.0
2020-08-06,8.014127114354762
2020-08-07,8.014127114354762
2020-08-08,9.616952537225716
2020-08-09,9.08267739626873
2020-08-10,0.0
2020-08-11,30.4536830345481
2020-08-12,0.0
2020-08-13,0.0
2020-08-14,0.0
2020-08-15,18.16535479253746
2020-08-16,9.08267739626873
2020-08-17,16.028254228709525
2020-08-18,8.014127114354762
