date,/m/0405g08
2020-02-01,51.1625252954594
2020-02-02,53.10282066594586
2020-02-03,55.45159927232428
2020-02-04,49.93707558778372
2020-02-05,46.36284727372968
2020-02-06,36.86561203924321
2020-02-07,42.48225653275669
2020-02-08,45.261561966336664
2020-02-09,58.39147915145495
2020-02-10,46.63208404456472
2020-02-11,59.33763737844612
2020-02-12,46.90241496656219
2020-02-13,53.52552255550036
2020-02-14,49.470558725538226
2020-02-15,54.87717716548775
2020-02-16,64.02355675164448
2020-02-17,58.36176470751706
2020-02-18,43.77132353063782
2020-02-19,58.36176470751706
2020-02-20,65.50604969757515
2020-02-21,51.72059837873064
2020-02-22,69.2291277909858
2020-02-23,61.20917429832535
2020-02-24,55.3842835971748
2020-02-25,49.094188924014674
2020-02-26,55.10122933688259
2020-02-27,47.11280910196925
2020-02-28,46.10639395426364
2020-02-29,54.03191324244537
2020-03-01,52.365038154057935
2020-03-02,54.53512081629819
2020-03-03,57.90032146643885
2020-03-04,52.08198389376575
2020-03-05,51.45297442644974
2020-03-06,56.83100537200161
2020-03-07,50.7610640124021
2020-03-08,52.64809241435017
2020-03-09,48.99983750391726
2020-03-10,59.567196554826275
2020-03-11,62.42918963111411
2020-03-12,56.86245584536741
2020-03-13,49.18854034411209
2020-03-14,57.11405963229381
2020-03-15,57.868870993073045
2020-03-16,73.0279991553889
2020-03-17,61.67437827033489
2020-03-18,54.180677101211415
2020-03-19,67.25877157391758
2020-03-20,67.92602129191282
2020-03-21,63.522173153144415
2020-03-22,86.60901339577885
2020-03-23,62.98837337874826
2020-03-24,65.70919020228102
2020-03-25,51.90962900549341
2020-03-26,68.40990551071988
2020-03-27,58.53382760248217
2020-03-28,66.4828659188686
2020-03-29,60.942627092296185
2020-03-30,49.50082951567934
2020-03-31,43.713341318397674
2020-04-01,50.530764630620105
2020-04-02,43.98276823594318
2020-04-03,43.982768235943155
2020-04-04,51.14850013955188
2020-04-05,69.80411250929183
2020-04-06,61.27936248603319
2020-04-07,35.210924009111814
2020-04-08,57.20042610777178
2020-04-09,44.39106427668776
2020-04-10,45.16404300787385
2020-04-11,60.84446869764913
2020-04-12,68.79510707556338
2020-04-13,58.194255905011055
2020-04-14,39.97404295562429
2020-04-15,39.53382188872632
2020-04-16,52.777403859642206
2020-04-17,56.372149633363996
2020-04-18,50.326440832104666
2020-04-19,54.65647551408769
2020-04-20,38.725215835093515
2020-04-21,39.46050474335479
2020-04-22,36.1771972095702
2020-04-23,39.19718987971377
2020-04-24,43.67374916959751
2020-04-25,52.08094588474503
2020-04-26,49.242152188721185
2020-04-27,52.29931463059303
2020-04-28,38.869636760941795
2020-04-29,22.60116519526671
2020-04-30,42.53461562465258
2020-05-01,39.889503716614854
2020-05-02,44.176409222744965
2020-05-03,48.7369469952238
2020-05-04,47.429592833779864
2020-05-05,46.912731886232265
2020-05-06,47.551207174379286
2020-05-07,34.52762641286423
2020-05-08,41.177391499786225
2020-05-09,41.305271597611664
2020-05-10,45.65319492367607
2020-05-11,49.48959785843872
2020-05-12,38.491909445452336
2020-05-13,34.14398611938796
2020-05-14,25.03312461720355
2020-05-15,32.520016756763496
2020-05-16,33.74090475787065
2020-05-17,59.49054259940353
2020-05-18,38.51346694401682
2020-05-19,32.07605748363362
2020-05-20,48.724530226004006
2020-05-21,49.67186120463626
2020-05-22,38.73815922537799
2020-05-23,41.3322323877917
2020-05-24,45.6556876584812
2020-05-25,53.6108453565499
2020-05-26,26.45954625661978
2020-05-27,52.74615430241201
2020-05-28,45.30981123682605
2020-05-29,47.89281732192607
2020-05-30,54.77363440409047
2020-05-31,54.33776993933645
2020-06-01,77.00272210654629
2020-06-02,45.1846161795017
2020-06-03,46.34692141884579
2020-06-04,35.886174264748945
2020-06-05,26.15186788524214
2020-06-06,30.452526069539584
2020-06-07,54.79515041175117
2020-06-08,41.02362588348806
2020-06-09,34.04088105225603
2020-06-10,34.331828753557375
2020-06-11,22.790903268604456
2020-06-12,25.409432580316462
2020-06-13,42.74804382389661
2020-06-14,54.54158229965776
2020-06-15,38.337199152658
2020-06-16,26.743819340170347
2020-06-17,24.635932101536234
2020-06-18,41.499030010609154
2020-06-19,28.192991816731308
2020-06-20,52.498545309520665
2020-06-21,55.410023643923644
2020-06-22,21.686897707993598
2020-06-23,50.313602682545145
2020-06-24,31.012263722430845
2020-06-25,34.80747082132973
2020-06-26,25.373670318352506
2020-06-27,30.297053776103112
2020-06-28,33.269672620217456
2020-06-29,34.06180768260359
2020-06-30,33.46770638581398
2020-07-01,20.79354538763591
2020-07-02,31.289334964252138
2020-07-03,26.734558355531888
2020-07-04,59.608163444556304
2020-07-05,31.608617181001353
2020-07-06,41.567559667357344
2020-07-07,35.8597753548247
2020-07-08,34.494870410523404
2020-07-09,34.991199481178434
2020-07-10,26.5536052800432
2020-07-11,43.18062914698615
2020-07-12,47.336258761776286
2020-07-13,35.63703819149261
2020-07-14,33.64931494575198
2020-07-15,29.673868454270735
2020-07-16,29.389907990593496
2020-07-17,32.22951262736582
2020-07-18,43.303970710777854
2020-07-19,30.24178938162521
2020-07-20,42.16812885606893
2020-07-21,36.20495911884707
2020-07-22,50.82892299822451
2020-07-23,41.60020792871447
2020-07-24,28.538026599561803
2020-07-25,48.55723928880665
2020-07-26,38.47664282826493
2020-07-27,52.21860938470418
2020-07-28,55.1125773839705
2020-07-29,53.46250021678578
2020-07-30,56.76265455115526
2020-07-31,57.42268541802916
2020-08-01,75.73854197377982
2020-08-02,84.153935526422
2020-08-03,44.882098947425085
2020-08-04,54.50202542329533
2020-08-05,56.000362891976984
2020-08-06,54.68931760688054
2020-08-07,61.80642058311841
2020-08-08,48.88325991573911
2020-08-09,57.87328472782906
2020-08-10,50.84982784338377
2020-08-11,46.41982258241037
2020-08-12,66.76990235838574
2020-08-13,49.288805874792615
2020-08-14,68.74145459337744
2020-08-15,58.620819787086674
2020-08-16,66.24415509572127
2020-08-17,49.814553137457075
2020-08-18,49.72149138610374
2020-08-19,45.2230988131505
2020-08-20,43.19180123052673
2020-08-21,45.650740409492336
2020-08-22,64.36006024944824
2020-08-23,53.77593073998745
2020-08-24,50.675529166509065
2020-08-25,40.73286205156108
2020-08-26,57.175531037595995
2020-08-27,52.760769420634524
2020-08-28,48.018228349116825
2020-08-29,77.18485593895075
2020-08-30,67.69977379591532
2020-08-31,56.436238751060756
2020-09-01,55.961984643908984
2020-09-02,48.757729458083006
2020-09-03,37.250489728484794
2020-09-04,56.632858367696414
2020-09-05,52.847239492850385
2020-09-06,75.56095274192647
2020-09-07,55.118610817758
2020-09-08,77.22662504685874
2020-09-09,88.44538809100524
2020-09-10,64.03885372412277
2020-09-11,63.87465153508656
2020-09-12,79.30965730449053
2020-09-13,93.43104556160479
2020-09-14,68.14390845002809
2020-09-15,50.245869845080925
2020-09-16,64.85986466930385
2020-09-17,67.19778843657502
2020-09-18,43.27860596923169
2020-09-19,59.4593460388093
2020-09-20,66.47749835814415
2020-09-21,70.76636921995994
2020-09-22,74.6653427307015
2020-09-23,59.45934603880931
2020-09-24,52.378265653519456
2020-09-25,49.46384514984734
2020-09-26,45.2088907283551
2020-09-27,65.41992423044324
2020-09-28,49.28655538228517
2020-09-29,60.27852097114013
2020-09-30,44.85431119323074
2020-10-01,62.7605777170106
2020-10-02,36.44028058045104
2020-10-03,51.5968574590457
2020-10-04,84.32861390962782
2020-10-05,79.97512906152082
2020-10-06,83.3611728322707
2020-10-07,50.468176202129094
2020-10-08,80.55792522458448
2020-10-09,64.98153570396141
2020-10-10,37.59645994300626
2020-10-11,57.55507448065156
2020-10-12,67.76645866270262
2020-10-13,71.24761236112913
2020-10-14,49.20030560442794
2020-10-15,56.39468991450937
2020-10-16,82.94196243725455
2020-10-17,48.07335842096418
2020-10-18,95.94724232565886
2020-10-19,60.041829397137874
2020-10-20,62.435523592372604
2020-10-21,61.438151011024814
2020-10-22,68.41975908045943
2020-10-23,65.42764133641602
2020-10-24,69.09145439428103
2020-10-25,85.06587504420327
2020-10-26,52.54875829343523
2020-10-27,52.82316434196493
2020-10-28,49.80469780813834
2020-10-29,35.123974211800046
2020-10-30,44.865388934604
2020-10-31,61.41354527549904
2020-11-01,50.53373827456516
2020-11-02,34.08643666633403
2020-11-03,34.92072008124431
2020-11-04,55.062705384078065
2020-11-05,45.28967109512914
2020-11-06,46.48150454500096
2020-11-07,59.51641677260322
2020-11-08,63.67249209847338
2020-11-09,50.878486676817516
2020-11-10,70.66456482891323
2020-11-11,50.13464915230265
2020-11-12,57.870559407257346
2020-11-13,41.95243638263901
2020-11-14,71.40840235342806
2020-11-15,52.399231906869915
2020-11-16,53.52987409754916
2020-11-17,57.02756473460496
2020-11-18,68.43307768152593
2020-11-19,37.25800895994189
2020-11-20,53.6819476035081
2020-11-21,40.299479079120836
2020-11-22,64.16483245751803
2020-11-23,56.531869370243115
2020-11-24,57.029217194614745
2020-11-25,69.29713019578189
2020-11-26,41.27986942284615
2020-11-27,60.344869357092364
2020-11-28,38.129999868492426
2020-11-29,42.93769550408494
2020-11-30,43.65749765043349
2020-12-01,36.62541749197441
2020-12-02,44.63417545021949
2020-12-03,35.74640747216702
2020-12-04,52.545265628485964
2020-12-05,43.95050099036929
2020-12-06,55.8659701477583
2020-12-07,44.28156639597205
2020-12-08,40.22189043226682
2020-12-09,44.08937989690785
2020-12-10,65.36057195243359
2020-12-11,31.455580979080455
2020-12-12,56.59426249924722
2020-12-13,53.37135461204635
2020-12-14,57.10111096703521
2020-12-15,51.1697464174887
2020-12-16,48.79589220224439
2020-12-17,50.378461679073915
2020-12-18,68.97365303182116
2020-12-19,59.08259380163646
