date,/m/0b76bty
2020-02-01,34.17015858458405
2020-02-02,30.034484628910185
2020-02-03,35.79730899337377
2020-02-04,36.543086264069046
2020-02-05,32.40741230839521
2020-02-06,31.526039170300756
2020-02-07,30.102282562609748
2020-02-08,34.58145024531395
2020-02-09,38.06705817410794
2020-02-10,37.76433802958222
2020-02-11,34.58577651206228
2020-02-12,35.64529701790227
2020-02-13,31.785615175199478
2020-02-14,32.542415536513744
2020-02-15,35.03985672885085
2020-02-16,38.14273821023936
2020-02-17,36.09937723469083
2020-02-18,29.742254199650937
2020-02-19,30.044974344176634
2020-02-20,36.856177596005104
2020-02-21,30.57473459709663
2020-02-22,30.196334416439495
2020-02-23,29.037114744481727
2020-02-24,25.534340032215283
2020-02-25,22.874972725489318
2020-02-26,21.41838980230331
2020-02-27,25.004673514693106
2020-02-28,28.55785306973775
2020-02-29,29.12062374460509
2020-03-01,35.88490656212795
2020-03-02,36.10560094442888
2020-03-03,36.13870510177401
2020-03-04,35.92904543858816
2020-03-05,33.38002532301265
2020-03-06,29.826845767967985
2020-03-07,32.16620622035765
2020-03-08,26.15228430265784
2020-03-09,26.505395314339292
2020-03-10,34.19659453752601
2020-03-11,36.712510495756376
2020-03-12,45.573389945137905
2020-03-13,55.394289957528414
2020-03-14,61.507524347263626
2020-03-15,65.50209266691009
2020-03-16,68.47043210885735
2020-03-17,67.67593233257406
2020-03-18,100.0
2020-03-19,92.8491620111732
2020-03-20,95.64245810055864
2020-03-21,79.32960893854752
2020-03-22,76.64804469273746
2020-03-23,61.229050279329584
2020-03-24,57.897415618165354
2020-03-25,58.1094014434261
2020-03-26,55.260901372669906
2020-03-27,58.75031395934625
2020-03-28,60.174563994724316
2020-03-29,57.326063923968135
2020-03-30,49.492688729388654
2020-03-31,43.41842531616324
2020-04-01,38.45726318204159
2020-04-02,38.83553134448792
2020-04-03,34.35935808887323
2020-04-04,30.324497689445916
2020-04-05,34.800670945060595
2020-04-06,27.55053116483963
2020-04-07,31.83757033923116
2020-04-08,28.696202948892104
2020-04-09,29.96285422060882
2020-04-10,27.08013063670184
2020-04-11,27.77897271764898
2020-04-12,28.21574901824093
2020-04-13,25.464058324511555
2020-04-14,21.40203872900629
2020-04-15,22.16660105228927
2020-04-16,22.001598327018783
2020-04-17,21.566916293202308
2020-04-18,19.86162523746073
2020-04-19,25.345306279453258
2020-04-20,20.46349266889894
2020-04-21,19.661002760314663
2020-04-22,18.71761777363003
2020-04-23,18.64494508392239
2020-04-24,16.150198910721503
2020-04-25,20.010490357674453
2020-04-26,18.802508000124558
2020-04-27,17.226878838102945
2020-04-28,16.911753005698618
2020-04-29,17.542004670507257
2020-04-30,15.91010114480068
2020-05-01,16.284866623540218
2020-05-02,16.725593731078504
2020-05-03,16.59337559881702
2020-05-04,17.056139061732246
2020-05-05,13.772722110571902
2020-05-06,11.789450126649545
2020-05-07,14.5108742939756
2020-05-08,15.794375487990232
2020-05-09,17.96933866994298
2020-05-10,13.075671510549288
2020-05-11,14.473862127518913
2020-05-12,17.322028199123714
2020-05-13,19.21217477391598
2020-05-14,17.574652387014325
2020-05-15,12.694103921293857
2020-05-16,16.353962454446112
2020-05-17,14.309717147640347
2020-05-18,16.815566233402254
2020-05-19,15.364811499540101
2020-05-20,16.09018886647117
2020-05-21,16.61773604242105
2020-05-22,17.844304426851107
2020-05-23,13.39068453186287
2020-05-24,16.578942753734985
2020-05-25,16.053817870132516
2020-05-26,14.928550262412951
2020-05-27,16.916523036050847
2020-05-28,14.966059182670268
2020-05-29,12.637531151032519
2020-05-30,16.48385928330506
2020-05-31,13.048727971009935
2020-06-01,12.738611949761072
2020-06-02,11.164176764959143
2020-06-03,10.042988072751704
2020-06-04,12.78632210687628
2020-06-05,11.617423257553643
2020-06-06,12.662834584425124
2020-06-07,12.91426270794259
2020-06-08,11.999978622424528
2020-06-09,12.411406460907662
2020-06-10,13.439976057115468
2020-06-11,11.291408456148032
2020-06-12,14.697116674702807
2020-06-13,13.11893644009879
2020-06-14,12.376347899853293
2020-06-15,16.05736940636703
2020-06-16,12.956036326075925
2020-06-17,11.680721788386132
2020-06-18,14.086428757210069
2020-06-19,12.811114219520267
2020-06-20,13.695398495580214
2020-06-21,12.319796503930977
2020-06-22,14.649501612046132
2020-06-23,14.33360939399662
2020-06-24,15.083853411864208
2020-06-25,16.97920672016128
2020-06-26,17.176639356442227
2020-06-27,17.01869324741747
2020-06-28,18.787000828621302
2020-06-29,16.084808192920953
2020-06-30,21.18358726061158
2020-07-01,22.7605292403097
2020-07-02,21.078457795298373
2020-07-03,21.4464109238946
2020-07-04,27.701614110030523
2020-07-05,29.163282433521537
2020-07-06,30.408988514467683
2020-07-07,33.38754547602148
2020-07-08,32.90266411018713
2020-07-09,35.81195230519315
2020-07-10,41.14564732937086
2020-07-11,41.69979746175297
2020-07-12,43.31558638798413
2020-07-13,33.53184592342568
2020-07-14,42.74555133481743
2020-07-15,39.80018649019218
2020-07-16,36.4772107680509
2020-07-17,43.42525091434632
2020-07-18,32.92766851940001
2020-07-19,38.06317645361833
2020-07-20,34.34093768079859
2020-07-21,35.05888359144588
2020-07-22,33.146580850094274
2020-07-23,31.871712355859888
2020-07-24,28.18875892807164
2020-07-25,32.93410276772187
2020-07-26,32.57997263043455
2020-07-27,30.925057545796978
2020-07-28,24.822370173853486
2020-07-29,33.86025880125654
2020-07-30,32.841905153098445
2020-07-31,27.49554850026847
2020-08-01,29.723197105614293
2020-08-02,31.759904401930484
2020-08-03,29.85049131163406
2020-08-04,30.632678701889322
