date,/m/02gy9_
2020-02-01,72.4496077363146
2020-02-02,17.42458920240478
2020-02-03,13.756254633477457
2020-02-04,0.0
2020-02-05,46.77126575382335
2020-02-06,0.0
2020-02-07,0.0
2020-02-08,0.0
2020-02-09,0.0
2020-02-10,15.590421917941118
2020-02-11,0.0
2020-02-12,15.590421917941118
2020-02-13,62.36168767176447
2020-02-14,0.0
2020-02-15,55.02501853390983
2020-02-16,17.42458920240478
2020-02-17,31.180843835882236
2020-02-18,44.93709846935969
2020-02-19,30.263760193650405
2020-02-20,31.180843835882236
2020-02-21,33.93209476257773
2020-02-22,0.0
2020-02-23,35.76626204704139
2020-02-24,15.590421917941118
2020-02-25,14.673338275709288
2020-02-26,44.02001482712786
2020-02-27,45.85418211159152
2020-02-28,16.507505560172948
2020-02-29,17.42458920240478
2020-03-01,0.0
2020-03-02,14.673338275709288
2020-03-03,44.02001482712786
2020-03-04,0.0
2020-03-05,14.673338275709288
2020-03-06,31.180843835882236
2020-03-07,0.0
2020-03-08,0.0
2020-03-09,28.429592909186745
2020-03-10,29.346676551418575
2020-03-11,14.673338275709288
2020-03-12,14.673338275709288
2020-03-13,0.0
2020-03-14,16.507505560172948
2020-03-15,16.507505560172948
2020-03-16,28.429592909186745
2020-03-17,28.429592909186745
2020-03-18,87.12294601202389
2020-03-19,30.263760193650405
2020-03-20,0.0
2020-03-21,16.507505560172948
2020-03-22,61.44460402953264
2020-03-23,37.60042933150505
2020-03-24,27.512509266954915
2020-03-25,13.756254633477457
2020-03-26,0.0
2020-03-27,0.0
2020-03-28,47.68834939605518
2020-03-29,30.263760193650405
2020-03-30,26.595425624723084
2020-03-31,25.67834198249125
2020-04-01,91.70836422318304
2020-04-02,66.94710588292362
2020-04-03,43.10293118489603
2020-04-04,15.590421917941118
2020-04-05,47.68834939605518
2020-04-06,13.756254633477457
2020-04-07,28.429592909186745
2020-04-08,14.673338275709288
2020-04-09,0.0
2020-04-10,15.590421917941118
2020-04-11,15.590421917941118
2020-04-12,0.0
2020-04-13,14.673338275709288
2020-04-14,13.756254633477457
2020-04-15,0.0
2020-04-16,40.35168025820054
2020-04-17,0.0
2020-04-18,0.0
2020-04-19,14.673338275709288
2020-04-20,12.839170991245625
2020-04-21,25.67834198249125
2020-04-22,40.35168025820054
2020-04-23,39.43459661596871
2020-04-24,0.0
2020-04-25,15.590421917941118
2020-04-26,15.590421917941118
2020-04-27,40.35168025820054
2020-04-28,26.595425624723084
2020-04-29,27.512509266954915
2020-04-30,0.0
2020-05-01,14.673338275709288
2020-05-02,47.68834939605518
2020-05-03,15.590421917941118
2020-05-04,78.86919323193742
2020-05-05,23.84417469802759
2020-05-06,25.67834198249125
2020-05-07,13.756254633477457
2020-05-08,54.107934891678
2020-05-09,0.0
2020-05-10,29.346676551418575
2020-05-11,53.19085124944617
2020-05-12,0.0
2020-05-13,0.0
2020-05-14,39.43459661596871
2020-05-15,41.26876390043237
2020-05-16,0.0
2020-05-17,0.0
2020-05-18,13.756254633477457
2020-05-19,27.512509266954915
2020-05-20,0.0
2020-05-21,0.0
2020-05-22,28.429592909186745
2020-05-23,0.0
2020-05-24,16.507505560172948
2020-05-25,27.512509266954915
2020-05-26,42.1858475426642
2020-05-27,41.26876390043237
2020-05-28,28.429592909186745
2020-05-29,14.673338275709288
2020-05-30,0.0
2020-05-31,48.60543303828701
2020-06-01,40.35168025820054
2020-06-02,13.756254633477457
2020-06-03,25.67834198249125
2020-06-04,12.839170991245625
2020-06-05,13.756254633477457
2020-06-06,17.42458920240478
2020-06-07,0.0
2020-06-08,25.67834198249125
2020-06-09,0.0
2020-06-10,56.85918581837349
2020-06-11,13.756254633477457
