date,/m/07mf1
2020-01-01,34.4
2020-01-02,28.0
2020-01-03,33.3
2020-01-04,19.2
2020-01-05,12.0
2020-01-06,21.5
2020-01-07,39.4
2020-01-08,18.2
2020-01-09,24.8
2020-01-10,11.7
2020-01-11,18.9
2020-01-12,25.9
2020-01-13,13.9
2020-01-14,21.1
2020-01-15,34.9
2020-01-16,22.2
2020-01-17,9.5
2020-01-18,29.3
2020-01-19,28.1
2020-01-20,42.6
2020-01-21,22.1
2020-01-22,37.7
2020-01-23,29.2
2020-01-24,22.4
2020-01-25,27.3
2020-01-26,20.9
2020-01-27,14.5
2020-01-28,25.2
2020-01-29,30.1
2020-01-30,26.9
2020-01-31,30.8
2020-02-01,32.7
2020-02-02,19.3
2020-02-03,22.7
2020-02-04,20.1
2020-02-05,23.9
2020-02-06,25.5
2020-02-07,25.1
2020-02-08,41.1
2020-02-09,27.0
2020-02-10,17.2
2020-02-11,32.1
2020-02-12,9.8
2020-02-13,34.1
2020-02-14,19.2
2020-02-15,13.0
2020-02-16,19.1
2020-02-17,20.0
2020-02-18,14.7
2020-02-19,18.8
2020-02-20,25.8
2020-02-21,28.3
2020-02-22,34.9
2020-02-23,15.5
2020-02-24,27.3
2020-02-25,26.3
2020-02-26,26.5
2020-02-27,25.9
2020-02-28,28.8
2020-02-29,17.1
2020-03-01,14.1
2020-03-02,21.4
2020-03-03,19.8
2020-03-04,19.2
2020-03-05,30.6
2020-03-06,18.9
2020-03-07,19.2
2020-03-08,19.5
2020-03-09,29.2
2020-03-10,30.4
2020-03-11,38.0
2020-03-12,47.6
2020-03-13,59.7
2020-03-14,54.8
2020-03-15,60.0
2020-03-16,57.6
2020-03-17,100.0
2020-03-18,70.2
2020-03-19,56.7
2020-03-20,74.2
2020-03-21,50.3
2020-03-22,39.3
2020-03-23,60.7
2020-03-24,33.5
2020-03-25,34.1
2020-03-26,45.7
2020-03-27,32.7
2020-03-28,30.8
2020-03-29,27.7
2020-03-30,25.1
2020-03-31,48.0
2020-04-01,61.3
2020-04-02,30.3
2020-04-03,36.5
2020-04-04,25.5
2020-04-05,34.9
2020-04-06,23.7
2020-04-07,33.8
2020-04-08,38.7
2020-04-09,31.2
2020-04-10,12.5
2020-04-11,28.1
2020-04-12,30.3
2020-04-13,23.6
2020-04-14,13.0
2020-04-15,30.3
2020-04-16,18.3
2020-04-17,26.3
2020-04-18,22.7
2020-04-19,19.9
2020-04-20,10.6
2020-04-21,16.1
2020-04-22,21.1
2020-04-23,25.5
2020-04-24,21.9
2020-04-25,26.9
2020-04-26,31.4
2020-04-27,49.4
2020-04-28,46.3
2020-04-29,25.8
2020-04-30,36.2
2020-05-01,36.6
2020-05-02,37.5
2020-05-03,25.1
2020-05-04,21.5
2020-05-05,24.2
2020-05-06,39.3
2020-05-07,15.7
2020-05-08,42.8
2020-05-09,10.8
2020-05-10,14.9
2020-05-11,38.9
2020-05-12,22.8
2020-05-13,23.1
2020-05-14,26.2
2020-05-15,22.6
2020-05-16,24.1
2020-05-17,11.2
2020-05-18,29.1
2020-05-19,16.3
2020-05-20,10.3
2020-05-21,16.9
2020-05-22,7.0
2020-05-23,15.2
2020-05-24,16.9
2020-05-25,15.9
2020-05-26,35.8
2020-05-27,19.4
2020-05-28,33.6
2020-05-29,26.3
2020-05-30,38.4
2020-05-31,22.9
2020-06-01,36.3
2020-06-02,11.6
2020-06-03,26.6
2020-06-04,31.2
2020-06-05,19.1
2020-06-06,18.1
2020-06-07,13.2
2020-06-08,28.6
2020-06-09,25.5
2020-06-10,9.3
2020-06-11,18.2
2020-06-12,19.3
2020-06-13,12.5
2020-06-14,11.7
2020-06-15,29.5
2020-06-16,21.8
2020-06-17,22.4
2020-06-18,18.0
2020-06-19,16.6
2020-06-20,18.7
2020-06-21,12.1
2020-06-22,12.8
2020-06-23,18.2
2020-06-24,27.3
2020-06-25,17.5
2020-06-26,15.4
2020-06-27,7.3
2020-06-28,20.8
2020-06-29,13.2
2020-06-30,16.6
2020-07-01,20.6
2020-07-02,11.7
2020-07-03,18.3
2020-07-04,12.9
2020-07-05,33.5
2020-07-06,16.6
2020-07-07,9.7
2020-07-08,16.0
2020-07-09,14.3
2020-07-10,10.8
2020-07-11,16.2
2020-07-12,16.2
2020-07-13,8.0
2020-07-14,13.0
2020-07-15,14.4
2020-07-16,10.1
2020-07-17,19.3
2020-07-18,14.3
2020-07-19,16.8
2020-07-20,15.2
2020-07-21,23.6
2020-07-22,22.4
2020-07-23,13.1
2020-07-24,23.3
2020-07-25,15.6
2020-07-26,10.7
2020-07-27,17.7
2020-07-28,10.8
2020-07-29,18.7
2020-07-30,24.6
2020-07-31,20.2
2020-08-01,19.1
2020-08-02,14.7
2020-08-03,24.8
2020-08-04,8.0
2020-08-05,18.1
2020-08-06,16.8
2020-08-07,20.5
2020-08-08,29.2
2020-08-09,9.0
2020-08-10,19.0
2020-08-11,7.5
2020-08-12,12.6
2020-08-13,27.6
2020-08-14,9.2
2020-08-15,21.9
2020-08-16,15.7
2020-08-17,23.8
2020-08-18,13.4
2020-08-19,26.5
2020-08-20,33.0
2020-08-21,11.9
2020-08-22,18.1
2020-08-23,17.5
2020-08-24,15.2
2020-08-25,26.4
2020-08-26,17.0
2020-08-27,20.6
2020-08-28,25.4
2020-08-29,22.7
2020-08-30,23.4
2020-08-31,29.8
2020-09-01,28.9
2020-09-02,24.7
2020-09-03,23.6
2020-09-04,32.2
2020-09-05,21.1
2020-09-06,19.2
2020-09-07,22.6
