date,/g/11j2cc_qll
2020-07-27,8.337619591145492
2020-07-28,12.419657780113562
2020-07-29,11.740575641468224
2020-07-30,11.280308858608606
2020-07-31,9.816509581973108
2020-08-01,9.348697442017434
2020-08-02,10.027779580662772
2020-08-03,10.128977056522091
2020-08-04,11.527422553970466
2020-08-05,23.723460379599803
2020-08-06,10.450209060742292
2020-08-07,10.177810246362753
2020-08-08,10.029229074883006
2020-08-09,9.385377331804097
2020-08-10,9.051069695974663
2020-08-11,10.35749249184875
2020-08-12,10.000447124350035
2020-08-13,10.307064606936235
2020-08-14,12.642074666631178
2020-08-15,11.871599966799177
2020-08-16,11.903047913731093
2020-08-17,13.31034353893444
2020-08-18,12.393621552670453
2020-08-19,11.765577030141365
2020-08-20,13.064472568770583
2020-08-21,12.996507104539988
2020-08-22,11.221853316296583
2020-08-23,10.610164138221197
2020-08-24,12.905886485565855
2020-08-25,13.404299889923575
2020-08-26,13.780190105669865
2020-08-27,17.452291727623777
2020-08-28,15.914985929056158
2020-08-29,13.703035139750229
2020-08-30,13.11686818058416
2020-08-31,15.57213355671374
2020-09-01,15.190976631619346
2020-09-02,15.343208482891248
2020-09-03,15.54676680438898
2020-09-04,16.74267194318813
2020-09-05,14.109136158811273
2020-09-06,16.67905996772009
2020-09-07,19.92327071659013
2020-09-08,19.210816591348085
2020-09-09,20.06553158099261
2020-09-10,23.126339191093937
2020-09-11,29.71699152440876
2020-09-12,20.64598616242706
2020-09-13,18.14201072396337
2020-09-14,22.228687618814497
2020-09-15,20.244405195881
2020-09-16,18.135485175558458
2020-09-17,19.635222200530986
2020-09-18,19.232310664268375
2020-09-19,15.901575297830831
2020-09-20,15.579246068820751
2020-09-21,17.754968364638824
2020-09-22,15.740410683325793
2020-09-23,22.375020647116695
2020-09-24,30.88473557169734
2020-09-25,20.763142989412263
2020-09-26,15.974996807367509
2020-09-27,15.496182189163033
2020-09-28,17.23732625536113
2020-09-29,16.82380453963908
2020-09-30,16.062054010677414
2020-10-01,17.49849786529084
2020-10-02,17.496499580188942
2020-10-03,14.032368507528417
2020-10-04,15.456706664307617
2020-10-05,18.182292026045594
2020-10-06,15.298446869109933
2020-10-07,15.069849387157712
2020-10-08,22.083489840605612
2020-10-09,21.229165022809756
2020-10-10,17.82601643136697
2020-10-11,16.12444213564558
2020-10-12,19.932727464164884
2020-10-13,20.175809506410804
2020-10-14,26.11781498353312
2020-10-15,28.25153513213615
2020-10-16,24.67561546827711
2020-10-17,21.410557581256896
2020-10-18,19.3689640710637
2020-10-19,21.934043096691045
2020-10-20,21.672300338973976
2020-10-21,25.598441704730128
2020-10-22,43.44929778103478
2020-10-23,38.78838973246389
2020-10-24,30.193439865433145
2020-10-25,28.090832632464256
2020-10-26,35.23969722455846
2020-10-27,40.285954583683775
2020-10-28,48.696383515559305
2020-10-29,93.86038687973088
2020-10-30,100.0
2020-10-31,58.14271557379809
2020-11-01,46.24562024047597
2020-11-02,56.19329189832214
2020-11-03,46.02456087030162
2020-11-04,42.973941561895465
2020-11-05,45.36138275977855
2020-11-06,45.228747137673935
2020-11-07,44.085569402551094
2020-11-08,40.00705835385627
2020-11-09,42.69170413690134
2020-11-10,40.82412446173957
2020-11-11,36.68043205747437
2020-11-12,42.2248092181109
2020-11-13,39.977877421431884
2020-11-14,39.97787742143188
2020-11-15,30.552198667918177
2020-11-16,34.52209717010332
2020-11-17,34.07783096882267
2020-11-18,33.006365424557536
