date,/m/0hn9s
2021-01-26,4.053613456015161
2021-01-27,5.200862547340207
2021-01-28,1.6826320006100668
2021-01-29,2.370981455405094
2021-01-30,0.6883494547950273
2021-01-31,6.118661820400243
2021-02-01,2.294498182650091
2021-02-02,5.659762183870225
2021-02-03,2.8298810919351123
2021-02-04,4.130096728770164
2021-02-05,2.370981455405094
2021-02-06,0.0
2021-02-07,2.6004312736701034
2021-02-08,1.6826320006100668
2021-02-09,3.51823054673014
2021-02-10,1.6826320006100668
2021-02-11,2.9063643646901154
2021-02-12,2.447464728160097
2021-02-13,3.594713819485143
2021-02-14,2.753397819180109
2021-02-15,2.294498182650091
2021-02-16,2.294498182650091
2021-02-17,1.75911527336507
2021-02-18,1.75911527336507
2021-02-19,3.6711970922401456
2021-02-20,4.28306327428017
2021-02-21,2.8298810919351123
2021-02-22,1.6826320006100668
2021-02-23,1.2237323640800486
2021-02-24,3.594713819485143
2021-02-25,2.447464728160097
2021-02-26,2.447464728160097
2021-02-27,2.065048364385082
2021-02-28,0.6883494547950273
2021-03-01,1.75911527336507
2021-03-02,2.370981455405094
2021-03-03,4.665479638055185
2021-03-04,2.9063643646901154
2021-03-05,3.0593309102001216
2021-03-06,4.130096728770164
2021-03-07,0.0
2021-03-08,1.1472490913250455
2021-03-09,1.1472490913250455
2021-03-10,3.51823054673014
2021-03-11,1.1472490913250455
2021-03-12,3.6711970922401456
2021-03-13,1.3002156368350517
2021-03-14,1.2237323640800486
2021-03-15,4.053613456015161
2021-03-16,1.6061487278550637
2021-03-17,2.370981455405094
2021-03-18,2.370981455405094
2021-03-19,3.0593309102001216
2021-03-20,3.4417472739751367
2021-03-21,0.0
2021-03-22,0.5353829092850213
2021-03-23,1.6826320006100668
2021-03-24,2.9828476374451185
2021-03-25,3.6711970922401456
2021-03-26,3.2122974557101274
2021-03-27,2.065048364385082
2021-03-28,4.818446183565191
2021-03-29,1.912081818875076
2021-03-30,3.2887807284651305
2021-03-31,0.6883494547950273
2021-04-01,1.3766989095900546
2021-04-02,1.3766989095900546
2021-04-03,2.9063643646901154
2021-04-04,1.5296654551000608
2021-04-05,3.2887807284651305
2021-04-06,2.294498182650091
2021-04-07,1.1472490913250455
2021-04-08,3.0593309102001216
2021-04-09,1.912081818875076
2021-04-10,1.3766989095900546
2021-04-11,3.2887807284651305
2021-04-12,2.753397819180109
2021-04-13,2.8298810919351123
2021-04-14,2.294498182650091
2021-04-15,2.9828476374451185
2021-04-16,4.28306327428017
2021-04-17,2.753397819180109
2021-04-18,2.6004312736701034
2021-04-19,2.8298810919351123
2021-04-20,2.294498182650091
2021-04-21,2.9063643646901154
2021-04-22,1.1472490913250455
2021-04-23,3.1358141829551247
2021-04-24,1.4531821823450577
2021-04-25,2.065048364385082
2021-04-26,1.6826320006100668
2021-04-27,1.75911527336507
2021-04-28,2.370981455405094
2021-04-29,2.294498182650091
2021-04-30,2.447464728160097
2021-05-01,2.6769145464251065
2021-05-02,2.5239480009151003
2021-05-03,2.218014909895088
2021-05-04,0.0
2021-05-05,1.1472490913250455
2021-05-06,1.6826320006100668
2021-05-07,4.665479638055185
2021-05-08,0.0
2021-05-09,2.218014909895088
2021-05-10,1.1472490913250455
2021-05-11,2.218014909895088
2021-05-12,1.1472490913250455
2021-05-13,2.6004312736701034
2021-05-14,1.912081818875076
2021-05-15,1.6019723031154496
2021-05-16,1.544759006575612
