date,/g/11j8_9sv06
2020-02-01,0.0
2020-02-02,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-08,0.0
2020-02-09,0.0
2020-02-10,0.0
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,0.0
2020-02-15,0.0
2020-02-16,0.0
2020-02-17,0.0
2020-02-18,1.2974071627858557
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-22,0.0
2020-02-23,1.3737252311850237
2020-02-24,1.2974071627858557
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,2.4421781887733753
2020-02-28,3.892221488357567
2020-02-29,0.0
2020-03-01,0.0
2020-03-02,1.2210890943866877
2020-03-03,2.4421781887733753
2020-03-04,0.0
2020-03-05,1.2210890943866877
2020-03-06,0.0
2020-03-07,2.6711323939708795
2020-03-08,2.6711323939708795
2020-03-09,2.4421781887733753
2020-03-10,2.4421781887733753
2020-03-11,1.2210890943866877
2020-03-12,3.9685395567567348
2020-03-13,1.4500432995841916
2020-03-14,1.5263613679833596
2020-03-15,2.8237685307692155
2020-03-16,3.739585351559231
2020-03-17,1.2210890943866877
2020-03-18,7.631806839916798
2020-03-19,2.6711323939708795
2020-03-20,3.892221488357567
2020-03-21,1.3737252311850237
2020-03-22,1.3737252311850237
2020-03-23,1.1447710259875197
2020-03-24,2.518496257172543
2020-03-25,2.4421781887733753
2020-03-26,0.0
2020-03-27,3.6632672831600632
2020-03-28,0.0
2020-03-29,1.2974071627858557
2020-03-30,1.2210890943866877
2020-03-31,1.2210890943866877
2020-04-01,2.4421781887733753
2020-04-02,0.0
2020-04-03,0.0
2020-04-04,0.0
2020-04-05,1.3737252311850237
2020-04-06,0.0
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,2.4421781887733753
2020-04-10,0.0
2020-04-11,0.0
2020-04-12,2.7474504623700473
2020-04-13,2.518496257172543
2020-04-14,1.2210890943866877
2020-04-15,3.815903419958399
2020-04-16,0.0
2020-04-17,0.0
2020-04-18,0.0
2020-04-19,1.3737252311850237
2020-04-20,0.0
2020-04-21,0.0
2020-04-22,3.739585351559231
2020-04-23,0.0
2020-04-24,1.2974071627858557
2020-04-25,1.3737252311850237
2020-04-26,0.0
2020-04-27,1.2210890943866877
2020-04-28,1.1447710259875197
2020-04-29,0.0
2020-04-30,1.0684529575883517
2020-05-01,0.0
2020-05-02,1.2210890943866877
2020-05-03,0.0
2020-05-04,0.0
2020-05-05,1.0684529575883517
2020-05-06,2.518496257172543
2020-05-07,1.2210890943866877
2020-05-08,2.5948143255717113
2020-05-09,1.2974071627858557
2020-05-10,0.0
2020-05-11,0.0
2020-05-12,0.0
2020-05-13,1.2210890943866877
2020-05-14,6.105445471933439
2020-05-15,1.2974071627858557
2020-05-16,3.0527227359667193
2020-05-17,0.0
2020-05-18,0.0
2020-05-19,1.2974071627858557
2020-05-20,0.0
2020-05-21,0.0
2020-05-22,2.6711323939708795
2020-05-23,0.0
2020-05-24,0.0
2020-05-25,0.0
2020-05-26,0.0
2020-05-27,2.5948143255717113
2020-05-28,0.0
2020-05-29,0.0
2020-05-30,0.0
2020-05-31,0.0
2020-06-01,0.0
2020-06-02,0.0
2020-06-03,1.1447710259875197
2020-06-04,1.0684529575883517
2020-06-05,0.0
2020-06-06,0.0
2020-06-07,0.0
2020-06-08,0.0
2020-06-09,1.1447710259875197
2020-06-10,0.0
2020-06-11,0.0
2020-06-12,0.0
2020-06-13,0.0
2020-06-14,1.2974071627858557
2020-06-15,1.2210890943866877
2020-06-16,2.3658601203742076
2020-06-17,0.0
2020-06-18,0.0
2020-06-19,0.0
2020-06-20,0.0
2020-06-21,1.5263613679833596
2020-06-22,1.2974071627858557
2020-06-23,0.0
2020-06-24,0.0
2020-06-25,0.0
2020-06-26,2.518496257172543
2020-06-27,0.0
2020-06-28,0.0
2020-06-29,3.5869492147608955
2020-06-30,0.0
2020-07-01,0.0
2020-07-02,0.0
2020-07-03,0.0
2020-07-04,0.0
2020-07-05,1.4500432995841916
2020-07-06,0.0
2020-07-07,1.2974071627858557
