date,/g/121j1nlf
2020-02-01,0.0
2020-02-02,0.0
2020-02-03,10.798625108739472
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,11.915724257919418
2020-02-07,0.0
2020-02-08,0.0
2020-02-09,0.0
2020-02-10,11.170991491799453
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,37.236638305998184
2020-02-15,0.0
2020-02-16,0.0
2020-02-17,0.0
2020-02-18,11.543357874859437
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-22,0.0
2020-02-23,0.0
2020-02-24,0.0
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,0.0
2020-02-28,0.0
2020-02-29,13.032823407099363
2020-03-01,0.0
2020-03-02,0.0
2020-03-03,0.0
2020-03-04,11.170991491799453
2020-03-05,22.71434936665889
2020-03-06,0.0
2020-03-07,13.405189790159346
2020-03-08,0.0
2020-03-09,10.798625108739472
2020-03-10,10.42625872567949
2020-03-11,0.0
2020-03-12,0.0
2020-03-13,0.0
2020-03-14,12.660457024039381
2020-03-15,11.915724257919418
2020-03-16,20.480151068299
2020-03-17,10.053892342619509
2020-03-18,0.0
2020-03-19,0.0
2020-03-20,0.0
2020-03-21,0.0
2020-03-22,11.915724257919418
2020-03-23,0.0
2020-03-24,0.0
2020-03-25,0.0
2020-03-26,10.053892342619509
2020-03-27,9.681525959559528
2020-03-28,0.0
2020-03-29,11.915724257919418
2020-03-30,10.053892342619509
2020-03-31,9.681525959559528
2020-04-01,10.053892342619509
2020-04-02,0.0
2020-04-03,0.0
2020-04-04,12.660457024039381
2020-04-05,0.0
2020-04-06,0.0
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,12.660457024039381
2020-04-10,12.660457024039381
2020-04-11,0.0
2020-04-12,0.0
2020-04-13,0.0
2020-04-14,0.0
2020-04-15,0.0
2020-04-16,10.053892342619509
2020-04-17,10.42625872567949
2020-04-18,0.0
2020-04-19,0.0
2020-04-20,10.42625872567949
2020-04-21,11.170991491799453
2020-04-22,11.170991491799453
2020-04-23,10.42625872567949
2020-04-24,10.798625108739472
2020-04-25,0.0
2020-04-26,0.0
2020-04-27,0.0
2020-04-28,20.480151068299
2020-04-29,10.42625872567949
2020-04-30,0.0
2020-05-01,0.0
2020-05-02,0.0
2020-05-03,12.660457024039381
2020-05-04,10.053892342619509
2020-05-05,0.0
2020-05-06,0.0
2020-05-07,0.0
2020-05-08,0.0
2020-05-09,0.0
2020-05-10,11.915724257919418
2020-05-11,20.85251745135898
2020-05-12,0.0
2020-05-13,10.798625108739472
2020-05-14,21.224883834418964
2020-05-15,21.597250217478944
2020-05-16,0.0
2020-05-17,0.0
2020-05-18,0.0
2020-05-19,10.798625108739472
2020-05-20,11.170991491799453
2020-05-21,0.0
2020-05-22,34.257707241518325
2020-05-23,0.0
2020-05-24,0.0
2020-05-25,10.798625108739472
2020-05-26,0.0
2020-05-27,0.0
2020-05-28,11.170991491799453
2020-05-29,0.0
2020-05-30,0.0
2020-05-31,14.52228893933929
2020-06-01,0.0
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,10.053892342619509
2020-06-05,0.0
2020-06-06,0.0
2020-06-07,0.0
2020-06-08,0.0
2020-06-09,10.798625108739472
2020-06-10,0.0
2020-06-11,0.0
2020-06-12,0.0
2020-06-13,0.0
2020-06-14,13.777556173219327
2020-06-15,11.543357874859437
2020-06-16,0.0
2020-06-17,0.0
2020-06-18,0.0
2020-06-19,12.2880906409794
2020-06-20,0.0
2020-06-21,12.660457024039381
2020-06-22,0.0
2020-06-23,0.0
2020-06-24,12.2880906409794
2020-06-25,0.0
2020-06-26,0.0
2020-06-27,0.0
2020-06-28,0.0
2020-06-29,0.0
2020-06-30,0.0
2020-07-01,11.543357874859437
2020-07-02,0.0
2020-07-03,0.0
2020-07-04,0.0
2020-07-05,0.0
2020-07-06,0.0
2020-07-07,0.0
2020-07-08,12.2880906409794
2020-07-09,0.0
2020-07-10,12.660457024039381
2020-07-11,0.0
2020-07-12,0.0
2020-07-13,0.0
2020-07-14,0.0
2020-07-15,13.032823407099363
2020-07-16,26.43801319725871
2020-07-17,0.0
