date,/m/0cjf0
2020-02-01,26.47327685558698
2020-02-02,32.696819133917934
2020-02-03,33.95081645865627
2020-02-04,29.306381922588386
2020-02-05,28.98127150506362
2020-02-06,25.776611675176788
2020-02-07,28.74904977826025
2020-02-08,26.61911650209195
2020-02-09,32.60441873001323
2020-02-10,37.221478025696925
2020-02-11,35.73945899251451
2020-02-12,31.008398232739857
2020-02-13,29.18437480728458
2020-02-14,26.334338205010695
2020-02-15,28.32936382660241
2020-02-16,30.223546647897187
2020-02-17,32.46348650915392
2020-02-18,28.605347195672135
2020-02-19,27.227440298000058
2020-02-20,27.392789125720707
2020-02-21,29.928137817437314
2020-02-22,27.99906816069641
2020-02-23,28.850496372834872
2020-02-24,32.70340610984979
2020-02-25,30.424848421325265
2020-02-26,29.00074986599746
2020-02-27,31.726881386196432
2020-02-28,29.14315972153022
2020-02-29,29.397463034981623
2020-03-01,30.078995915031353
2020-03-02,30.65880746970056
2020-03-03,31.56412726558753
2020-03-04,31.197930494217523
2020-03-05,30.435020553863335
2020-03-06,33.649414435888986
2020-03-07,38.11498062009555
2020-03-08,38.17601341532386
2020-03-09,41.89901392425234
2020-03-10,45.43891604749581
2020-03-11,55.20416328402951
2020-03-12,64.76596786980207
2020-03-13,71.42871468222873
2020-03-14,74.09381340719936
2020-03-15,85.65952810296895
2020-03-16,88.79254492469016
2020-03-17,92.03745520433002
2020-03-18,100.0
2020-03-19,91.40425531914894
2020-03-20,86.89361702127661
2020-03-21,88.34042553191486
2020-03-22,86.04255319148938
2020-03-23,76.17021276595744
2020-03-24,71.11426437125924
2020-03-25,62.559271154351194
2020-03-26,59.721667083004036
2020-03-27,70.61014782189426
2020-03-28,70.67613861425117
2020-03-29,66.18876473398126
2020-03-30,51.53880883074716
2020-03-31,50.11178221565055
2020-04-01,44.460561528935706
2020-04-02,43.76295857607583
2020-04-03,39.437820268344666
2020-04-04,36.926449638049114
2020-04-05,32.64781819384191
2020-04-06,35.298709414709414
2020-04-07,31.76418778688608
2020-04-08,28.190728339861057
2020-04-09,29.19418029411641
2020-04-10,27.689002362733376
2020-04-11,27.0618448913238
2020-04-12,28.880601558411612
2020-04-13,29.00603305269352
2020-04-14,23.1107528214434
2020-04-15,22.23222364192036
2020-04-16,26.03056999484448
2020-04-17,23.193905315919142
2020-04-18,27.421091896278487
2020-04-19,24.612237655381804
2020-04-20,23.80573495255009
2020-04-21,23.97259758072217
2020-04-22,20.064392602960005
2020-04-23,20.209934663814206
2020-04-24,19.92601476432255
2020-04-25,23.616973457713904
2020-04-26,23.43629715803742
2020-04-27,19.693716664738485
2020-04-28,20.416421863444484
2020-04-29,20.519665463259624
2020-04-30,19.791504240564056
2020-05-01,19.759040977619723
2020-05-02,18.23422752597061
2020-05-03,22.723956022493
2020-05-04,21.28385442926883
2020-05-05,22.61806619946181
2020-05-06,22.046261155093394
2020-05-07,19.87302591408859
2020-05-08,22.997848476366517
2020-05-09,22.486243796277854
2020-05-10,19.90385826821128
2020-05-11,18.1254229517126
2020-05-12,19.148632311889916
2020-05-13,22.413157413408033
2020-05-14,22.213999330397158
2020-05-15,25.127594199348078
2020-05-16,20.834270157340267
2020-05-17,24.062583584276364
2020-05-18,26.92479961228157
2020-05-19,25.89307057893086
2020-05-20,23.663204603624475
2020-05-21,20.33504643152539
2020-05-22,24.06741134262596
2020-05-23,23.28820751283049
2020-05-24,24.817861893700055
2020-05-25,22.101944931747983
2020-05-26,21.97707518637089
2020-05-27,23.19455520379766
2020-05-28,23.350642385519066
2020-05-29,17.70740144712576
2020-05-30,20.8260544871148
2020-05-31,23.13611172544664
2020-06-01,19.79541356539751
2020-06-02,19.44002014411568
2020-06-03,18.373839880270218
2020-06-04,17.307659616424743
2020-06-05,18.87139067006476
2020-06-06,19.554154186093868
2020-06-07,18.319154974340556
2020-06-08,15.463219297161055
2020-06-09,16.10644805328257
2020-06-10,17.75311366895364
2020-06-11,19.425508434869556
2020-06-12,17.778842819198506
2020-06-13,17.531988192240863
2020-06-14,18.77183812164731
2020-06-15,17.022584777905497
2020-06-16,17.388100401970956
2020-06-17,18.53686379189094
2020-06-18,17.70139950831277
2020-06-19,17.12701781335276
2020-06-20,17.552929409404943
2020-06-21,17.440523333385595
2020-06-22,19.331929394761598
2020-06-23,18.540178020232112
2020-06-24,20.233646237975723
2020-06-25,19.83777055071099
2020-06-26,21.81714898703469
2020-06-27,22.344983236721013
2020-06-28,24.18857194173522
2020-06-29,21.852699596849803
2020-06-30,21.885960935657792
2020-07-01,22.351619678969655
2020-07-02,23.549027876057316
2020-07-03,19.62418989671443
2020-07-04,24.946004105992913
2020-07-05,22.237522123602435
2020-07-06,22.003695481827098
2020-07-07,21.55604596498241
2020-07-08,27.306620527525652
2020-07-09,23.794293549205822
2020-07-10,21.728218856076516
2020-07-11,28.752872812716173
2020-07-12,23.243065737817442
2020-07-13,24.78011921268637
2020-07-14,26.678170897062365
2020-07-15,31.792365713297638
2020-07-16,28.681669897236997
2020-07-17,27.83809137084767
2020-07-18,26.94178918655903
2020-07-19,28.365327949840992
2020-07-20,27.44000167258373
2020-07-21,26.293755964517192
2020-07-22,24.382192103595326
2020-07-23,25.669571846665146
2020-07-24,23.640973463646027
2020-07-25,24.81131868461861
2020-07-26,25.162422250910378
2020-07-27,22.583756658975112
2020-07-28,27.97095328903367
2020-07-29,23.932187957323556
2020-07-30,24.6998871526073
2020-07-31,26.035016187883357
2020-08-01,20.627743595015282
2020-08-02,26.20190731729287
2020-08-03,25.10042586319012
2020-08-04,24.11394077132567
