date,/m/0hn9s
2020-01-01,0.4127966976264189
2020-01-02,1.1351909184726523
2020-01-03,2.786377708978328
2020-01-04,1.96078431372549
2020-01-05,2.2703818369453046
2020-01-06,1.6511867905056758
2020-01-07,1.2383900928792568
2020-01-08,2.683178534571723
2020-01-09,2.786377708978328
2020-01-10,10.01031991744066
2020-01-11,8.875128998968007
2020-01-12,4.953560371517027
2020-01-13,6.811145510835913
2020-01-14,1.96078431372549
2020-01-15,3.095975232198142
2020-01-16,5.88235294117647
2020-01-17,2.373581011351909
2020-01-18,2.683178534571723
2020-01-19,4.0247678018575845
2020-01-20,3.508771929824561
2020-01-21,12.074303405572754
2020-01-22,10.319917440660474
2020-01-23,19.40144478844169
2020-01-24,23.73581011351909
2020-01-25,17.85345717234262
2020-01-26,13.93188854489164
2020-01-27,15.995872033023735
2020-01-28,13.209494324045409
2020-01-29,11.248710010319916
2020-01-30,18.26625386996904
2020-01-31,23.42621259029928
2020-02-01,8.565531475748195
2020-02-02,10.01031991744066
2020-02-03,12.383900928792569
2020-02-04,15.376676986584108
2020-02-05,7.327141382868937
2020-02-06,6.604747162022703
2020-02-07,10.113519091847266
2020-02-08,6.811145510835913
2020-02-09,9.287925696594426
2020-02-10,10.113519091847266
2020-02-11,8.565531475748195
2020-02-12,8.565531475748195
2020-02-13,9.18472652218782
2020-02-14,7.327141382868937
2020-02-15,6.398348813209494
2020-02-16,6.501547987616099
2020-02-17,4.540763673890609
2020-02-18,5.779153766769865
2020-02-19,2.786377708978328
2020-02-20,7.017543859649122
2020-02-21,6.295149638802889
2020-02-22,6.295149638802889
2020-02-23,18.26625386996904
2020-02-24,49.43240454076367
2020-02-25,50.0515995872033
2020-02-26,35.397316821465424
2020-02-27,18.885448916408667
2020-02-28,22.08462332301341
2020-02-29,13.209494324045409
2020-03-01,16.82146542827657
2020-03-02,19.29824561403509
2020-03-03,13.51909184726522
2020-03-04,14.963880288957688
2020-03-05,18.05985552115583
2020-03-06,17.750257997936014
2020-03-07,17.337461300309595
2020-03-08,16.82146542827657
2020-03-09,28.68937048503612
2020-03-10,47.67801857585139
2020-03-11,100.0
2020-03-12,97.8328173374613
2020-03-13,75.54179566563467
2020-03-14,82.24974200206398
2020-03-15,73.37461300309596
2020-03-16,56.5531475748194
2020-03-17,61.40350877192982
2020-03-18,51.80598555211558
2020-03-19,38.08049535603715
2020-03-20,42.51805985552115
2020-03-21,55.21155830753354
2020-03-22,56.34674922600619
2020-03-23,44.58204334365325
2020-03-24,38.80288957688338
2020-03-25,35.81011351909185
2020-03-26,37.0485036119711
2020-03-27,39.525283797729614
2020-03-28,37.25490196078431
2020-03-29,37.0485036119711
2020-03-30,33.746130030959755
2020-03-31,25.077399380804952
2020-04-01,27.347781217750256
2020-04-02,22.291021671826623
2020-04-03,32.09494324045407
2020-04-04,30.4437564499484
2020-04-05,23.83900928792569
2020-04-06,14.551083591331269
2020-04-07,17.4406604747162
2020-04-08,14.654282765737872
2020-04-09,23.42621259029928
2020-04-10,18.78224974200206
2020-04-11,21.465428276573785
2020-04-12,20.02063983488132
