date,/m/0lbt3
2020-01-01,5.1
2020-01-02,4.4
2020-01-03,5.9
2020-01-04,8.4
2020-01-05,4.8
2020-01-06,4.0
2020-01-07,6.7
2020-01-08,5.9
2020-01-09,4.4
2020-01-10,5.2
2020-01-11,8.9
2020-01-12,6.1
2020-01-13,5.6
2020-01-14,4.3
2020-01-15,5.5
2020-01-16,7.8
2020-01-17,7.7
2020-01-18,5.7
2020-01-19,5.6
2020-01-20,5.1
2020-01-21,8.2
2020-01-22,6.7
2020-01-23,9.1
2020-01-24,7.5
2020-01-25,5.8
2020-01-26,9.8
2020-01-27,9.3
2020-01-28,8.0
2020-01-29,7.5
2020-01-30,8.7
2020-01-31,4.0
2020-02-01,6.1
2020-02-02,5.7
2020-02-03,7.2
2020-02-04,10.9
2020-02-05,3.2
2020-02-06,8.1
2020-02-07,4.8
2020-02-08,9.9
2020-02-09,8.2
2020-02-10,7.1
2020-02-11,6.6
2020-02-12,4.5
2020-02-13,4.2
2020-02-14,4.0
2020-02-15,3.9
2020-02-16,7.8
2020-02-17,5.2
2020-02-18,3.7
2020-02-19,6.5
2020-02-20,2.1
2020-02-21,5.7
2020-02-22,7.8
2020-02-23,1.5
2020-02-24,6.2
2020-02-25,7.5
2020-02-26,3.6
2020-02-27,7.9
2020-02-28,2.7
2020-02-29,6.8
2020-03-01,6.6
2020-03-02,6.6
2020-03-03,5.5
2020-03-04,5.7
2020-03-05,2.7
2020-03-06,5.7
2020-03-07,9.9
2020-03-08,1.8
2020-03-09,6.0
2020-03-10,2.6
2020-03-11,4.4
2020-03-12,5.4
2020-03-13,5.7
2020-03-14,9.2
2020-03-15,100.0
2020-03-16,46.9
2020-03-17,34.6
2020-03-18,57.6
2020-03-19,28.4
2020-03-20,10.6
2020-03-21,10.2
2020-03-22,7.5
2020-03-23,7.4
2020-03-24,4.2
2020-03-25,4.2
2020-03-26,5.1
2020-03-27,5.4
2020-03-28,9.2
2020-03-29,7.3
2020-03-30,4.1
2020-03-31,4.4
2020-04-01,2.8
2020-04-02,1.8
2020-04-03,6.2
2020-04-04,3.9
2020-04-05,2.7
2020-04-06,2.6
2020-04-07,1.2
2020-04-08,2.8
2020-04-09,2.7
2020-04-10,4.4
2020-04-11,4.1
2020-04-12,4.8
2020-04-13,3.3
2020-04-14,4.6
2020-04-15,1.3
2020-04-16,3.9
2020-04-17,4.1
2020-04-18,7.8
2020-04-19,3.9
2020-04-20,6.1
2020-04-21,3.4
2020-04-22,2.1
2020-04-23,2.0
2020-04-24,3.8
2020-04-25,2.8
2020-04-26,4.0
2020-04-27,2.5
2020-04-28,2.8
2020-04-29,3.0
2020-04-30,2.6
2020-05-01,3.4
2020-05-02,4.3
2020-05-03,3.5
2020-05-04,2.7
2020-05-05,0.3
2020-05-06,1.0
2020-05-07,3.1
2020-05-08,2.8
2020-05-09,2.3
2020-05-10,1.2
2020-05-11,2.8
2020-05-12,3.8
2020-05-13,0.8
2020-05-14,1.3
2020-05-15,4.5
2020-05-16,2.1
2020-05-17,4.2
2020-05-18,2.4
2020-05-19,3.3
2020-05-20,2.1
2020-05-21,4.1
2020-05-22,0.2
2020-05-23,5.1
2020-05-24,3.2
2020-05-25,4.7
2020-05-26,5.5
2020-05-27,1.9
2020-05-28,3.2
2020-05-29,3.5
2020-05-30,5.0
2020-05-31,2.3
2020-06-01,0.9
2020-06-02,4.6
2020-06-03,4.8
2020-06-04,3.8
2020-06-05,1.2
2020-06-06,3.5
2020-06-07,5.0
2020-06-08,2.1
2020-06-09,2.1
2020-06-10,2.6
2020-06-11,2.1
2020-06-12,0.8
2020-06-13,3.3
2020-06-14,2.0
2020-06-15,1.2
2020-06-16,1.1
2020-06-17,2.0
2020-06-18,1.5
2020-06-19,3.2
2020-06-20,1.9
2020-06-21,1.5
2020-06-22,3.1
2020-06-23,2.5
2020-06-24,1.2
2020-06-25,1.5
2020-06-26,3.6
2020-06-27,2.0
2020-06-28,3.4
2020-06-29,2.7
2020-06-30,1.6
2020-07-01,3.3
2020-07-02,2.0
2020-07-03,2.9
2020-07-04,3.1
2020-07-05,3.2
2020-07-06,3.3
2020-07-07,2.5
2020-07-08,0.9
2020-07-09,2.7
2020-07-10,1.8
2020-07-11,3.1
2020-07-12,1.7
2020-07-13,5.1
2020-07-14,5.1
2020-07-15,3.3
2020-07-16,2.6
2020-07-17,5.1
2020-07-18,2.8
2020-07-19,4.2
2020-07-20,2.3
2020-07-21,3.0
2020-07-22,4.5
2020-07-23,4.8
2020-07-24,4.5
2020-07-25,5.3
2020-07-26,1.9
2020-07-27,2.5
2020-07-28,3.3
2020-07-29,4.7
2020-07-30,3.0
2020-07-31,3.0
2020-08-01,1.8
2020-08-02,1.6
2020-08-03,2.9
2020-08-04,3.5
2020-08-05,6.5
2020-08-06,0.7
2020-08-07,1.9
2020-08-08,3.5
2020-08-09,4.5
2020-08-10,5.4
2020-08-11,3.0
2020-08-12,4.1
2020-08-13,4.5
2020-08-14,5.3
2020-08-15,4.8
2020-08-16,1.7
2020-08-17,5.9
2020-08-18,4.6
2020-08-19,4.0
2020-08-20,7.8
2020-08-21,4.6
2020-08-22,4.8
2020-08-23,3.1
2020-08-24,4.3
2020-08-25,2.9
2020-08-26,2.1
2020-08-27,3.6
2020-08-28,4.1
2020-08-29,2.5
2020-08-30,1.8
2020-08-31,2.7
2020-09-01,3.7
2020-09-02,5.3
2020-09-03,5.0
2020-09-04,2.6
2020-09-05,3.7
2020-09-06,3.1
2020-09-07,1.7
2020-09-08,3.9
