date,/m/0fd23
2020-02-01,27.131939368763703
2020-02-02,29.532995950070227
2020-02-03,23.41030166773861
2020-02-04,23.65040732586926
2020-02-05,22.049702938331578
2020-02-06,28.732643756301385
2020-02-07,26.9318513203215
2020-02-08,24.05058342275367
2020-02-09,23.14861157753472
2020-02-10,26.03244534308619
2020-02-11,28.253776757092073
2020-02-12,27.31847931961592
2020-02-13,28.565542569584096
2020-02-14,23.14861157753474
2020-02-15,31.83826441218009
2020-02-16,35.234418679554764
2020-02-17,34.21016232259096
2020-02-18,28.815745509248273
2020-02-19,41.31167306420665
2020-02-20,37.00979636495868
2020-02-21,34.141878565460026
2020-02-22,30.454555680390353
2020-02-23,31.502266451569803
2020-02-24,34.0738764412076
2020-02-25,33.840638954677864
2020-02-26,30.172449393801116
2020-02-27,32.56843448269749
2020-02-28,26.12259849133027
2020-02-29,28.518583580226633
2020-03-01,24.744376980018206
2020-03-02,22.687646416983267
2020-03-03,21.118594234874152
2020-03-04,22.814866864181305
2020-03-05,23.47217250803784
2020-03-06,28.26414268583056
2020-03-07,22.115154404592108
2020-03-08,22.602832785517922
2020-03-09,24.74437698001821
2020-03-10,27.07675184531555
2020-03-11,30.61772095899425
2020-03-12,31.953535654573635
2020-03-13,34.15869007267295
2020-03-14,37.424014884089225
2020-03-15,42.194781654015614
2020-03-16,47.72887110713025
2020-03-17,51.29104362867529
2020-03-18,33.08142761670538
2020-03-19,41.70233340065058
2020-03-20,42.84486308286018
2020-03-21,40.76753638793364
2020-03-22,39.365340868858205
2020-03-23,32.87369494721273
2020-03-24,35.81269517081761
2020-03-25,45.68986198839187
2020-03-26,45.7111032073544
2020-03-27,57.754874359106246
2020-03-28,60.70740379489725
2020-03-29,58.8169353072325
2020-03-30,61.74822352406097
2020-03-31,48.755568248553935
2020-04-01,43.47473843825718
2020-04-02,50.47490818679012
2020-04-03,45.99234334781726
2020-04-04,51.457388151496495
2020-04-05,60.97516280958951
2020-04-06,64.59805767944427
2020-04-07,77.43170221842131
2020-04-08,81.0260029281232
2020-04-09,66.07735532908443
2020-04-10,71.547693762066
2020-04-11,78.53456166161673
2020-04-12,70.73526726211827
2020-04-13,67.70220832897995
2020-04-14,52.374428363298875
2020-04-15,58.045834161638936
2020-04-16,67.75618736785454
2020-04-17,56.935423116570334
2020-04-18,61.1322615878628
2020-04-19,58.65460996023228
2020-04-20,58.19953108985116
2020-04-21,61.739033415037596
2020-04-22,57.13080275811937
2020-04-23,59.702871414504536
2020-04-24,58.199561702628536
2020-04-25,62.924249368524585
2020-04-26,63.92645584310859
2020-04-27,53.04535697619649
