date,/m/07mf1
2020-01-01,5.449041372351161
2020-01-02,4.439959636730576
2020-01-03,15.237134207870838
2020-01-04,10.696266397578205
2020-01-05,6.760847628657921
2020-01-06,5.146316851664984
2020-01-07,6.357214934409687
2020-01-08,7.769929364278507
2020-01-09,12.209889001009085
2020-01-10,13.622603430877902
2020-01-11,9.081735620585269
2020-01-12,11.907164480322908
2020-01-13,7.870837537840566
2020-01-14,9.182643794147326
2020-01-15,10.595358224016143
2020-01-16,8.678102926337035
2020-01-17,8.173562058526741
2020-01-18,3.43087790110999
2020-01-19,9.788092835519675
2020-01-20,4.137235116044399
2020-01-21,9.989909182643794
2020-01-22,12.008072653884966
2020-01-23,4.238143289606459
2020-01-24,15.842583249243187
2020-01-25,17.457114026236127
2020-01-26,10.494450050454088
2020-01-27,13.925327951564077
2020-01-28,9.58627648839556
2020-01-29,12.4117053481332
2020-01-30,9.58627648839556
2020-01-31,18.2643794147326
2020-02-01,4.742684157416751
2020-02-02,7.870837537840566
2020-02-03,9.081735620585269
2020-02-04,13.319878910191726
2020-02-05,11.09989909182644
2020-02-06,17.35620585267407
2020-02-07,10.898082744702322
2020-02-08,8.577194752774975
2020-02-09,6.256306760847629
2020-02-10,10.898082744702322
2020-02-11,10.898082744702322
2020-02-12,17.457114026236127
2020-02-13,14.228052472250251
2020-02-14,11.402623612512617
2020-02-15,13.925327951564077
2020-02-16,10.494450050454088
2020-02-17,12.31079717457114
2020-02-18,10.494450050454088
2020-02-19,8.274470232088799
2020-02-20,12.31079717457114
2020-02-21,9.889001009081737
2020-02-22,4.137235116044399
2020-02-23,8.98082744702321
2020-02-24,18.567103935418768
2020-02-25,14.228052472250251
2020-02-26,13.420787083753783
2020-02-27,19.17255297679112
2020-02-28,17.15438950554995
2020-02-29,14.328960645812312
2020-03-01,17.15438950554995
2020-03-02,8.577194752774975
2020-03-03,13.72351160443996
2020-03-04,10.898082744702322
2020-03-05,18.76892028254289
2020-03-06,20.686175580222
2020-03-07,10.696266397578205
2020-03-08,7.669021190716449
2020-03-09,17.25529767911201
2020-03-10,20.787083753784056
2020-03-11,30.37336024217962
2020-03-12,36.326942482341074
2020-03-13,26.84157416750757
2020-03-14,27.34611503531786
2020-03-15,39.051463168516655
2020-03-16,28.85973763874874
2020-03-17,43.28960645812311
2020-03-18,39.051463168516655
2020-03-19,35.21695257315843
2020-03-20,33.097880928355195
2020-03-21,23.208879919273464
2020-03-22,29.36427850655903
2020-03-23,40.56508577194754
2020-03-24,28.657921291624625
2020-03-25,40.46417759838547
2020-03-26,30.07063572149344
2020-03-27,25.73158425832493
2020-03-28,24.41977800201817
2020-03-29,23.51160443995964
2020-03-30,27.64883955600404
2020-03-31,20.28254288597377
2020-04-01,18.36528758829465
2020-04-02,26.13521695257316
2020-04-03,24.72250252270434
2020-04-04,14.833501513622604
2020-04-05,18.36528758829465
2020-04-06,25.42885973763875
2020-04-07,12.815338042381434
2020-04-08,23.007063572149345
2020-04-09,11.301715438950556
2020-04-10,18.06256306760848
2020-04-11,9.485368314833504
2020-04-12,15.338042381432896
2020-04-13,14.631685166498489
2020-04-14,13.72351160443996
2020-04-15,10.696266397578205
2020-04-16,14.833501513622604
2020-04-17,7.063572149344098
2020-04-18,17.55802219979818
2020-04-19,7.164480322906156
2020-04-20,8.577194752774975
2020-04-21,17.86074672048436
2020-04-22,22.906155398587288
2020-04-23,19.67709384460141
2020-04-24,30.77699293642785
2020-04-25,20.181634712411707
2020-04-26,15.338042381432896
2020-04-27,25.630676084762868
2020-04-28,24.01614530776993
2020-04-29,24.11705348133199
2020-04-30,28.35519677093845
2020-05-01,25.32795156407669
2020-05-02,27.34611503531786
2020-05-03,26.84157416750757
2020-05-04,44.39959636730576
2020-05-05,56.205852674066605
2020-05-06,42.28052472250253
2020-05-07,38.4460141271443
2020-05-08,36.831483350151366
2020-05-09,35.317860746720484
2020-05-10,50.05045408678103
2020-05-11,60.343087790111
2020-05-12,60.343087790111
2020-05-13,63.16851664984864
2020-05-14,63.2694248234107
2020-05-15,84.56104944500505
2020-05-16,55.70131180625631
2020-05-17,56.60948536831484
2020-05-18,87.48738647830474
2020-05-19,100.0
2020-05-20,48.435923309788095
2020-05-21,44.09687184661958
2020-05-22,42.68415741675076
2020-05-23,21.19071644803229
2020-05-24,16.145307769929364
2020-05-25,23.208879919273464
2020-05-26,28.35519677093845
2020-05-27,31.382441977800205
2020-05-28,18.76892028254289
2020-05-29,13.82441977800202
2020-05-30,2.9263370332996974
2020-05-31,11.503531786074673
2020-06-01,25.025227043390515
2020-06-02,22.401614530776992
2020-06-03,19.97981836528759
2020-06-04,14.732593340060546
2020-06-05,15.438950554994957
2020-06-06,7.265388496468215
2020-06-07,17.05348133198789
2020-06-08,11.70534813319879
2020-06-09,11.402623612512617
2020-06-10,10.090817356205854
2020-06-11,4.439959636730576
2020-06-12,5.852674066599395
2020-06-13,9.989909182643794
2020-06-14,12.31079717457114
2020-06-15,16.851664984863774
2020-06-16,12.4117053481332
2020-06-17,8.77901109989909
2020-06-18,11.907164480322908
2020-06-19,9.081735620585269
2020-06-20,15.741675075681131
2020-06-21,13.420787083753783
2020-06-22,10.99899091826438
2020-06-23,5.449041372351161
2020-06-24,11.604439959636732
2020-06-25,9.283551967709384
2020-06-26,10.191725529767911
2020-06-27,7.366296670030273
2020-06-28,7.56811301715439
2020-06-29,11.70534813319879
2020-06-30,9.58627648839556
2020-07-01,6.962663975782038
2020-07-02,11.09989909182644
2020-07-03,9.788092835519675
2020-07-04,8.476286579212918
