date,/g/121j1nlf
2020-02-01,1.5405617315547513
2020-02-02,1.6689418758509804
2020-02-03,2.439222741628356
2020-02-04,1.9257021644434391
2020-02-05,2.824363174517044
2020-02-06,1.7973220201472098
2020-02-07,2.0540823087396682
2020-02-08,1.9257021644434391
2020-02-09,1.412181587258522
2020-02-10,2.310842597332127
2020-02-11,3.0811234631095026
2020-02-12,1.9257021644434391
2020-02-13,2.824363174517044
2020-02-14,1.412181587258522
2020-02-15,1.5405617315547513
2020-02-16,1.7973220201472098
2020-02-17,1.7973220201472098
2020-02-18,2.824363174517044
2020-02-19,3.4662638959981904
2020-02-20,1.7973220201472098
2020-02-21,2.6959830302208148
2020-02-22,1.412181587258522
2020-02-23,1.2838014429622928
2020-02-24,3.0811234631095026
2020-02-25,4.1081646174793365
2020-02-26,3.337883751701961
2020-02-27,2.6959830302208148
2020-02-28,3.8514043288868782
2020-02-29,3.8514043288868782
2020-03-01,2.439222741628356
2020-03-02,3.979784473183108
2020-03-03,3.2095036074057317
2020-03-04,3.0811234631095026
2020-03-05,3.5946440402944195
2020-03-06,2.439222741628356
2020-03-07,2.952743318813273
2020-03-08,2.439222741628356
2020-03-09,3.723024184590649
2020-03-10,5.2635859161454
2020-03-11,4.750065338960483
2020-03-12,4.750065338960483
2020-03-13,4.1081646174793365
2020-03-14,3.0811234631095026
2020-03-15,2.824363174517044
2020-03-16,5.648726349034088
2020-03-17,4.1081646174793365
2020-03-18,5.3919660604416295
2020-03-19,3.0811234631095026
2020-03-20,3.979784473183108
2020-03-21,2.439222741628356
2020-03-22,4.1081646174793365
2020-03-23,3.2095036074057317
2020-03-24,5.905486637626546
2020-03-25,2.952743318813273
2020-03-26,3.337883751701961
2020-03-27,4.493305050368024
2020-03-28,2.310842597332127
2020-03-29,3.0811234631095026
2020-03-30,3.337883751701961
2020-03-31,3.0811234631095026
2020-04-01,3.723024184590649
2020-04-02,2.824363174517044
2020-04-03,2.310842597332127
2020-04-04,2.0540823087396682
2020-04-05,3.979784473183108
2020-04-06,2.0540823087396682
2020-04-07,2.439222741628356
2020-04-08,2.310842597332127
2020-04-09,1.7973220201472098
2020-04-10,3.2095036074057317
2020-04-11,1.6689418758509804
2020-04-12,4.2365447617755665
2020-04-13,2.1824624530358974
2020-04-14,2.6959830302208148
2020-04-15,2.5676028859245856
2020-04-16,2.439222741628356
2020-04-17,2.5676028859245856
2020-04-18,2.439222741628356
2020-04-19,2.952743318813273
2020-04-20,3.2095036074057317
2020-04-21,2.310842597332127
2020-04-22,4.1081646174793365
2020-04-23,2.824363174517044
