date,/m/0hn9s
2020-01-01,1.8640350877192984
2020-01-02,4.934210526315789
2020-01-03,3.837719298245614
2020-01-04,4.934210526315789
2020-01-05,3.179824561403509
2020-01-06,2.302631578947368
2020-01-07,0.0
2020-01-08,1.5350877192982455
2020-01-09,1.973684210526316
2020-01-10,0.0
2020-01-11,1.3157894736842104
2020-01-12,0.8771929824561403
2020-01-13,4.276315789473684
2020-01-14,4.166666666666667
2020-01-15,1.206140350877193
2020-01-16,2.302631578947368
2020-01-17,3.947368421052632
2020-01-18,5.1535087719298245
2020-01-19,2.7412280701754383
2020-01-20,7.675438596491228
2020-01-21,10.855263157894736
2020-01-22,9.649122807017545
2020-01-23,17.214912280701753
2020-01-24,15.241228070175438
2020-01-25,30.26315789473684
2020-01-26,37.60964912280701
2020-01-27,20.614035087719294
2020-01-28,9.210526315789473
2020-01-29,6.359649122807017
2020-01-30,13.925438596491228
2020-01-31,27.08333333333333
2020-02-01,15.13157894736842
2020-02-02,11.184210526315788
2020-02-03,13.37719298245614
2020-02-04,13.706140350877192
2020-02-05,2.960526315789473
2020-02-06,29.49561403508772
2020-02-07,32.675438596491226
2020-02-08,16.228070175438596
2020-02-09,10.6359649122807
2020-02-10,12.93859649122807
2020-02-11,9.210526315789473
2020-02-12,7.017543859649122
2020-02-13,7.565789473684211
2020-02-14,8.552631578947368
2020-02-15,4.714912280701754
2020-02-16,2.5219298245614032
2020-02-17,6.907894736842105
2020-02-18,11.293859649122806
2020-02-19,6.798245614035087
2020-02-20,2.850877192982456
2020-02-21,3.179824561403509
2020-02-22,12.280701754385964
2020-02-23,28.289473684210524
2020-02-24,53.070175438596486
2020-02-25,37.280701754385966
2020-02-26,27.08333333333333
2020-02-27,28.50877192982456
2020-02-28,28.837719298245613
2020-02-29,8.881578947368421
2020-03-01,12.5
2020-03-02,12.280701754385964
2020-03-03,15.350877192982455
2020-03-04,12.390350877192985
2020-03-05,8.333333333333334
2020-03-06,13.048245614035087
2020-03-07,19.078947368421048
2020-03-08,16.228070175438596
2020-03-09,38.48684210526316
2020-03-10,53.17982456140351
2020-03-11,99.23245614035088
2020-03-12,100.0
2020-03-13,63.48684210526316
2020-03-14,90.89912280701756
2020-03-15,84.97807017543859
2020-03-16,70.39473684210526
2020-03-17,53.7280701754386
2020-03-18,51.97368421052632
2020-03-19,59.75877192982456
2020-03-20,57.89473684210526
2020-03-21,52.52192982456141
2020-03-22,75.21929824561403
2020-03-23,49.122807017543856
2020-03-24,50.43859649122807
2020-03-25,64.3640350877193
2020-03-26,54.49561403508772
2020-03-27,48.79385964912281
2020-03-28,57.45614035087719
2020-03-29,63.925438596491226
2020-03-30,39.254385964912274
2020-03-31,40.02192982456141
2020-04-01,26.973684210526315
2020-04-02,26.09649122807017
2020-04-03,41.2280701754386
2020-04-04,19.517543859649123
2020-04-05,23.026315789473685
2020-04-06,24.34210526315789
2020-04-07,21.82017543859649
2020-04-08,8.881578947368421
2020-04-09,11.732456140350877
2020-04-10,19.73684210526316
2020-04-11,17.763157894736842
2020-04-12,16.00877192982456
2020-04-13,21.052631578947366
2020-04-14,15.241228070175438
2020-04-15,19.627192982456137
2020-04-16,12.828947368421051
2020-04-17,9.100877192982455
2020-04-18,16.557017543859647
2020-04-19,19.29824561403509
2020-04-20,18.201754385964914
2020-04-21,8.442982456140351
2020-04-22,8.114035087719298
2020-04-23,11.184210526315788
2020-04-24,12.609649122807015
2020-04-25,14.692982456140353
2020-04-26,13.37719298245614
2020-04-27,12.06140350877193
2020-04-28,11.62280701754386
2020-04-29,10.526315789473683
2020-04-30,9.978070175438596
2020-05-01,11.951754385964913
2020-05-02,10.197368421052632
2020-05-03,12.828947368421051
2020-05-04,7.894736842105263
2020-05-05,8.991228070175437
2020-05-06,10.855263157894736
2020-05-07,2.5219298245614032
2020-05-08,9.758771929824562
2020-05-09,8.991228070175437
2020-05-10,22.69736842105263
2020-05-11,11.184210526315788
2020-05-12,2.083333333333333
2020-05-13,6.25
2020-05-14,11.184210526315788
2020-05-15,12.828947368421051
2020-05-16,11.184210526315788
2020-05-17,8.991228070175437
2020-05-18,18.53070175438596
2020-05-19,3.6184210526315783
2020-05-20,10.307017543859647
2020-05-21,3.508771929824561
2020-05-22,5.1535087719298245
2020-05-23,5.043859649122807
2020-05-24,3.728070175438596
2020-05-25,7.346491228070175
2020-05-26,8.223684210526315
2020-05-27,5.81140350877193
2020-05-28,3.289473684210526
2020-05-29,12.171052631578949
2020-05-30,4.166666666666667
2020-05-31,3.947368421052632
2020-06-01,2.302631578947368
2020-06-02,9.86842105263158
2020-06-03,2.302631578947368
2020-06-04,3.399122807017544
2020-06-05,1.8640350877192984
2020-06-06,6.140350877192982
2020-06-07,8.333333333333334
2020-06-08,1.973684210526316
2020-06-09,4.057017543859649
2020-06-10,4.057017543859649
2020-06-11,1.0964912280701753
2020-06-12,2.1929824561403506
2020-06-13,2.083333333333333
2020-06-14,0.3289473684210526
2020-06-15,3.508771929824561
2020-06-16,4.714912280701754
2020-06-17,2.412280701754386
2020-06-18,1.5350877192982455
2020-06-19,3.399122807017544
2020-06-20,2.412280701754386
2020-06-21,4.385964912280701
2020-06-22,5.482456140350877
2020-06-23,2.960526315789473
2020-06-24,2.960526315789473
2020-06-25,3.6184210526315783
2020-06-26,2.083333333333333
2020-06-27,2.083333333333333
2020-06-28,5.482456140350877
