date,/m/0405g08
2020-02-01,54.96573000376088
2020-02-02,52.47072437773053
2020-02-03,53.52921161301612
2020-02-04,42.71752056688434
2020-02-05,51.185418449169404
2020-02-06,48.00995674331251
2020-02-07,48.38798789877164
2020-02-08,57.53634186088318
2020-02-09,62.34358461632881
2020-02-10,55.63702995946799
2020-02-11,54.6105164915811
2020-02-12,52.078449937460185
2020-02-13,46.3984087484862
2020-02-14,47.08275106041079
2020-02-15,51.25005554577038
2020-02-16,66.0242619237108
2020-02-17,48.937581074107236
2020-02-18,51.8406579174865
2020-02-19,53.665449076182
2020-02-20,50.26470191679489
2020-02-21,45.86861412539204
2020-02-22,50.51353707479883
2020-02-23,63.94260228892946
2020-02-24,59.4382730770216
2020-02-25,64.72951400375942
2020-02-26,65.00387464440509
2020-02-27,59.84981403799008
2020-02-28,62.59342044444676
2020-02-29,64.69031962652431
2020-03-01,62.71100357615205
2020-03-02,60.59450720545688
2020-03-03,57.204193574621186
2020-03-04,55.02890563807341
2020-03-05,54.81333656328038
2020-03-06,50.97228759424107
2020-03-07,53.206367096641486
2020-03-08,49.26733218451444
2020-03-09,49.796456277188234
2020-03-10,53.892268698255656
2020-03-11,59.83021684937256
2020-03-12,61.9075188428326
2020-03-13,65.49380435984378
2020-03-14,66.10131720698776
2020-03-15,73.82260952230148
2020-03-16,72.96033322312938
2020-03-17,71.66691877437123
2020-03-18,73.52890053214568
2020-03-19,77.86792656035843
2020-03-20,76.22613292806173
2020-03-21,81.03424285121635
2020-03-22,95.69311456815132
2020-03-23,71.65256495237799
2020-03-24,70.89303942388746
2020-03-25,69.53382618163279
2020-03-26,62.525835846572924
2020-03-27,72.35522488795559
2020-03-28,83.8228454362353
2020-03-29,84.09588402071819
2020-03-30,63.16292587703292
2020-03-31,61.84096704688827
2020-04-01,59.19565363912478
2020-04-02,56.501114639904294
2020-04-03,51.44885401636589
2020-04-04,58.69042757677095
2020-04-05,69.46858357365281
2020-04-06,59.61667535775298
2020-04-07,54.227597359312014
2020-04-08,50.864533524549884
2020-04-09,58.21628161329211
2020-04-10,49.549586711929315
