date,/m/01cdt5
2020-01-01,3.2146818592225284
2020-01-02,9.299615378465173
2020-01-03,15.384548897707816
2020-01-04,13.662397901695748
2020-01-05,0.0
2020-01-06,0.0
2020-01-07,12.169867038485286
2020-01-08,0.0
2020-01-09,0.0
2020-01-10,8.955185179262758
2020-01-11,23.53606361216494
2020-01-12,32.14681859222529
2020-01-13,0.0
2020-01-14,17.68075022572391
2020-01-15,5.510883187238621
2020-01-16,6.084933519242643
2020-01-17,0.0
2020-01-18,29.161756865804367
2020-01-19,6.658983851246667
2020-01-20,46.49807689232586
2020-01-21,0.0
2020-01-22,22.847203213760114
2020-01-23,0.0
2020-01-24,30.309857529812422
2020-01-25,20.321381752942415
2020-01-26,13.54758783529494
2020-01-27,21.584292483351266
2020-01-28,0.0
2020-01-29,0.0
2020-01-30,17.33632002652149
2020-01-31,15.154928764906211
2020-02-01,25.832264940181037
2020-02-02,0.0
2020-02-03,13.54758783529494
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,8.955185179262758
2020-02-07,46.727697025127476
2020-02-08,23.076823346561728
2020-02-09,20.091761620140804
2020-02-10,26.061885072982648
2020-02-11,0.0
2020-02-12,8.381134847258734
2020-02-13,0.0
2020-02-14,0.0
2020-02-15,0.0
2020-02-16,30.42466759621322
2020-02-17,0.0
2020-02-18,30.998717928217236
2020-02-19,42.36491450189689
2020-02-20,21.010242151347242
2020-02-21,5.625693253639428
2020-02-22,18.828850889731953
2020-02-23,0.0
2020-02-24,16.41783949531506
2020-02-25,22.50277301455771
2020-02-26,7.692274448853908
2020-02-27,0.0
2020-02-28,8.495944913659539
2020-02-29,0.0
2020-03-01,0.0
2020-03-02,2.5258214608177014
2020-03-03,24.569354209772186
2020-03-04,18.484420690529543
2020-03-05,26.29150520578425
2020-03-06,17.5659401593231
2020-03-07,19.74733142093839
2020-03-08,34.7874501194438
2020-03-09,53.61630100917574
2020-03-10,7.807084515254712
2020-03-11,25.14340454177621
2020-03-12,58.55313386441036
2020-03-13,19.862141487339198
2020-03-14,42.020484302694484
2020-03-15,39.60947290827758
2020-03-16,31.802388393022877
2020-03-17,13.088347569691724
2020-03-18,29.04694679940356
2020-03-19,35.36150045144782
2020-03-20,65.78616804766104
2020-03-21,61.07895532522803
2020-03-22,44.31668563071059
2020-03-23,60.50490499322402
2020-03-24,12.399487171286895
2020-03-25,10.103285843270806
2020-03-26,9.644045577667587
2020-03-27,16.991889827319078
2020-03-28,51.434909747560454
2020-03-29,59.127184196414376
2020-03-30,30.998717928217236
2020-03-31,22.158342815355294
2020-04-01,14.351258300100573
2020-04-02,33.983779654638155
2020-04-03,59.70123452841839
2020-04-04,34.32820985384058
2020-04-05,48.564658087540344
2020-04-06,29.7358071978084
2020-04-07,65.90097811406186
2020-04-08,40.527953439484016
2020-04-09,24.913784408974596
2020-04-10,16.991889827319078
2020-04-11,54.994021805985405
2020-04-12,12.74391737048931
2020-04-13,16.762269694517467
2020-04-14,27.554415936193102
2020-04-15,44.66111582991299
2020-04-16,25.602644807379423
2020-04-17,73.13401229731254
2020-04-18,21.12505221774805
2020-04-19,38.46137224426955
2020-04-20,19.51771128813678
2020-04-21,24.68416427617299
2020-04-22,23.42125354576413
2020-04-23,12.74391737048931
2020-04-24,14.236448233699772
2020-04-25,14.006828100898156
2020-04-26,30.769097795415632
2020-04-27,52.4682003451677
2020-04-28,21.010242151347242
2020-04-29,31.22833806101885
2020-04-30,14.351258300100573
2020-05-01,16.188219362513443
2020-05-02,60.61971505962482
2020-05-03,31.11352799461805
2020-05-04,18.369610624128736
2020-05-05,18.139990491327126
2020-05-06,27.669226002593913
2020-05-07,29.62099713140758
2020-05-08,28.932136733002764
2020-05-09,6.77379391764747
2020-05-10,73.24882236371333
2020-05-11,37.77251184586471
2020-05-12,18.943660956132756
2020-05-13,5.74050332004023
2020-05-14,7.807084515254712
2020-05-15,43.62782523230575
2020-05-16,40.75757357228564
2020-05-17,19.976951553739998
2020-05-18,23.995303877768155
2020-05-19,20.55100188574402
2020-05-20,28.472896467399533
2020-05-21,10.103285843270806
2020-05-22,26.061885072982648
2020-05-23,39.37985277547597
2020-05-24,13.662397901695748
2020-05-25,31.22833806101885
2020-05-26,24.569354209772186
