date,/m/01b_06
2020-01-01,10.4
2020-01-02,12.3
2020-01-03,12.3
2020-01-04,12.8
2020-01-05,12.0
2020-01-06,14.3
2020-01-07,16.1
2020-01-08,13.3
2020-01-09,16.6
2020-01-10,12.2
2020-01-11,11.8
2020-01-12,13.4
2020-01-13,13.0
2020-01-14,16.1
2020-01-15,15.9
2020-01-16,14.6
2020-01-17,15.7
2020-01-18,12.3
2020-01-19,16.4
2020-01-20,16.1
2020-01-21,14.1
2020-01-22,16.4
2020-01-23,15.5
2020-01-24,17.3
2020-01-25,19.3
2020-01-26,19.1
2020-01-27,20.0
2020-01-28,20.6
2020-01-29,22.3
2020-01-30,19.9
2020-01-31,26.9
2020-02-01,22.1
2020-02-02,20.5
2020-02-03,22.2
2020-02-04,19.3
2020-02-05,19.3
2020-02-06,18.7
2020-02-07,17.0
2020-02-08,21.3
2020-02-09,15.8
2020-02-10,22.1
2020-02-11,19.0
2020-02-12,20.8
2020-02-13,17.5
2020-02-14,17.5
2020-02-15,16.2
2020-02-16,16.8
2020-02-17,16.4
2020-02-18,21.3
2020-02-19,19.0
2020-02-20,16.3
2020-02-21,15.5
2020-02-22,15.1
2020-02-23,22.2
2020-02-24,22.9
2020-02-25,30.7
2020-02-26,35.7
2020-02-27,50.6
2020-02-28,43.9
2020-02-29,35.5
2020-03-01,34.6
2020-03-02,34.0
2020-03-03,37.8
2020-03-04,37.0
2020-03-05,43.3
2020-03-06,37.4
2020-03-07,35.1
2020-03-08,38.6
2020-03-09,45.3
2020-03-10,61.4
2020-03-11,79.0
2020-03-12,100.0
2020-03-13,79.6
2020-03-14,68.4
2020-03-15,71.4
2020-03-16,72.6
2020-03-17,72.8
2020-03-18,59.0
2020-03-19,57.6
2020-03-20,43.7
2020-03-21,41.1
2020-03-22,55.0
2020-03-23,47.1
2020-03-24,52.5
2020-03-25,46.1
2020-03-26,42.1
2020-03-27,39.6
2020-03-28,43.1
2020-03-29,40.9
2020-03-30,44.8
2020-03-31,44.7
2020-04-01,42.2
2020-04-02,39.4
2020-04-03,34.8
2020-04-04,33.9
2020-04-05,37.1
2020-04-06,39.6
2020-04-07,34.8
2020-04-08,34.4
2020-04-09,28.0
2020-04-10,30.5
2020-04-11,25.7
2020-04-12,27.4
2020-04-13,27.6
2020-04-14,28.4
2020-04-15,32.4
2020-04-16,30.0
2020-04-17,30.6
2020-04-18,34.1
2020-04-19,35.4
2020-04-20,29.5
2020-04-21,34.0
2020-04-22,29.3
2020-04-23,30.6
2020-04-24,25.2
2020-04-25,25.6
2020-04-26,28.6
2020-04-27,26.9
2020-04-28,30.8
2020-04-29,32.5
2020-04-30,24.9
2020-05-01,27.3
2020-05-02,26.3
2020-05-03,27.1
2020-05-04,26.1
2020-05-05,26.1
2020-05-06,26.1
2020-05-07,23.2
2020-05-08,20.7
2020-05-09,24.0
2020-05-10,23.4
2020-05-11,26.3
2020-05-12,23.4
2020-05-13,21.2
2020-05-14,23.3
2020-05-15,24.1
2020-05-16,23.0
2020-05-17,21.6
2020-05-18,23.4
2020-05-19,22.9
2020-05-20,21.2
2020-05-21,21.6
2020-05-22,21.3
2020-05-23,20.1
2020-05-24,21.4
2020-05-25,20.8
2020-05-26,20.5
2020-05-27,22.2
2020-05-28,20.8
2020-05-29,18.5
2020-05-30,17.0
2020-05-31,21.7
2020-06-01,22.2
2020-06-02,19.3
2020-06-03,21.0
2020-06-04,19.2
2020-06-05,18.1
2020-06-06,17.0
2020-06-07,19.9
2020-06-08,23.9
