date,/g/11j2cc_qll
2020-07-27,9.989848766622103
2020-07-28,14.913289437828523
2020-07-29,14.743515621580023
2020-07-30,14.10909767665143
2020-07-31,13.63551808395825
2020-08-01,12.759842610676532
2020-08-02,13.617647155932097
2020-08-03,14.338331868176784
2020-08-04,15.808880837152412
2020-08-05,27.582979189981646
2020-08-06,14.258145932145641
2020-08-07,14.775057567147893
2020-08-08,14.617112345341654
2020-08-09,12.764845653250225
2020-08-10,13.43970251005873
2020-08-11,14.086405342691082
2020-08-12,13.68810804701447
2020-08-13,14.407942816947852
2020-08-14,17.714683791329325
2020-08-15,15.89260202993545
2020-08-16,15.858859775094825
2020-08-17,17.939632156933506
2020-08-18,15.968421273270428
2020-08-19,16.504656480178127
2020-08-20,18.79058968386086
2020-08-21,17.93746628727113
2020-08-22,16.001532425779068
2020-08-23,15.08278415252859
2020-08-24,18.34215302667908
2020-08-25,17.576529465637016
2020-08-26,18.06201234577422
2020-08-27,22.700956744833537
2020-08-28,20.83180191543492
2020-08-29,17.36459104868788
2020-08-30,16.394342740297763
2020-08-31,19.590454814994626
2020-09-01,19.078906931493865
2020-09-02,18.786390308060366
2020-09-03,19.730430022033246
2020-09-04,20.564331769375965
2020-09-05,18.09409451781358
2020-09-06,18.943730260389174
2020-09-07,25.28453033924037
2020-09-08,25.19012636784309
2020-09-09,27.459432039085932
2020-09-10,30.552904993871998
2020-09-11,36.37856298187922
2020-09-12,25.541312750913807
2020-09-13,22.921038634037195
2020-09-14,31.39241029345383
2020-09-15,28.568619740314947
2020-09-16,26.648001032324643
2020-09-17,28.677841389767863
2020-09-18,29.08175464877868
2020-09-19,22.854758572361945
2020-09-20,19.85906856803174
2020-09-21,23.83088228163809
2020-09-22,21.7439971100822
2020-09-23,30.865704876076453
2020-09-24,39.666318149988626
2020-09-25,28.099636879396936
2020-09-26,21.719156207417615
2020-09-27,19.983665464639234
2020-09-28,22.53585773343097
2020-09-29,21.234239676347183
2020-09-30,20.366494304958
2020-10-01,22.382726197303466
2020-10-02,20.982657815745345
2020-10-03,17.489974900845965
2020-10-04,18.47270697576061
2020-10-05,22.77547984430586
2020-10-06,19.628081171944057
2020-10-07,18.88439203417081
2020-10-08,22.895001312876552
2020-10-09,20.85655978218604
2020-10-10,19.67664099597235
2020-10-11,23.808735605126547
2020-10-12,31.548214396875675
2020-10-13,27.842447009300884
2020-10-14,29.908494313877977
2020-10-15,33.84382251307244
2020-10-16,29.98418246013175
2020-10-17,25.00849680575994
2020-10-18,22.59962233235048
2020-10-19,25.97204659512373
2020-10-20,25.577867135838535
2020-10-21,27.066989537582565
2020-10-22,42.834167908989876
2020-10-23,39.10358856472125
2020-10-24,30.427493713327742
2020-10-25,29.002514668901917
2020-10-26,35.2891869237217
2020-10-27,41.9111483654652
2020-10-28,51.550712489522205
2020-10-29,90.52808046940484
2020-10-30,100.0
2020-10-31,60.21617802491161
2020-11-01,49.51678888947165
2020-11-02,55.73434413394913
2020-11-03,45.84887860136264
2020-11-04,41.331086661130826
2020-11-05,42.98611935210684
2020-11-06,41.77839279382704
2020-11-07,39.80049220931381
2020-11-08,40.2896245109146
2020-11-09,42.03053421200351
2020-11-10,39.847488713812666
2020-11-11,38.907950144971046
2020-11-12,41.22916307975624
2020-11-13,38.106579012723756
2020-11-14,39.571153840623936
2020-11-15,32.70157046346312
2020-11-16,34.08974266006292
2020-11-17,35.37704762764571
2020-11-18,33.54144609979617
2020-11-19,29.464980369117317
2020-11-20,29.608014254404306
2020-11-21,32.15878520868873
2020-11-22,27.946470538145032
2020-11-23,29.204310782890904
2020-11-24,30.98464391385261
2020-11-25,31.73786177695179
2020-11-26,28.964650553722986
2020-11-27,31.600913074570116
2020-11-28,42.659520791889896
2020-11-29,35.05886780970725
2020-11-30,32.00541064235646
2020-12-01,28.584985077524475
2020-12-02,26.521871244768665
2020-12-03,27.607720630429622
2020-12-04,27.60772063042961
2020-12-05,30.94670749133703
2020-12-06,24.757365993069616
2020-12-07,27.24900091010568
2020-12-08,28.942907620438096
2020-12-09,29.047697293213027
2020-12-10,30.472836842952187
2020-12-11,29.236318704207914
2020-12-12,29.403982180647827
2020-12-13,28.817160013108165
2020-12-14,27.47636201843223
2020-12-15,23.176112301645226
2020-12-16,20.04724346221536
2020-12-17,24.843593299904267
2020-12-18,23.007490627663984
2020-12-19,22.276796707078564
2020-12-20,22.93254766145009
2020-12-21,25.143365164759818
2020-12-22,23.01170778915834
2020-12-23,21.503741384479024
2020-12-24,17.390702274995878
2020-12-25,18.370654546047227
2020-12-26,20.19253764152299
2020-12-27,20.109724773546816
2020-12-28,20.1511312075349
2020-12-29,22.243861847256614
2020-12-30,20.851064754013542
2020-12-31,18.500944745767416
2021-01-01,19.434325741950275
2021-01-02,18.867630137124962
2021-01-03,20.46771184486701
2021-01-04,22.73449426416824
2021-01-05,24.224159203101767
2021-01-06,23.884520700323364
2021-01-07,26.51966735035905
2021-01-08,24.931103767004206
2021-01-09,21.380196933622795
2021-01-10,21.959555416963983
2021-01-11,25.772108017015604
2021-01-12,28.29512076704975
2021-01-13,31.495979266476382
2021-01-14,43.24836146882386
2021-01-15,38.81263208740603
2021-01-16,29.698594374024083
2021-01-17,27.792616905446106
2021-01-18,35.6937598660966
2021-01-19,32.71350418795652
2021-01-20,30.242511935398547
2021-01-21,31.571465265337928
2021-01-22,29.53824031086178
2021-01-23,26.62018597804879
2021-01-24,27.542667670357417
2021-01-25,31.383203695479025
2021-01-26,29.952415764551375
2021-01-27,30.084198863452606
2021-01-28,30.60806164167154
2021-01-29,31.86210969072333
2021-01-30,29.818475833009305
2021-01-31,26.56724015028243
2021-02-01,29.005666912327584
2021-02-02,29.145005584444444
2021-02-03,27.96062687145109
2021-02-04,27.628224675862825
