date,/m/0hn9s
2020-01-01,0.0
2020-01-02,0.0
2020-01-03,5.166051660516605
2020-01-04,0.0
2020-01-05,0.0
2020-01-06,0.0
2020-01-07,12.054120541205414
2020-01-08,0.0
2020-01-09,0.0
2020-01-10,0.0
2020-01-11,0.0
2020-01-12,0.0
2020-01-13,0.0
2020-01-14,0.0
2020-01-15,0.0
2020-01-16,0.0
2020-01-17,0.0
2020-01-18,0.0
2020-01-19,0.0
2020-01-20,10.33210332103321
2020-01-21,5.043050430504304
2020-01-22,15.375153751537516
2020-01-23,10.947109471094713
2020-01-24,18.32718327183272
2020-01-25,48.46248462484625
2020-01-26,32.96432964329644
2020-01-27,8.61008610086101
2020-01-28,28.53628536285363
2020-01-29,13.284132841328416
2020-01-30,7.134071340713407
2020-01-31,6.888068880688807
2020-02-01,37.14637146371464
2020-02-02,27.92127921279213
2020-02-03,13.407134071340714
2020-02-04,8.979089790897909
2020-02-05,0.0
2020-02-06,6.642066420664207
2020-02-07,11.562115621156211
2020-02-08,5.412054120541207
2020-02-09,0.0
2020-02-10,6.888068880688807
2020-02-11,0.0
2020-02-12,7.011070110701107
2020-02-13,9.47109471094711
2020-02-14,9.71709717097171
2020-02-15,7.380073800738008
2020-02-16,0.0
2020-02-17,0.0
2020-02-18,3.813038130381304
2020-02-19,9.59409594095941
2020-02-20,4.551045510455105
2020-02-21,0.0
2020-02-22,0.0
2020-02-23,30.504305043050437
2020-02-24,1.3530135301353017
2020-02-25,8.85608856088561
2020-02-26,11.31611316113161
2020-02-27,16.728167281672818
2020-02-28,22.50922509225092
2020-02-29,8.61008610086101
2020-03-01,8.364083640836409
2020-03-02,0.0
2020-03-03,7.872078720787208
2020-03-04,9.10209102091021
2020-03-05,0.0
2020-03-06,17.343173431734318
2020-03-07,33.333333333333336
2020-03-08,25.461254612546128
2020-03-09,38.86838868388684
2020-03-10,36.16236162361624
2020-03-11,83.64083640836408
2020-03-12,86.46986469864699
2020-03-13,91.2669126691267
2020-03-14,100.0
2020-03-15,57.93357933579336
2020-03-16,89.91389913899138
2020-03-17,80.56580565805659
2020-03-18,54.858548585485856
2020-03-19,59.53259532595326
2020-03-20,32.47232472324723
2020-03-21,36.28536285362853
2020-03-22,53.38253382533826
2020-03-23,44.28044280442805
2020-03-24,43.17343173431735
2020-03-25,50.922509225092256
2020-03-26,46.49446494464944
2020-03-27,37.02337023370234
2020-03-28,42.80442804428044
2020-03-29,49.44649446494466
2020-03-30,38.86838868388684
2020-03-31,45.87945879458794
2020-04-01,38.13038130381304
2020-04-02,6.150061500615006
2020-04-03,43.29643296432965
2020-04-04,78.84378843788437
2020-04-05,31.119311193111933
2020-04-06,16.974169741697416
2020-04-07,11.685116851168512
2020-04-08,35.79335793357934
2020-04-09,23.370233702337025
2020-04-10,23.985239852398525
2020-04-11,54.858548585485856
2020-04-12,10.824108241082412
2020-04-13,45.26445264452644
2020-04-14,22.263222632226327
2020-04-15,30.13530135301353
2020-04-16,9.47109471094711
2020-04-17,7.2570725707257075
2020-04-18,27.429274292742928
2020-04-19,7.995079950799508
2020-04-20,0.0
2020-04-21,22.140221402214024
2020-04-22,12.300123001230013
2020-04-23,4.920049200492005
2020-04-24,12.300123001230013
2020-04-25,11.562115621156211
2020-04-26,13.776137761377614
2020-04-27,13.776137761377614
2020-04-28,7.2570725707257075
2020-04-29,10.578105781057811
2020-04-30,6.765067650676507
2020-05-01,21.771217712177123
2020-05-02,15.498154981549815
