date,/m/0fd23
2020-02-01,0.0
2020-02-02,0.0
2020-02-03,11.384027318469606
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,40.84856861333211
2020-02-07,0.0
2020-02-08,0.0
2020-02-09,38.1699739501628
2020-02-10,12.053675984261936
2020-02-11,0.0
2020-02-12,12.053675984261936
2020-02-13,0.0
2020-02-14,0.0
2020-02-15,27.455595297485523
2020-02-16,13.392973315846595
2020-02-17,0.0
2020-02-18,12.053675984261936
2020-02-19,12.053675984261936
2020-02-20,12.723324650054266
2020-02-21,0.0
2020-02-22,14.062621981638925
2020-02-23,13.392973315846595
2020-02-24,0.0
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,24.107351968523872
2020-02-28,12.723324650054266
2020-02-29,0.0
2020-03-01,13.392973315846595
2020-03-02,12.053675984261936
2020-03-03,0.0
2020-03-04,24.777000634316202
2020-03-05,0.0
2020-03-06,0.0
2020-03-07,14.062621981638925
2020-03-08,24.777000634316202
2020-03-09,12.053675984261936
2020-03-10,12.053675984261936
2020-03-11,23.437703302731542
2020-03-12,0.0
2020-03-13,0.0
2020-03-14,13.392973315846595
2020-03-15,24.107351968523872
2020-03-16,0.0
2020-03-17,20.089459973769895
2020-03-18,0.0
2020-03-19,22.768054636939212
2020-03-20,10.714378652677276
2020-03-21,36.83067661857814
2020-03-22,23.437703302731542
2020-03-23,10.044729986884947
2020-03-24,10.044729986884947
2020-03-25,10.044729986884947
2020-03-26,20.759108639562225
2020-03-27,40.17891994753979
2020-03-28,23.437703302731542
2020-03-29,34.15208195540882
2020-03-30,29.464541294862514
2020-03-31,29.464541294862514
2020-04-01,10.714378652677276
2020-04-02,10.044729986884947
2020-04-03,32.14313595803183
2020-04-04,12.053675984261936
2020-04-05,12.053675984261936
2020-04-06,27.455595297485523
2020-04-07,39.50927128174746
2020-04-08,10.044729986884947
2020-04-09,0.0
2020-04-10,21.42875730535455
2020-04-11,34.82173062120115
2020-04-12,46.875406605463084
2020-04-13,32.81278462382416
2020-04-14,0.0
2020-04-15,31.473487292239504
2020-04-16,30.80383862644717
2020-04-17,0.0
2020-04-18,23.437703302731542
2020-04-19,10.714378652677276
2020-04-20,0.0
2020-04-21,0.0
2020-04-22,21.42875730535455
2020-04-23,10.044729986884947
2020-04-24,0.0
2020-04-25,23.437703302731542
2020-04-26,0.0
2020-04-27,10.044729986884947
2020-04-28,0.0
2020-04-29,0.0
2020-04-30,0.0
2020-05-01,10.044729986884947
2020-05-02,10.044729986884947
2020-05-03,0.0
2020-05-04,0.0
2020-05-05,9.375081321092617
2020-05-06,20.759108639562225
2020-05-07,30.80383862644717
2020-05-08,10.714378652677276
2020-05-09,22.098405971146885
2020-05-10,21.42875730535455
2020-05-11,10.044729986884947
2020-05-12,31.473487292239504
2020-05-13,0.0
2020-05-14,0.0
2020-05-15,11.384027318469606
2020-05-16,28.79489262907018
2020-05-17,42.8575146107091
2020-05-18,22.768054636939212
2020-05-19,11.384027318469606
2020-05-20,34.82173062120115
2020-05-21,26.116297965900863
2020-05-22,48.214703937047744
2020-05-23,25.446649300108533
2020-05-24,40.84856861333211
2020-05-25,22.768054636939212
2020-05-26,0.0
2020-05-27,45.536109273878424
2020-05-28,65.62556924764831
2020-05-29,11.384027318469606
2020-05-30,66.96486657923298
2020-05-31,14.062621981638925
2020-06-01,23.437703302731542
2020-06-02,42.8575146107091
2020-06-03,49.554001268632405
2020-06-04,50.893298600217065
2020-06-05,20.089459973769895
2020-06-06,0.0
2020-06-07,12.723324650054266
2020-06-08,30.80383862644717
2020-06-09,0.0
2020-06-10,22.098405971146885
2020-06-11,10.714378652677276
2020-06-12,10.714378652677276
2020-06-13,12.053675984261936
2020-06-14,36.83067661857814
2020-06-15,10.714378652677276
2020-06-16,20.759108639562225
2020-06-17,11.384027318469606
2020-06-18,22.768054636939212
2020-06-19,0.0
2020-06-20,0.0
2020-06-21,12.723324650054266
2020-06-22,12.053675984261936
2020-06-23,36.16102795278581
2020-06-24,24.777000634316202
2020-06-25,0.0
2020-06-26,0.0
2020-06-27,0.0
2020-06-28,11.384027318469606
2020-06-29,11.384027318469606
2020-06-30,11.384027318469606
