date,/g/1213j0cz
2020-02-01,7.266663901806942
2020-02-02,5.864827164844186
2020-02-03,4.749079557873831
2020-02-04,10.270599766727138
2020-02-05,4.89212412287003
2020-02-06,3.7477676029004314
2020-02-07,4.205510210888271
2020-02-08,7.352490640804665
2020-02-09,6.036480642839626
2020-02-10,7.438317379802385
2020-02-11,5.0923865138647075
2020-02-12,8.439629334775779
2020-02-13,5.864827164844186
2020-02-14,7.095010423811503
2020-02-15,2.975326951920953
2020-02-16,7.797919161625082
2020-02-17,5.79720315990971
2020-02-18,6.249278635682486
2020-02-19,4.095271957000435
2020-02-20,6.063129910364283
2020-02-21,7.419356337682603
2020-02-22,4.068679281954979
2020-02-23,5.342340190015476
2020-02-24,14.071856287425163
2020-02-25,11.826347305389232
2020-02-26,12.18562874251498
2020-02-27,10.898203592814381
2020-02-28,28.7425149700599
2020-02-29,32.48502994011977
2020-03-01,42.57485029940121
2020-03-02,34.82035928143716
2020-03-03,26.13772455089822
2020-03-04,19.04191616766469
2020-03-05,21.5868263473054
2020-03-06,27.574850299401216
2020-03-07,36.437125748503036
2020-03-08,31.97604790419163
2020-03-09,29.19161676646708
2020-03-10,27.514970059880255
2020-03-11,41.706586826347326
2020-03-12,51.52694610778446
2020-03-13,80.3293413173653
2020-03-14,80.80838323353298
2020-03-15,89.82035928143712
2020-03-16,82.84431137724555
2020-03-17,100.0
2020-03-18,74.00461209102191
2020-03-19,73.22766078297967
2020-03-20,75.84987144762218
2020-03-21,72.15935273442162
2020-03-22,50.113359368723486
2020-03-23,74.10173100452718
2020-03-24,70.17907913202258
2020-03-25,54.06712690565409
2020-03-26,57.174433049657196
2020-03-27,59.39393743823086
2020-03-28,64.7207479708076
2020-03-29,76.61729149356238
2020-03-30,59.03881673605907
2020-03-31,61.003868520276804
2020-04-01,52.81360190278845
2020-04-02,53.25432737068374
2020-04-03,47.671804777343134
2020-04-04,37.82893599434777
2020-04-05,35.84567138881887
2020-04-06,37.09439354785559
2020-04-07,24.533717712839138
2020-04-08,33.52822791463434
2020-04-09,28.072664967317756
2020-04-10,23.953895589873458
2020-04-11,27.313944292525385
2020-04-12,18.064777971246944
2020-04-13,20.629976443164008
2020-04-14,23.881636477988465
2020-04-15,23.27077161675557
2020-04-16,21.554672392058265
2020-04-17,21.698850802707486
2020-04-18,17.55372149654243
2020-04-19,17.121186264594776
2020-04-20,17.842078317840876
2020-04-21,20.329155901539895
2020-04-22,17.719473055993422
2020-04-23,21.556967884971936
2020-04-24,15.739375812502617
2020-04-25,18.568478806648653
2020-04-26,14.464287139084684
2020-04-27,16.018301459812786
2020-04-28,18.209860117249864
2020-04-29,14.982291912660719
2020-04-30,14.720835611948003
2020-05-01,9.653814697895967
2020-05-02,13.569619053267427
2020-05-03,22.486797288271738
2020-05-04,16.710016605595026
2020-05-05,12.98806395098453
2020-05-06,20.121806538987983
2020-05-07,12.819477111608567
2020-05-08,13.991952802820666
2020-05-09,12.110394357453583
2020-05-10,11.87092328258868
2020-05-11,15.086677716488792
2020-05-12,16.694554933438837
2020-05-13,17.17349708316864
2020-05-14,27.13014661766874
2020-05-15,19.66701220769662
2020-05-16,13.864866843740145
2020-05-17,21.28709175737279
2020-05-18,26.712474435358054
2020-05-19,19.10186817873982
2020-05-20,13.751838037948792
2020-05-21,12.885283860215035
2020-05-22,11.461792234817002
2020-05-23,8.961657544718589
2020-05-24,9.398811571290222
2020-05-25,12.540856137273876
2020-05-26,17.48616106286553
2020-05-27,8.988979671379308
2020-05-28,17.540805316186983
2020-05-29,16.05873999870361
2020-05-30,10.0039005480825
2020-05-31,11.92870166619457
2020-06-01,9.446721277050056
2020-06-02,8.458994387492542
2020-06-03,7.876488785958626
2020-06-04,6.5595195998819396
2020-06-05,6.534193269380465
2020-06-06,6.47259281276462
2020-06-07,7.920409626146179
2020-06-08,7.962992473598577
2020-06-09,10.34763193093291
2020-06-10,7.920409626146179
2020-06-11,9.197895049718142
2020-06-12,8.473986643027361
2020-06-13,10.405936213583134
2020-06-14,10.474979850932295
2020-06-15,10.299666380623803
