date,/g/11j4xt9hdf
2020-02-01,14.35835465263255
2020-02-02,0.0
2020-02-03,31.293849883942734
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,12.149377013766003
2020-02-07,12.517539953577094
2020-02-08,0.0
2020-02-09,14.35835465263255
2020-02-10,0.0
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,12.885702893388185
2020-02-15,0.0
2020-02-16,13.622028773010365
2020-02-17,0.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,12.149377013766003
2020-02-21,0.0
2020-02-22,13.990191712821458
2020-02-23,0.0
2020-02-24,0.0
2020-02-25,22.45793932847655
2020-02-26,22.45793932847655
2020-02-27,0.0
2020-02-28,11.781214073954912
2020-02-29,27.980383425642916
2020-03-01,13.253865833199276
2020-03-02,0.0
2020-03-03,0.0
2020-03-04,0.0
2020-03-05,11.41305113414382
2020-03-06,12.149377013766003
2020-03-07,14.35835465263255
2020-03-08,13.622028773010365
2020-03-09,33.87099046262037
2020-03-10,11.41305113414382
2020-03-11,24.666916967343095
2020-03-12,10.308562314710548
2020-03-13,11.781214073954912
2020-03-14,13.253865833199276
2020-03-15,0.0
2020-03-16,0.0
2020-03-17,0.0
2020-03-18,34.97547928205365
2020-03-19,34.97547928205365
2020-03-20,23.19426520809873
2020-03-21,0.0
2020-03-22,24.298754027532006
2020-03-23,0.0
2020-03-24,0.0
2020-03-25,11.04488819433273
2020-03-26,33.13466458299819
2020-03-27,11.04488819433273
2020-03-28,0.0
2020-03-29,0.0
2020-03-30,0.0
2020-03-31,0.0
2020-04-01,9.572236435088366
2020-04-02,0.0
2020-04-03,10.308562314710548
2020-04-04,12.517539953577094
2020-04-05,36.8162939811091
2020-04-06,0.0
2020-04-07,10.308562314710548
2020-04-08,0.0
2020-04-09,0.0
2020-04-10,21.721613448854367
2020-04-11,13.622028773010365
2020-04-12,12.885702893388185
2020-04-13,0.0
2020-04-14,0.0
2020-04-15,0.0
2020-04-16,0.0
2020-04-17,0.0
2020-04-18,0.0
2020-04-19,12.149377013766003
2020-04-20,9.940399374899457
2020-04-21,0.0
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,0.0
2020-04-25,13.990191712821458
2020-04-26,0.0
2020-04-27,0.0
2020-04-28,10.676725254521639
2020-04-29,0.0
2020-04-30,0.0
2020-05-01,0.0
2020-05-02,13.253865833199276
2020-05-03,0.0
2020-05-04,0.0
2020-05-05,9.940399374899457
2020-05-06,0.0
2020-05-07,0.0
2020-05-08,0.0
