date,/g/11j2cc_qll
2020-02-01,0.0
2020-02-02,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-08,0.0
2020-02-09,0.0
2020-02-10,0.0
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,0.5011318599352156
2020-02-15,0.5011318599352156
2020-02-16,0.0
2020-02-17,0.5011318599352156
2020-02-18,0.5011318599352156
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-22,0.5011318599352156
2020-02-23,1.0022637198704312
2020-02-24,1.0022637198704312
2020-02-25,1.5033955798056469
2020-02-26,2.0045274397408623
2020-02-27,1.5033955798056469
2020-02-28,2.0045274397408623
2020-02-29,3.0067911596112937
2020-03-01,2.0045274397408623
2020-03-02,2.505659299676078
2020-03-03,2.0045274397408623
2020-03-04,2.505659299676078
2020-03-05,3.0067911596112937
2020-03-06,3.0067911596112937
2020-03-07,3.0067911596112937
2020-03-08,4.009054879481725
2020-03-09,3.507923019546509
2020-03-10,5.011318599352156
2020-03-11,5.512450459287372
2020-03-12,10.022637198704311
2020-03-13,18.04074695766776
2020-03-14,15.535087657991683
2020-03-15,21.047538117279053
2020-03-16,23.05206555701992
2020-03-17,29.065647876242505
2020-03-18,23.05206555701992
2020-03-19,24.05432927689035
2020-03-20,23.05206555701992
2020-03-21,22.049801837149488
2020-03-22,22.049801837149488
2020-03-23,19.54414253747341
2020-03-24,24.555461136825564
2020-03-25,23.553197416955133
2020-03-26,23.553197416955133
2020-03-27,23.553197416955133
2020-03-28,23.05206555701992
2020-03-29,20.54640625734384
2020-03-30,19.04301067753819
2020-03-31,17.539615097732547
2020-04-01,21.047538117279053
2020-04-02,19.04301067753819
2020-04-03,19.04301067753819
2020-04-04,19.04301067753819
2020-04-05,19.54414253747341
2020-04-06,19.54414253747341
2020-04-07,19.04301067753819
2020-04-08,18.04074695766776
2020-04-09,19.04301067753819
2020-04-10,19.04301067753819
2020-04-11,18.04074695766776
2020-04-12,15.535087657991683
2020-04-13,18.541878817602978
2020-04-14,20.045274397408622
2020-04-15,19.04301067753819
2020-04-16,19.54414253747341
2020-04-17,20.045274397408622
2020-04-18,18.541878817602978
2020-04-19,15.033955798056468
2020-04-20,19.04301067753819
2020-04-21,16.0362195179269
2020-04-22,17.03848323779733
2020-04-23,15.535087657991683
2020-04-24,18.541878817602978
2020-04-25,15.033955798056468
2020-04-26,15.535087657991683
2020-04-27,17.03848323779733
2020-04-28,22.5509336970847
2020-04-29,23.05206555701992
2020-04-30,22.049801837149488
2020-05-01,18.541878817602978
2020-05-02,17.03848323779733
2020-05-03,17.539615097732547
2020-05-04,19.04301067753819
2020-05-05,21.047538117279053
2020-05-06,15.535087657991683
2020-05-07,22.5509336970847
2020-05-08,19.54414253747341
2020-05-09,17.03848323779733
2020-05-10,17.03848323779733
2020-05-11,16.0362195179269
2020-05-12,16.537351377862116
2020-05-13,16.0362195179269
2020-05-14,15.033955798056468
2020-05-15,13.530560218250821
2020-05-16,14.031692078186037
2020-05-17,15.535087657991683
2020-05-18,14.031692078186037
2020-05-19,12.52829649838039
2020-05-20,12.027164638445175
2020-05-21,12.52829649838039
2020-05-22,10.523769058639527
2020-05-23,10.022637198704311
2020-05-24,11.52603277850996
2020-05-25,13.530560218250821
2020-05-26,10.523769058639527
2020-05-27,10.523769058639527
2020-05-28,13.029428358315606
2020-05-29,12.027164638445175
2020-05-30,10.022637198704311
2020-05-31,10.022637198704311
2020-06-01,10.022637198704311
2020-06-02,13.530560218250821
2020-06-03,9.521505338769096
2020-06-04,7.516977899028234
2020-06-05,8.01810975896345
2020-06-06,9.02037347883388
2020-06-07,8.01810975896345
2020-06-08,7.516977899028234
2020-06-09,8.01810975896345
2020-06-10,8.519241618898665
2020-06-11,9.02037347883388
2020-06-12,9.02037347883388
2020-06-13,8.519241618898665
2020-06-14,9.02037347883388
2020-06-15,9.02037347883388
2020-06-16,9.521505338769096
2020-06-17,8.519241618898665
2020-06-18,9.02037347883388
2020-06-19,10.523769058639527
2020-06-20,8.519241618898665
2020-06-21,8.01810975896345
