date,/g/11j2cc_qll
2020-02-01,0.0
2020-02-02,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-08,0.0
2020-02-09,0.0
2020-02-10,0.0
2020-02-11,0.0
2020-02-12,0.46640921786472056
2020-02-13,0.46640921786472056
2020-02-14,0.9328184357294411
2020-02-15,0.0
2020-02-16,0.0
2020-02-17,0.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.46640921786472056
2020-02-22,0.46640921786472056
2020-02-23,1.3992276535941617
2020-02-24,0.9328184357294411
2020-02-25,0.9328184357294411
2020-02-26,0.9328184357294411
2020-02-27,0.46640921786472056
2020-02-28,1.3992276535941617
2020-02-29,4.197682960782485
2020-03-01,1.8656368714588822
2020-03-02,2.7984553071883234
2020-03-03,1.3992276535941617
2020-03-04,1.3992276535941617
2020-03-05,1.8656368714588822
2020-03-06,3.7312737429177645
2020-03-07,2.7984553071883234
2020-03-08,3.264864525053044
2020-03-09,3.7312737429177645
2020-03-10,3.7312737429177645
2020-03-11,5.130501396511926
2020-03-12,10.261002793023852
2020-03-13,14.458685753806337
2020-03-14,16.32432262526522
2020-03-15,20.055596368182986
2020-03-16,24.71968854683019
2020-03-17,31.715826814801
2020-03-18,25.652506982559633
2020-03-19,20.988414803912427
2020-03-20,22.387642457506587
2020-03-21,24.25327932896547
2020-03-22,24.71968854683019
2020-03-23,21.921233239641868
2020-03-24,23.78687011110075
2020-03-25,22.387642457506587
2020-03-26,23.320460893236028
2020-03-27,21.921233239641868
2020-03-28,20.988414803912427
2020-03-29,23.320460893236028
2020-03-30,19.589187150318264
2020-03-31,21.454824021777146
2020-04-01,20.055596368182986
2020-04-02,18.656368714588822
2020-04-03,19.122777932453545
2020-04-04,17.72355027885938
2020-04-05,18.189959496724104
2020-04-06,20.055596368182986
2020-04-07,22.85405167537131
2020-04-08,21.454824021777146
2020-04-09,20.522005586047705
2020-04-10,16.79073184312994
2020-04-11,15.8579134074005
2020-04-12,15.391504189535778
2020-04-13,16.79073184312994
2020-04-14,19.122777932453545
2020-04-15,16.32432262526522
2020-04-16,16.32432262526522
2020-04-17,16.32432262526522
2020-04-18,16.79073184312994
2020-04-19,15.391504189535778
2020-04-20,18.189959496724104
2020-04-21,18.189959496724104
2020-04-22,17.72355027885938
2020-04-23,15.391504189535778
2020-04-24,15.391504189535778
2020-04-25,16.79073184312994
2020-04-26,14.458685753806337
2020-04-27,16.32432262526522
2020-04-28,23.320460893236028
2020-04-29,23.320460893236028
2020-04-30,22.387642457506587
2020-05-01,14.458685753806337
2020-05-02,16.79073184312994
2020-05-03,13.992276535941617
2020-05-04,16.32432262526522
2020-05-05,17.257141060994662
2020-05-06,16.32432262526522
2020-05-07,20.988414803912427
2020-05-08,15.8579134074005
2020-05-09,20.055596368182986
2020-05-10,14.925094971671058
2020-05-11,15.8579134074005
2020-05-12,18.656368714588822
2020-05-13,14.458685753806337
2020-05-14,15.391504189535778
2020-05-15,16.32432262526522
2020-05-16,13.992276535941617
2020-05-17,13.992276535941617
2020-05-18,13.525867318076896
2020-05-19,15.391504189535778
2020-05-20,13.059458100212176
2020-05-21,9.328184357294411
2020-05-22,12.126639664482735
2020-05-23,9.794593575159132
2020-05-24,12.126639664482735
2020-05-25,11.660230446618014
2020-05-26,9.794593575159132
2020-05-27,12.126639664482735
2020-05-28,13.525867318076896
2020-05-29,10.727412010888573
2020-05-30,8.39536592156497
2020-05-31,11.193821228753293
2020-06-01,8.86177513942969
2020-06-02,13.992276535941617
2020-06-03,11.193821228753293
2020-06-04,9.794593575159132
2020-06-05,6.996138267970808
2020-06-06,7.92895670370025
2020-06-07,7.462547485835529
2020-06-08,7.462547485835529
2020-06-09,10.261002793023852
2020-06-10,7.92895670370025
2020-06-11,8.39536592156497
2020-06-12,5.130501396511926
2020-06-13,10.261002793023852
2020-06-14,6.996138267970808
2020-06-15,7.92895670370025
2020-06-16,7.92895670370025
2020-06-17,8.86177513942969
2020-06-18,7.462547485835529
2020-06-19,6.996138267970808
2020-06-20,8.39536592156497
2020-06-21,8.39536592156497
