date,/m/0m7pl
2020-02-01,0.0
2020-02-02,0.0
2020-02-03,13.111991794262776
2020-02-04,0.0
2020-02-05,7.375495384272812
2020-02-06,0.0
2020-02-07,0.0
2020-02-08,0.0
2020-02-09,0.0
2020-02-10,0.0
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,0.0
2020-02-15,0.0
2020-02-16,0.0
2020-02-17,7.375495384272812
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-22,0.0
2020-02-23,0.0
2020-02-24,0.0
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,0.0
2020-02-28,7.375495384272812
2020-02-29,0.0
2020-03-01,0.0
2020-03-02,0.0
2020-03-03,13.931491281404199
2020-03-04,6.555995897131388
2020-03-05,0.0
2020-03-06,7.375495384272812
2020-03-07,31.140980511374092
2020-03-08,14.750990768545623
2020-03-09,13.111991794262776
2020-03-10,6.555995897131388
2020-03-11,6.555995897131388
2020-03-12,33.599478972798366
2020-03-13,20.487487178535588
2020-03-14,30.321481024232668
2020-03-15,54.08696615133395
2020-03-16,40.974974357071176
2020-03-17,33.599478972798366
2020-03-18,81.94994871414235
2020-03-19,40.974974357071176
2020-03-20,45.891971279919716
2020-03-21,65.55995897131388
2020-03-22,13.931491281404199
2020-03-23,64.74045948417246
2020-03-24,31.960479998515517
2020-03-25,57.364964099899645
2020-03-26,19.667987691394163
2020-03-27,18.84848820425274
2020-03-28,43.433472818495446
2020-03-29,52.447967177051105
2020-03-30,12.292492307121352
2020-03-31,43.433472818495446
2020-04-01,18.84848820425274
2020-04-02,38.516475895646906
2020-04-03,20.487487178535588
2020-04-04,22.945985639959858
2020-04-05,30.321481024232668
2020-04-06,13.111991794262776
2020-04-07,6.555995897131388
2020-04-08,13.931491281404199
2020-04-09,21.30698666567701
2020-04-10,14.750990768545623
2020-04-11,15.570490255687046
2020-04-12,0.0
2020-04-13,31.140980511374092
2020-04-14,18.84848820425274
2020-04-15,13.111991794262776
2020-04-16,19.667987691394163
2020-04-17,27.043483075666973
2020-04-18,22.126486152818433
2020-04-19,22.126486152818433
2020-04-20,0.0
2020-04-21,18.84848820425274
2020-04-22,13.111991794262776
2020-04-23,19.667987691394163
2020-04-24,34.41897845993979
2020-04-25,0.0
2020-04-26,7.375495384272812
2020-04-27,26.223983588525552
2020-04-28,12.292492307121352
2020-04-29,6.555995897131388
2020-04-30,13.111991794262776
2020-05-01,14.750990768545623
2020-05-02,22.126486152818433
2020-05-03,14.750990768545623
2020-05-04,6.555995897131388
2020-05-05,6.555995897131388
2020-05-06,0.0
2020-05-07,13.931491281404199
2020-05-08,7.375495384272812
2020-05-09,16.38998974282847
2020-05-10,8.194994871414234
2020-05-11,25.404484101384128
2020-05-12,26.223983588525552
2020-05-13,6.555995897131388
2020-05-14,26.223983588525552
2020-05-15,26.223983588525552
2020-05-16,22.945985639959858
2020-05-17,8.194994871414234
2020-05-18,13.111991794262776
2020-05-19,6.555995897131388
2020-05-20,13.111991794262776
2020-05-21,6.555995897131388
2020-05-22,13.931491281404199
2020-05-23,0.0
2020-05-24,9.014494358555659
2020-05-25,20.487487178535588
2020-05-26,6.555995897131388
2020-05-27,0.0
2020-05-28,6.555995897131388
2020-05-29,7.375495384272812
2020-05-30,8.194994871414234
2020-05-31,8.194994871414234
2020-06-01,7.375495384272812
2020-06-02,16.38998974282847
2020-06-03,0.0
2020-06-04,5.7364964099899645
2020-06-05,0.0
2020-06-06,8.194994871414234
2020-06-07,0.0
2020-06-08,12.292492307121352
2020-06-09,0.0
2020-06-10,6.555995897131388
2020-06-11,0.0
2020-06-12,0.0
2020-06-13,8.194994871414234
2020-06-14,0.0
2020-06-15,13.931491281404199
2020-06-16,13.931491281404199
2020-06-17,7.375495384272812
2020-06-18,7.375495384272812
2020-06-19,7.375495384272812
2020-06-20,9.014494358555659
2020-06-21,0.0
2020-06-22,0.0
2020-06-23,7.375495384272812
2020-06-24,0.0
2020-06-25,14.750990768545623
2020-06-26,0.0
2020-06-27,0.0
2020-06-28,0.0
2020-06-29,7.375495384272812
2020-06-30,7.375495384272812
2020-07-01,7.375495384272812
2020-07-02,7.375495384272812
2020-07-03,14.750990768545623
2020-07-04,0.0
2020-07-05,9.014494358555659
2020-07-06,0.0
2020-07-07,0.0
2020-07-08,0.0
2020-07-09,7.375495384272812
2020-07-10,16.38998974282847
2020-07-11,9.014494358555659
2020-07-12,0.0
2020-07-13,0.0
2020-07-14,0.0
2020-07-15,0.0
2020-07-16,0.0
2020-07-17,0.0
2020-07-18,0.0
2020-07-19,9.014494358555659
2020-07-20,0.0
2020-07-21,0.0
2020-07-22,0.0
2020-07-23,7.375495384272812
2020-07-24,0.0
2020-07-25,0.0
2020-07-26,0.0
2020-07-27,0.0
2020-07-28,0.0
2020-07-29,15.570490255687046
2020-07-30,8.194994871414234
2020-07-31,0.0
2020-08-01,0.0
2020-08-02,9.014494358555659
2020-08-03,0.0
2020-08-04,0.0
2020-08-05,0.0
2020-08-06,8.194994871414234
2020-08-07,8.194994871414234
2020-08-08,0.0
2020-08-09,0.0
2020-08-10,16.38998974282847
2020-08-11,0.0
2020-08-12,16.38998974282847
2020-08-13,0.0
2020-08-14,0.0
2020-08-15,9.833993845697082
2020-08-16,0.0
2020-08-17,8.194994871414234
2020-08-18,8.194994871414234
2020-08-19,8.194994871414234
2020-08-20,8.194994871414234
2020-08-21,16.38998974282847
2020-08-22,0.0
2020-08-23,27.043483075666973
2020-08-24,15.570490255687046
