date,/m/0405g08
2020-02-01,18.52377572746629
2020-02-02,0.0
2020-02-03,0.0
2020-02-04,37.78850248403123
2020-02-05,17.782824698367637
2020-02-06,0.0
2020-02-07,0.0
2020-02-08,40.01135557132719
2020-02-09,18.52377572746629
2020-02-10,0.0
2020-02-11,18.52377572746629
2020-02-12,17.782824698367637
2020-02-13,18.52377572746629
2020-02-14,0.0
2020-02-15,20.005677785663593
2020-02-16,57.05322924059617
2020-02-17,17.782824698367637
2020-02-18,36.30660042583393
2020-02-19,74.09510290986516
2020-02-20,0.0
2020-02-21,0.0
2020-02-22,0.0
2020-02-23,0.0
2020-02-24,0.0
2020-02-25,0.0
2020-02-26,17.041873669268984
2020-02-27,17.041873669268984
2020-02-28,35.565649396735274
2020-02-29,18.52377572746629
2020-03-01,0.0
2020-03-02,0.0
2020-03-03,0.0
2020-03-04,17.782824698367637
2020-03-05,0.0
2020-03-06,0.0
2020-03-07,0.0
2020-03-08,17.041873669268984
2020-03-09,0.0
2020-03-10,0.0
2020-03-11,0.0
2020-03-12,51.86657203690561
2020-03-13,17.782824698367637
2020-03-14,18.52377572746629
2020-03-15,0.0
2020-03-16,0.0
2020-03-17,14.819020581973032
2020-03-18,0.0
2020-03-19,0.0
2020-03-20,15.559971611071683
2020-03-21,68.16749467707594
2020-03-22,17.041873669268984
2020-03-23,13.337118523775729
2020-03-24,43.71611071682044
2020-03-25,0.0
2020-03-26,15.559971611071683
2020-03-27,29.638041163946063
2020-03-28,17.041873669268984
2020-03-29,0.0
2020-03-30,28.89709013484741
2020-03-31,14.07806955287438
2020-04-01,0.0
2020-04-02,14.819020581973032
2020-04-03,14.819020581973032
2020-04-04,34.08374733853797
2020-04-05,0.0
2020-04-06,14.07806955287438
2020-04-07,14.819020581973032
2020-04-08,30.378992193044713
2020-04-09,31.119943222143366
2020-04-10,0.0
2020-04-11,0.0
2020-04-12,0.0
2020-04-13,33.34279630943932
2020-04-14,45.198012775017745
2020-04-15,31.119943222143366
2020-04-16,15.559971611071683
2020-04-17,15.559971611071683
2020-04-18,0.0
2020-04-19,0.0
2020-04-20,44.45706174591909
2020-04-21,15.559971611071683
2020-04-22,15.559971611071683
2020-04-23,0.0
2020-04-24,15.559971611071683
2020-04-25,17.041873669268984
2020-04-26,34.08374733853797
2020-04-27,0.0
2020-04-28,0.0
2020-04-29,0.0
2020-04-30,26.674237047551458
2020-05-01,28.89709013484741
2020-05-02,30.378992193044713
2020-05-03,16.300922640170334
2020-05-04,0.0
2020-05-05,13.337118523775729
2020-05-06,0.0
2020-05-07,0.0
2020-05-08,15.559971611071683
2020-05-09,0.0
2020-05-10,0.0
2020-05-11,0.0
2020-05-12,15.559971611071683
2020-05-13,0.0
2020-05-14,0.0
2020-05-15,16.300922640170334
2020-05-16,0.0
2020-05-17,19.26472675656494
2020-05-18,0.0
2020-05-19,31.119943222143366
2020-05-20,0.0
2020-05-21,37.04755145493258
2020-05-22,0.0
2020-05-23,0.0
2020-05-24,17.782824698367637
2020-05-25,31.119943222143366
2020-05-26,0.0
2020-05-27,0.0
2020-05-28,15.559971611071683
2020-05-29,17.041873669268984
2020-05-30,0.0
2020-05-31,0.0
2020-06-01,0.0
2020-06-02,31.119943222143366
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,14.819020581973032
2020-06-06,17.782824698367637
2020-06-07,0.0
2020-06-08,0.0
2020-06-09,0.0
2020-06-10,0.0
2020-06-11,0.0
2020-06-12,15.559971611071683
2020-06-13,18.52377572746629
2020-06-14,17.782824698367637
2020-06-15,0.0
2020-06-16,0.0
2020-06-17,31.860894251242016
2020-06-18,17.041873669268984
2020-06-19,0.0
2020-06-20,0.0
2020-06-21,19.26472675656494
2020-06-22,17.041873669268984
2020-06-23,0.0
2020-06-24,17.782824698367637
2020-06-25,0.0
2020-06-26,0.0
2020-06-27,19.26472675656494
2020-06-28,0.0
2020-06-29,16.300922640170334
2020-06-30,0.0
2020-07-01,16.300922640170334
2020-07-02,0.0
2020-07-03,0.0
2020-07-04,20.746628814762243
2020-07-05,18.52377572746629
2020-07-06,17.041873669268984
2020-07-07,0.0
2020-07-08,0.0
2020-07-09,0.0
2020-07-10,18.52377572746629
2020-07-11,0.0
2020-07-12,44.45706174591909
2020-07-13,0.0
2020-07-14,0.0
2020-07-15,0.0
2020-07-16,17.782824698367637
2020-07-17,0.0
2020-07-18,0.0
2020-07-19,20.746628814762243
2020-07-20,0.0
2020-07-21,20.005677785663593
2020-07-22,0.0
2020-07-23,39.27040454222853
2020-07-24,0.0
2020-07-25,20.746628814762243
2020-07-26,0.0
2020-07-27,38.52945351312988
2020-07-28,0.0
2020-07-29,0.0
2020-07-30,0.0
2020-07-31,0.0
2020-08-01,0.0
2020-08-02,21.487579843860896
2020-08-03,19.26472675656494
2020-08-04,0.0
2020-08-05,0.0
2020-08-06,0.0
2020-08-07,0.0
2020-08-08,0.0
2020-08-09,0.0
2020-08-10,0.0
2020-08-11,0.0
2020-08-12,0.0
2020-08-13,20.005677785663593
2020-08-14,40.01135557132719
2020-08-15,0.0
2020-08-16,20.746628814762243
2020-08-17,0.0
2020-08-18,18.52377572746629
2020-08-19,20.005677785663593
2020-08-20,0.0
2020-08-21,0.0
2020-08-22,20.746628814762243
2020-08-23,0.0
2020-08-24,0.0
2020-08-25,18.52377572746629
2020-08-26,0.0
2020-08-27,0.0
2020-08-28,18.52377572746629
2020-08-29,20.746628814762243
2020-08-30,0.0
2020-08-31,53.348474095102915
2020-09-01,0.0
2020-09-02,19.26472675656494
2020-09-03,0.0
2020-09-04,19.26472675656494
2020-09-05,19.26472675656494
2020-09-06,19.26472675656494
2020-09-07,0.0
2020-09-08,0.0
2020-09-09,0.0
2020-09-10,17.782824698367637
2020-09-11,0.0
2020-09-12,0.0
2020-09-13,0.0
2020-09-14,0.0
2020-09-15,0.0
2020-09-16,0.0
2020-09-17,0.0
2020-09-18,0.0
2020-09-19,0.0
2020-09-20,37.04755145493258
2020-09-21,0.0
2020-09-22,0.0
2020-09-23,17.782824698367637
2020-09-24,35.565649396735274
2020-09-25,0.0
2020-09-26,0.0
2020-09-27,19.26472675656494
2020-09-28,0.0
2020-09-29,23.0
2020-09-30,0.0
2020-10-01,0.0
2020-10-02,0.0
2020-10-03,0.0
2020-10-04,23.0
2020-10-05,0.0
2020-10-06,0.0
2020-10-07,23.0
2020-10-08,0.0
2020-10-09,0.0
