date,/m/01cdt5
2020-02-01,6.835213848506283
2020-02-02,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,6.075745643116696
2020-02-06,6.075745643116696
2020-02-07,12.91095949162298
2020-02-08,0.0
2020-02-09,0.0
2020-02-10,5.316277437727109
2020-02-11,6.075745643116696
2020-02-12,0.0
2020-02-13,6.075745643116696
2020-02-14,12.91095949162298
2020-02-15,0.0
2020-02-16,6.835213848506283
2020-02-17,0.0
2020-02-18,0.0
2020-02-19,6.075745643116696
2020-02-20,6.075745643116696
2020-02-21,6.075745643116696
2020-02-22,6.835213848506283
2020-02-23,6.075745643116696
2020-02-24,6.075745643116696
2020-02-25,11.392023080843806
2020-02-26,11.392023080843806
2020-02-27,6.075745643116696
2020-02-28,6.075745643116696
2020-02-29,6.835213848506283
2020-03-01,6.075745643116696
2020-03-02,6.075745643116696
2020-03-03,11.392023080843806
2020-03-04,12.151491286233393
2020-03-05,0.0
2020-03-06,12.151491286233393
2020-03-07,0.0
2020-03-08,0.0
2020-03-09,11.392023080843806
2020-03-10,5.316277437727109
2020-03-11,10.632554875454218
2020-03-12,75.9468205389587
2020-03-13,56.96011540421903
2020-03-14,57.71958360960862
2020-03-15,18.227236929350088
2020-03-16,21.265109750908437
2020-03-17,55.441178993439856
2020-03-18,28.85979180480431
2020-03-19,28.85979180480431
2020-03-20,22.024577956298025
2020-03-21,0.0
2020-03-22,41.011283091037704
2020-03-23,14.429895902402155
2020-03-24,0.0
2020-03-25,10.632554875454218
2020-03-26,0.0
2020-03-27,21.265109750908437
2020-03-28,19.746173340129264
2020-03-29,11.392023080843806
2020-03-30,5.316277437727109
2020-03-31,9.873086670064632
2020-04-01,0.0
2020-04-02,10.632554875454218
2020-04-03,16.708300518570915
2020-04-04,12.91095949162298
2020-04-05,12.91095949162298
2020-04-06,0.0
2020-04-07,5.316277437727109
2020-04-08,0.0
2020-04-09,12.151491286233393
2020-04-10,12.91095949162298
2020-04-11,14.429895902402155
2020-04-12,0.0
2020-04-13,17.467768723960504
2020-04-14,0.0
2020-04-15,10.632554875454218
2020-04-16,16.708300518570915
2020-04-17,11.392023080843806
2020-04-18,0.0
2020-04-19,0.0
2020-04-20,5.316277437727109
2020-04-21,5.316277437727109
2020-04-22,16.708300518570915
2020-04-23,0.0
2020-04-24,11.392023080843806
2020-04-25,0.0
2020-04-26,12.91095949162298
2020-04-27,10.632554875454218
2020-04-28,16.708300518570915
2020-04-29,5.316277437727109
2020-04-30,16.708300518570915
2020-05-01,6.835213848506283
2020-05-02,12.91095949162298
2020-05-03,0.0
2020-05-04,10.632554875454218
2020-05-05,5.316277437727109
2020-05-06,0.0
2020-05-07,6.075745643116696
2020-05-08,0.0
2020-05-09,15.189364107791741
2020-05-10,6.075745643116696
2020-05-11,0.0
2020-05-12,0.0
2020-05-13,0.0
2020-05-14,5.316277437727109
2020-05-15,0.0
2020-05-16,22.784046161687613
2020-05-17,6.835213848506283
2020-05-18,6.075745643116696
2020-05-19,11.392023080843806
2020-05-20,0.0
2020-05-21,0.0
2020-05-22,0.0
2020-05-23,0.0
2020-05-24,6.075745643116696
2020-05-25,10.632554875454218
2020-05-26,5.316277437727109
2020-05-27,6.075745643116696
2020-05-28,0.0
2020-05-29,0.0
2020-05-30,0.0
2020-05-31,0.0
2020-06-01,11.392023080843806
2020-06-02,5.316277437727109
2020-06-03,0.0
2020-06-04,10.632554875454218
2020-06-05,0.0
2020-06-06,0.0
2020-06-07,0.0
2020-06-08,0.0
2020-06-09,0.0
2020-06-10,0.0
2020-06-11,5.316277437727109
2020-06-12,0.0
2020-06-13,0.0
2020-06-14,6.075745643116696
2020-06-15,5.316277437727109
2020-06-16,10.632554875454218
2020-06-17,0.0
2020-06-18,5.316277437727109
2020-06-19,6.075745643116696
2020-06-20,0.0
2020-06-21,6.075745643116696
2020-06-22,0.0
2020-06-23,0.0
2020-06-24,11.392023080843806
2020-06-25,0.0
2020-06-26,6.075745643116696
2020-06-27,7.594682053895871
2020-06-28,0.0
2020-06-29,0.0
2020-06-30,6.075745643116696
2020-07-01,0.0
2020-07-02,0.0
2020-07-03,6.075745643116696
2020-07-04,0.0
2020-07-05,0.0
2020-07-06,6.835213848506283
2020-07-07,12.151491286233393
2020-07-08,0.0
2020-07-09,0.0
2020-07-10,13.670427697012567
2020-07-11,0.0
2020-07-12,0.0
2020-07-13,6.075745643116696
2020-07-14,0.0
2020-07-15,18.227236929350088
2020-07-16,0.0
2020-07-17,0.0
2020-07-18,14.429895902402155
2020-07-19,0.0
2020-07-20,0.0
2020-07-21,6.075745643116696
2020-07-22,0.0
2020-07-23,6.835213848506283
2020-07-24,0.0
2020-07-25,0.0
2020-07-26,6.835213848506283
2020-07-27,6.075745643116696
2020-07-28,12.91095949162298
2020-07-29,6.835213848506283
2020-07-30,6.835213848506283
2020-07-31,14.429895902402155
2020-08-01,16.708300518570915
2020-08-02,0.0
2020-08-03,11.392023080843806
2020-08-04,0.0
2020-08-05,6.075745643116696
2020-08-06,0.0
2020-08-07,14.429895902402155
2020-08-08,0.0
2020-08-09,0.0
2020-08-10,0.0
2020-08-11,18.227236929350088
2020-08-12,0.0
2020-08-13,0.0
2020-08-14,12.151491286233393
2020-08-15,0.0
2020-08-16,14.429895902402155
2020-08-17,0.0
2020-08-18,11.392023080843806
2020-08-19,0.0
2020-08-20,6.835213848506283
2020-08-21,6.835213848506283
2020-08-22,0.0
2020-08-23,0.0
2020-08-24,6.075745643116696
2020-08-25,0.0
2020-08-26,0.0
2020-08-27,0.0
2020-08-28,0.0
2020-08-29,0.0
2020-08-30,6.835213848506283
2020-08-31,5.316277437727109
2020-09-01,0.0
2020-09-02,0.0
2020-09-03,0.0
2020-09-04,6.835213848506283
2020-09-05,0.0
2020-09-06,13.670427697012567
2020-09-07,11.392023080843806
2020-09-08,12.151491286233393
2020-09-09,0.0
2020-09-10,0.0
2020-09-11,6.835213848506283
2020-09-12,7.594682053895871
2020-09-13,0.0
2020-09-14,0.0
2020-09-15,6.075745643116696
2020-09-16,6.075745643116696
2020-09-17,6.075745643116696
2020-09-18,12.91095949162298
2020-09-19,0.0
2020-09-20,0.0
2020-09-21,16.708300518570915
2020-09-22,22.784046161687613
2020-09-23,11.392023080843806
2020-09-24,0.0
2020-09-25,0.0
2020-09-26,6.835213848506283
2020-09-27,13.670427697012567
2020-09-28,0.0
2020-09-29,0.0
2020-09-30,0.0
2020-10-01,0.0
2020-10-02,0.0
2020-10-03,0.0
2020-10-04,0.0
2020-10-05,5.316277437727109
2020-10-06,17.467768723960504
2020-10-07,0.0
2020-10-08,6.075745643116696
2020-10-09,6.835213848506283
2020-10-10,6.835213848506283
2020-10-11,6.835213848506283
2020-10-12,6.075745643116696
2020-10-13,0.0
2020-10-14,5.316277437727109
2020-10-15,6.075745643116696
2020-10-16,6.075745643116696
2020-10-17,0.0
2020-10-18,13.670427697012567
2020-10-19,11.392023080843806
2020-10-20,6.075745643116696
2020-10-21,12.151491286233393
2020-10-22,12.151491286233393
2020-10-23,6.075745643116696
2020-10-24,0.0
2020-10-25,6.835213848506283
2020-10-26,0.0
2020-10-27,12.151491286233393
2020-10-28,0.0
2020-10-29,0.0
2020-10-30,6.715056072536387
2020-10-31,7.298973991887377
2020-11-01,6.715056072536387
2020-11-02,18.39341445955619
2020-11-03,0.0
2020-11-04,11.678358387019804
2020-11-05,24.232593653066093
2020-11-06,0.0
2020-11-07,29.195895967549507
2020-11-08,7.007015032211882
2020-11-09,5.839179193509902
2020-11-10,6.131138153185398
2020-11-11,0.0
2020-11-12,6.131138153185398
2020-11-13,0.0
2020-11-14,7.5909329515628725
2020-11-15,6.715056072536387
2020-11-16,6.131138153185398
2020-11-17,0.0
2020-11-18,0.0
2020-11-19,0.0
2020-11-20,6.4230971128608925
2020-11-21,14.889906943450251
2020-11-22,0.0
2020-11-23,6.131138153185398
2020-11-24,0.0
2020-11-25,0.0
2020-11-26,6.131138153185398
2020-11-27,0.0
2020-11-28,7.5909329515628725
2020-11-29,6.715056072536387
2020-11-30,18.685373419231684
2020-12-01,0.0
2020-12-02,0.0
2020-12-03,0.0
2020-12-04,14.014030064423764
2020-12-05,0.0
2020-12-06,22.188880935337625
2020-12-07,0.0
2020-12-08,0.0
2020-12-09,13.138153185397279
2020-12-10,6.715056072536387
2020-12-11,7.007015032211882
2020-12-12,23.356716774039608
2020-12-13,7.298973991887377
2020-12-14,13.138153185397279
2020-12-15,0.0
2020-12-16,7.007015032211882
2020-12-17,0.0
2020-12-18,0.0
2020-12-19,8.174850870913863
2020-12-20,7.882891911238367
2020-12-21,7.298973991887377
2020-12-22,7.882891911238367
2020-12-23,8.466809830589357
2020-12-24,9.634645669291338
2020-12-25,8.174850870913863
2020-12-26,7.882891911238367
2020-12-27,7.5909329515628725
2020-12-28,7.007015032211882
2020-12-29,0.0
2020-12-30,0.0
2020-12-31,16.933619661178714
2021-01-01,15.765783822476735
2021-01-02,0.0
2021-01-03,7.007015032211882
2021-01-04,6.131138153185398
2021-01-05,0.0
2021-01-06,12.55423526604629
2021-01-07,6.131138153185398
2021-01-08,0.0
2021-01-09,0.0
2021-01-10,7.298973991887377
2021-01-11,6.131138153185398
2021-01-12,0.0
2021-01-13,0.0
2021-01-14,6.4230971128608925
2021-01-15,0.0
2021-01-16,7.5909329515628725
2021-01-17,14.597947983774754
2021-01-18,6.131138153185398
2021-01-19,6.131138153185398
2021-01-20,12.55423526604629
2021-01-21,6.4230971128608925
2021-01-22,6.715056072536387
2021-01-23,22.188880935337625
2021-01-24,7.007015032211882
2021-01-25,6.131138153185398
2021-01-26,0.0
2021-01-27,0.0
2021-01-28,0.0
2021-01-29,13.722071104748268
2021-01-30,7.5909329515628725
2021-01-31,7.5909329515628725
2021-02-01,18.97733237890718
2021-02-02,6.4230971128608925
2021-02-03,12.846194225721785
2021-02-04,19.56125029825817
2021-02-05,0.0
2021-02-06,0.0
2021-02-07,7.007015032211882
2021-02-08,12.55423526604629
2021-02-09,0.0
2021-02-10,18.97733237890718
2021-02-11,0.0
2021-02-12,6.715056072536387
2021-02-13,7.882891911238367
2021-02-14,14.889906943450251
2021-02-15,6.131138153185398
2021-02-16,6.4230971128608925
2021-02-17,12.55423526604629
2021-02-18,6.715056072536387
2021-02-19,0.0
2021-02-20,15.47382486280124
2021-02-21,7.007015032211882
2021-02-22,6.131138153185398
2021-02-23,6.4230971128608925
2021-02-24,6.715056072536387
2021-02-25,0.0
2021-02-26,13.430112145072775
2021-02-27,7.298973991887377
2021-02-28,7.5909329515628725
2021-03-01,18.685373419231684
2021-03-02,6.131138153185398
2021-03-03,12.846194225721785
2021-03-04,6.4230971128608925
2021-03-05,6.4230971128608925
2021-03-06,7.298973991887377
2021-03-07,14.305989024099258
2021-03-08,0.0
2021-03-09,0.0
2021-03-10,6.4230971128608925
2021-03-11,12.55423526604629
2021-03-12,0.0
2021-03-13,0.0
2021-03-14,6.715056072536387
2021-03-15,9.926604628966832
2021-03-16,5.2552612741589115
2021-03-17,6.131138153185398
2021-03-18,6.131138153185398
2021-03-19,0.0
2021-03-20,0.0
2021-03-21,0.0
2021-03-22,6.131138153185398
2021-03-23,0.0
2021-03-24,6.4230971128608925
2021-03-25,0.0
2021-03-26,7.007015032211882
2021-03-27,21.89692197566213
2021-03-28,7.5909329515628725
2021-03-29,12.262276306370795
2021-03-30,7.007015032211882
2021-03-31,7.007015032211882
2021-04-01,7.5909329515628725
2021-04-02,7.5909329515628725
2021-04-03,7.5909329515628725
2021-04-04,15.765783822476735
2021-04-05,0.0
2021-04-06,6.131138153185398
2021-04-07,6.131138153185398
2021-04-08,12.55423526604629
2021-04-09,0.0
2021-04-10,0.0
2021-04-11,22.772798854688617
2021-04-12,18.101455499880696
2021-04-13,12.262276306370795
2021-04-14,0.0
2021-04-15,6.131138153185398
2021-04-16,0.0
2021-04-17,0.0
2021-04-18,21.604963015986637
2021-04-19,0.0
2021-04-20,0.0
2021-04-21,0.0
2021-04-22,0.0
2021-04-23,0.0
2021-04-24,0.0
2021-04-25,0.0
2021-04-26,0.0
2021-04-27,0.0
2021-04-28,13.722071104748268
2021-04-29,0.0
2021-04-30,14.889906943450251
2021-05-01,0.0
2021-05-02,7.007015032211882
2021-05-03,6.4230971128608925
2021-05-04,6.4230971128608925
2021-05-05,0.0
2021-05-06,6.4230971128608925
2021-05-07,0.0
2021-05-08,0.0
2021-05-09,9.666666666666666
2021-05-10,17.0
2021-05-11,20.166666666666668
2021-05-12,12.666666666666666
2021-05-13,13.416666666666666
2021-05-14,12.166666666666666
2021-05-15,15.416666666666666
2021-05-16,12.875
