date,/m/0fd23
2020-02-01,0.0
2020-02-02,6.149720525245135
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,6.386248237754563
2020-02-07,0.0
2020-02-08,6.622775950263991
2020-02-09,0.0
2020-02-10,5.913192812735707
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,6.149720525245135
2020-02-14,0.0
2020-02-15,0.0
2020-02-16,17.976106150716546
2020-02-17,0.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-22,6.622775950263991
2020-02-23,6.85930366277342
2020-02-24,18.68568928824483
2020-02-25,5.676665100226278
2020-02-26,0.0
2020-02-27,0.0
2020-02-28,0.0
2020-02-29,0.0
2020-03-01,0.0
2020-03-02,5.440137387716851
2020-03-03,11.589857912961985
2020-03-04,17.73957843820712
2020-03-05,5.676665100226278
2020-03-06,0.0
2020-03-07,0.0
2020-03-08,12.29944105049027
2020-03-09,5.676665100226278
2020-03-10,5.913192812735707
2020-03-11,5.913192812735707
2020-03-12,0.0
2020-03-13,12.29944105049027
2020-03-14,0.0
2020-03-15,0.0
2020-03-16,0.0
2020-03-17,4.967081962697993
2020-03-18,5.440137387716851
2020-03-19,5.203609675207422
2020-03-20,0.0
2020-03-21,5.913192812735707
2020-03-22,5.440137387716851
2020-03-23,4.494026537679137
2020-03-24,14.901245888093982
2020-03-25,9.934163925395985
2020-03-26,0.0
2020-03-27,14.664718175584552
2020-03-28,5.676665100226278
2020-03-29,10.643747062924271
2020-03-30,4.494026537679137
2020-03-31,0.0
2020-04-01,15.374301313112836
2020-04-02,4.967081962697993
2020-04-03,0.0
2020-04-04,5.913192812735707
2020-04-05,11.589857912961985
2020-04-06,13.955135038056268
2020-04-07,9.934163925395985
2020-04-08,10.170691637905415
2020-04-09,15.610829025622266
2020-04-10,0.0
2020-04-11,16.556939875659978
2020-04-12,5.676665100226278
2020-04-13,0.0
2020-04-14,4.967081962697993
2020-04-15,4.967081962697993
2020-04-16,15.137773600603408
2020-04-17,14.664718175584552
2020-04-18,5.676665100226278
2020-04-19,10.407219350414843
2020-04-20,9.69763621288656
2020-04-21,4.967081962697993
2020-04-22,0.0
2020-04-23,10.170691637905415
2020-04-24,5.440137387716851
2020-04-25,5.440137387716851
2020-04-26,5.676665100226278
2020-04-27,4.967081962697993
2020-04-28,0.0
2020-04-29,0.0
2020-04-30,0.0
2020-05-01,0.0
2020-05-02,0.0
2020-05-03,5.203609675207422
2020-05-04,4.967081962697993
2020-05-05,13.48207961303741
2020-05-06,9.69763621288656
2020-05-07,0.0
2020-05-08,10.880274775433701
2020-05-09,5.440137387716851
2020-05-10,5.203609675207422
2020-05-11,14.901245888093982
2020-05-12,0.0
2020-05-13,0.0
2020-05-14,5.203609675207422
2020-05-15,10.880274775433701
2020-05-16,6.622775950263991
2020-05-17,19.631800138282546
2020-05-18,0.0
2020-05-19,11.116802487943128
2020-05-20,0.0
2020-05-21,18.922217000754262
2020-05-22,11.826385625471413
2020-05-23,0.0
2020-05-24,0.0
2020-05-25,5.440137387716851
2020-05-26,0.0
2020-05-27,16.556939875659978
2020-05-28,10.880274775433701
2020-05-29,11.116802487943128
2020-05-30,6.622775950263991
2020-05-31,13.009024188018554
2020-06-01,5.203609675207422
2020-06-02,10.407219350414843
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,10.407219350414843
2020-06-06,23.652771250942827
2020-06-07,6.386248237754563
2020-06-08,4.730554250188566
2020-06-09,4.967081962697993
2020-06-10,5.440137387716851
2020-06-11,0.0
2020-06-12,10.643747062924271
2020-06-13,0.0
2020-06-14,0.0
2020-06-15,5.440137387716851
2020-06-16,15.847356738131694
2020-06-17,0.0
2020-06-18,0.0
2020-06-19,0.0
2020-06-20,6.85930366277342
2020-06-21,0.0
2020-06-22,5.676665100226278
2020-06-23,5.913192812735707
2020-06-24,0.0
2020-06-25,5.913192812735707
2020-06-26,12.06291333798084
2020-06-27,13.009024188018554
2020-06-28,0.0
2020-06-29,16.556939875659978
2020-06-30,5.913192812735707
2020-07-01,0.0
2020-07-02,0.0
2020-07-03,5.913192812735707
2020-07-04,0.0
2020-07-05,0.0
2020-07-06,17.266523013188262
2020-07-07,6.149720525245135
2020-07-08,6.149720525245135
2020-07-09,0.0
2020-07-10,6.149720525245135
2020-07-11,7.095831375282848
2020-07-12,0.0
2020-07-13,12.772496475509126
2020-07-14,0.0
2020-07-15,0.0
2020-07-16,6.149720525245135
2020-07-17,0.0
2020-07-18,14.428190463075124
2020-07-19,0.0
2020-07-20,0.0
2020-07-21,5.913192812735707
2020-07-22,11.589857912961985
2020-07-23,12.29944105049027
2020-07-24,12.535968762999698
2020-07-25,0.0
2020-07-26,6.85930366277342
2020-07-27,0.0
2020-07-28,5.913192812735707
2020-07-29,18.212633863225978
2020-07-30,0.0
2020-07-31,6.149720525245135
2020-08-01,0.0
2020-08-02,6.386248237754563
2020-08-03,5.913192812735707
2020-08-04,5.913192812735707
2020-08-05,12.29944105049027
2020-08-06,0.0
2020-08-07,0.0
2020-08-08,6.622775950263991
2020-08-09,0.0
2020-08-10,11.353330200452556
2020-08-11,0.0
2020-08-12,11.589857912961985
2020-08-13,11.826385625471413
2020-08-14,0.0
2020-08-15,6.622775950263991
2020-08-16,6.386248237754563
2020-08-17,0.0
2020-08-18,5.913192812735707
2020-08-19,0.0
2020-08-20,6.149720525245135
2020-08-21,6.386248237754563
2020-08-22,0.0
2020-08-23,12.772496475509126
2020-08-24,6.149720525245135
2020-08-25,12.06291333798084
