date,/g/121j1nlf
2020-02-01,1.8560515718763355
2020-02-02,2.5699175610595413
2020-02-03,2.4985309621412206
2020-02-04,1.9988247697129766
2020-02-05,2.2129845664679384
2020-02-06,1.4991185772847326
2020-02-07,2.1415979675496177
2020-02-08,1.6418917751213737
2020-02-09,1.6418917751213737
2020-02-10,1.4991185772847326
2020-02-11,1.3563453794480913
2020-02-12,1.9988247697129766
2020-02-13,2.284371165386259
2020-02-14,0.9994123848564883
2020-02-15,1.3563453794480913
2020-02-16,1.1421855826931295
2020-02-17,2.5699175610595413
2020-02-18,1.6418917751213737
2020-02-19,1.0707989837748089
2020-02-20,2.1415979675496177
2020-02-21,1.7846649729580149
2020-02-22,1.9988247697129766
2020-02-23,1.7132783740396944
2020-02-24,1.427731978366412
2020-02-25,2.5699175610595413
2020-02-26,1.6418917751213737
2020-02-27,1.7132783740396944
2020-02-28,1.8560515718763355
2020-02-29,1.9988247697129766
2020-03-01,1.8560515718763355
2020-03-02,2.855463956732824
2020-03-03,2.9268505556511446
2020-03-04,3.7834897426709917
2020-03-05,1.8560515718763355
2020-03-06,1.7846649729580149
2020-03-07,1.9988247697129766
2020-03-08,2.3557577643045797
2020-03-09,2.2129845664679384
2020-03-10,2.2129845664679384
2020-03-11,2.7126907588961826
2020-03-12,2.2129845664679384
2020-03-13,2.2129845664679384
2020-03-14,1.7846649729580149
2020-03-15,3.1410103524061066
2020-03-16,2.5699175610595413
2020-03-17,2.4985309621412206
2020-03-18,4.425969132935877
2020-03-19,2.855463956732824
2020-03-20,1.8560515718763355
2020-03-21,2.5699175610595413
2020-03-22,2.7126907588961826
2020-03-23,2.4271443632229004
2020-03-24,1.4991185772847326
2020-03-25,2.7126907588961826
2020-03-26,1.6418917751213737
2020-03-27,2.070211368631297
2020-03-28,3.9262629405076326
2020-03-29,2.7840773578145037
2020-03-30,2.284371165386259
2020-03-31,2.2129845664679384
2020-04-01,2.3557577643045797
2020-04-02,3.712103143752671
2020-04-03,4.997061924282441
2020-04-04,4.425969132935877
2020-04-05,5.068448523200762
2020-04-06,2.7126907588961826
2020-04-07,3.1410103524061066
2020-04-08,2.1415979675496177
2020-04-09,1.1421855826931295
