date,/m/01b_06
2020-02-01,19.48753415599823
2020-02-02,20.19742082913095
2020-02-03,21.70879245580061
2020-02-04,19.189839744684505
2020-02-05,17.953262959227512
2020-02-06,19.09824146428028
2020-02-07,18.342555650945453
2020-02-08,18.548651781854954
2020-02-09,19.806452347944216
2020-02-10,20.120010960312722
2020-02-11,19.64967304175996
2020-02-12,17.994780365370598
2020-02-13,18.778676896291877
2020-02-14,14.16239732531103
2020-02-15,14.859194241685495
2020-02-16,16.380716075487957
2020-02-17,18.765611837665087
2020-02-18,15.902194227558162
2020-02-19,16.311253886144865
2020-02-20,15.851061770234821
2020-02-21,15.2886047396781
2020-02-22,16.48169541055599
2020-02-23,23.637772167008258
2020-02-24,28.33948339483394
2020-02-25,30.848708487084867
2020-02-26,32.49077490774908
2020-02-27,37.56457564575646
2020-02-28,40.83025830258302
2020-02-29,41.49446494464944
2020-03-01,41.107011070110694
2020-03-02,39.15129151291513
2020-03-03,38.24723247232471
2020-03-04,34.55719557195571
2020-03-05,32.730627306273064
2020-03-06,31.402214022140225
2020-03-07,31.95571955719557
2020-03-08,33.17343173431734
2020-03-09,36.088560885608864
2020-03-10,38.54243542435424
2020-03-11,50.40590405904058
2020-03-12,67.34317343173431
2020-03-13,83.78228782287823
2020-03-14,96.47601476014759
2020-03-15,100.0
2020-03-16,97.69372693726939
2020-03-17,83.17343173431736
2020-03-18,72.38744695978258
2020-03-19,63.7209050757087
2020-03-20,56.924839857262256
2020-03-21,57.860078190075996
2020-03-22,55.17906163600996
2020-03-23,49.442933194752435
2020-03-24,44.11688578190503
2020-03-25,41.919925641059635
2020-03-26,39.38276663658719
2020-03-27,42.18500195495975
2020-03-28,43.01809894150293
2020-03-29,39.344898591744325
2020-03-30,29.764283246497627
2020-03-31,28.61174090862284
2020-04-01,27.839299496147156
2020-04-02,24.715417704500293
2020-04-03,22.303597203596443
2020-04-04,22.76299158472099
2020-04-05,20.55789855532319
2020-04-06,21.522626755684723
2020-04-07,21.10917181267264
2020-04-08,20.733619644602435
2020-04-09,19.253951634723332
2020-04-10,18.267506294803916
2020-04-11,17.15318841082087
2020-04-12,18.833798989942842
2020-04-13,17.829086143728627
2020-04-14,17.335863473768914
2020-04-15,16.97980617118375
2020-04-16,16.590447841168675
2020-04-17,15.810620338957062
2020-04-18,15.688294456257205
2020-04-19,16.697482988531053
2020-04-20,16.65161078251861
2020-04-21,15.749457397607129
2020-04-22,14.51688842901465
2020-04-23,13.986376354402212
2020-04-24,13.690708471910249
2020-04-25,14.706263372643502
2020-04-26,14.629132620689074
2020-04-27,13.523591842675664
2020-04-28,14.474871116780228
2020-04-29,16.197457910429023
2020-04-30,15.466015607690556
2020-05-01,13.52199208536677
2020-05-02,13.806795947970649
2020-05-03,15.045073611465774
2020-05-04,14.364020896543456
2020-05-05,13.682968181621138
2020-05-06,13.633437075081334
2020-05-07,13.946451743699331
2020-05-08,13.159378089533707
2020-05-09,14.68394018527236
2020-05-10,16.128262170708993
2020-05-11,15.660194860613787
2020-05-12,15.071767385065538
2020-05-13,16.99753003231437
2020-05-14,16.853374949723197
2020-05-15,18.698299914675818
2020-05-16,17.96531506021888
2020-05-17,17.160468945521075
2020-05-18,16.125666798052475
2020-05-19,15.665754732510866
2020-05-20,14.458485560464158
2020-05-21,14.156668267452476
2020-05-22,13.65949692351196
2020-05-23,13.361591278133714
2020-05-24,14.7558442810694
2020-05-25,14.044194310820977
2020-05-26,13.623013716184152
2020-05-27,13.884436154234596
2020-05-28,13.347067809353135
2020-05-29,12.843758681907257
2020-05-30,12.265815521882045
2020-05-31,13.345105707554898
2020-06-01,13.103852607228026
2020-06-02,13.586358807881771
2020-06-03,12.735624190939639
2020-06-04,12.710229127747338
2020-06-05,11.948377231978265
2020-06-06,12.272975903007746
2020-06-07,13.038468265056286
2020-06-08,12.724741887167538
2020-06-09,12.222779682545546
2020-06-10,11.833758973963501
2020-06-11,12.561604170665392
2020-06-12,10.478461021484117
2020-06-13,10.763709770089246
2020-06-14,12.163935496550824
2020-06-15,13.307644721621948
2020-06-16,12.00360242761562
2020-06-17,11.415714508186541
2020-06-18,10.52853819341174
2020-06-19,11.03091514274205
2020-06-20,11.836869206970427
2020-06-21,11.570024135250522
2020-06-22,12.71936428113633
2020-06-23,14.34376502065495
2020-06-24,14.098572456199308
2020-06-25,13.317021156996956
2020-06-26,12.305601828617439
2020-06-27,13.577538256731078
2020-06-28,13.468635335650132
2020-06-29,13.337807049390255
2020-06-30,13.947292387460163
2020-07-01,13.139369962576803
2020-07-02,13.862247921682963
2020-07-03,12.685799478431756
2020-07-04,12.586580935025024
2020-07-05,14.5554142069287
2020-07-06,15.798204337620861
2020-07-07,13.905891949927813
2020-07-08,16.1280569556591
2020-07-09,15.329466406724418
2020-07-10,14.496154529575183
2020-07-11,15.069056445115285
2020-07-12,16.604953090794403
2020-07-13,17.03521548408823
2020-07-14,17.68905674229493
2020-07-15,16.840830245161907
2020-07-16,17.247272108371483
2020-07-17,17.406314576583927
2020-07-18,16.204660372312144
2020-07-19,17.088229640159046
2020-07-20,17.724399513008816
2020-07-21,16.275345913739898
2020-07-22,16.876173015875793
2020-07-23,16.823158859804977
2020-07-24,16.116303445527457
2020-07-25,17.105901025515987
2020-07-26,18.2722124590739
2020-07-27,17.19967486226591
2020-07-28,16.82044716775193
2020-07-29,17.95313721271839
2020-07-30,16.593909158758635
2020-07-31,14.800483254228409
2020-08-01,15.159168435134456
2020-08-02,16.0086859688593
2020-08-03,17.31127952057073
2020-08-04,17.260525384400896
