date,/g/11j2cc_qll
2020-02-01,0.0
2020-02-02,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.9864779132910767
2020-02-08,0.0
2020-02-09,0.0
2020-02-10,0.0
2020-02-11,1.9729558265821534
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,0.0
2020-02-15,0.0
2020-02-16,0.0
2020-02-17,0.9864779132910767
2020-02-18,1.9729558265821534
2020-02-19,0.9864779132910767
2020-02-20,1.9729558265821534
2020-02-21,2.95943373987323
2020-02-22,1.9729558265821534
2020-02-23,1.9729558265821534
2020-02-24,6.905345393037537
2020-02-25,8.87830121961969
2020-02-26,4.932389566455384
2020-02-27,1.9729558265821534
2020-02-28,1.9729558265821534
2020-02-29,0.9864779132910767
2020-03-01,0.0
2020-03-02,1.9729558265821534
2020-03-03,1.9729558265821534
2020-03-04,2.95943373987323
2020-03-05,5.91886747974646
2020-03-06,4.932389566455384
2020-03-07,7.891823306328614
2020-03-08,7.891823306328614
2020-03-09,8.87830121961969
2020-03-10,12.824212872783997
2020-03-11,13.810690786075074
2020-03-12,21.70251409240369
2020-03-13,21.70251409240369
2020-03-14,23.67546991898584
2020-03-15,34.526726965187684
2020-03-16,24.66194783227692
2020-03-17,28.607859485441224
2020-03-18,20.71603617911261
2020-03-19,21.70251409240369
2020-03-20,24.66194783227692
2020-03-21,27.62138157215015
2020-03-22,19.729558265821534
2020-03-23,15.783646612657227
2020-03-24,23.67546991898584
2020-03-25,20.71603617911261
2020-03-26,34.526726965187684
2020-03-27,22.688992005694764
2020-03-28,35.51320487847876
2020-03-29,24.66194783227692
2020-03-30,26.63490365885907
2020-03-31,26.63490365885907
2020-04-01,27.62138157215015
2020-04-02,22.688992005694764
2020-04-03,23.67546991898584
2020-04-04,29.5943373987323
2020-04-05,25.648425745567994
2020-04-06,25.648425745567994
2020-04-07,28.607859485441224
2020-04-08,26.63490365885907
2020-04-09,24.66194783227692
2020-04-10,28.607859485441224
2020-04-11,25.648425745567994
2020-04-12,17.75660243923938
2020-04-13,26.63490365885907
2020-04-14,20.71603617911261
2020-04-15,30.58081531202338
2020-04-16,21.70251409240369
2020-04-17,32.55377113860553
2020-04-18,26.63490365885907
2020-04-19,20.71603617911261
2020-04-20,22.688992005694764
2020-04-21,20.71603617911261
2020-04-22,23.67546991898584
2020-04-23,11.83773495949292
2020-04-24,17.75660243923938
2020-04-25,19.729558265821534
2020-04-26,16.770124525948304
2020-04-27,18.74308035253046
2020-04-28,18.74308035253046
2020-04-29,18.74308035253046
2020-04-30,15.783646612657227
2020-05-01,18.74308035253046
2020-05-02,17.75660243923938
2020-05-03,17.75660243923938
2020-05-04,17.75660243923938
2020-05-05,26.63490365885907
2020-05-06,26.63490365885907
2020-05-07,15.783646612657227
2020-05-08,22.688992005694764
2020-05-09,18.74308035253046
2020-05-10,18.74308035253046
2020-05-11,17.75660243923938
2020-05-12,22.688992005694764
2020-05-13,16.770124525948304
2020-05-14,15.783646612657227
2020-05-15,14.79716869936615
2020-05-16,14.79716869936615
2020-05-17,9.864779132910767
2020-05-18,21.70251409240369
2020-05-19,9.864779132910767
2020-05-20,12.824212872783997
2020-05-21,15.783646612657227
2020-05-22,14.79716869936615
2020-05-23,16.770124525948304
2020-05-24,7.891823306328614
2020-05-25,8.87830121961969
2020-05-26,10.851257046201845
2020-05-27,12.824212872783997
2020-05-28,10.851257046201845
2020-05-29,12.824212872783997
2020-05-30,10.851257046201845
2020-05-31,11.83773495949292
2020-06-01,8.87830121961969
2020-06-02,18.74308035253046
2020-06-03,9.864779132910767
2020-06-04,15.783646612657227
2020-06-05,20.71603617911261
2020-06-06,16.770124525948304
2020-06-07,9.864779132910767
2020-06-08,7.891823306328614
2020-06-09,12.824212872783997
2020-06-10,14.79716869936615
2020-06-11,11.83773495949292
2020-06-12,7.891823306328614
2020-06-13,12.824212872783997
2020-06-14,10.851257046201845
2020-06-15,9.864779132910767
2020-06-16,13.810690786075074
2020-06-17,11.83773495949292
2020-06-18,23.67546991898584
2020-06-19,20.71603617911261
2020-06-20,15.783646612657227
2020-06-21,20.71603617911261
