date,/g/11j8_9sv06
2020-02-01,0.6424511790347452
2020-02-02,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-08,0.0
2020-02-09,0.0
2020-02-10,0.0
2020-02-11,0.6424511790347452
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,0.0
2020-02-15,0.0
2020-02-16,0.0
2020-02-17,0.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-22,0.0
2020-02-23,0.0
2020-02-24,0.0
2020-02-25,0.5748247391363509
2020-02-26,0.0
2020-02-27,0.0
2020-02-28,0.0
2020-02-29,1.8597270972058413
2020-03-01,0.5748247391363509
2020-03-02,0.0
2020-03-03,0.608637959085548
2020-03-04,0.0
2020-03-05,0.0
2020-03-06,0.0
2020-03-07,0.6424511790347452
2020-03-08,1.183462698221899
2020-03-09,0.0
2020-03-10,0.0
2020-03-11,0.0
2020-03-12,0.5748247391363509
2020-03-13,1.2849023580694905
2020-03-14,0.6424511790347452
2020-03-15,1.1496494782727018
2020-03-16,0.5071982992379567
2020-03-17,1.9949799770026297
2020-03-18,1.5554081176630672
2020-03-19,0.5410115191871538
2020-03-20,2.130232856799418
2020-03-21,1.1158362583235049
2020-03-22,0.5748247391363509
2020-03-23,0.9467701585775191
2020-03-24,0.5071982992379567
2020-03-25,0.9805833785267163
2020-03-26,0.0
2020-03-27,0.0
2020-03-28,1.1158362583235049
2020-03-29,0.5410115191871538
2020-03-30,0.0
2020-03-31,0.0
2020-04-01,1.4877816777646728
2020-04-02,0.5071982992379567
2020-04-03,0.5071982992379567
2020-04-04,0.0
2020-04-05,0.0
2020-04-06,0.47338507928875956
2020-04-07,1.0143965984759133
2020-04-08,0.0
2020-04-09,0.5071982992379567
2020-04-10,0.5410115191871538
2020-04-11,0.0
2020-04-12,0.0
2020-04-13,1.0482098184251105
2020-04-14,0.0
2020-04-15,1.5554081176630672
2020-04-16,0.0
2020-04-17,0.5410115191871538
2020-04-18,0.5748247391363509
2020-04-19,0.5410115191871538
2020-04-20,0.0
2020-04-21,0.0
2020-04-22,2.130232856799418
2020-04-23,0.0
2020-04-24,1.0820230383743077
2020-04-25,0.5748247391363509
2020-04-26,1.1158362583235049
2020-04-27,0.9805833785267163
2020-04-28,0.0
2020-04-29,0.0
2020-04-30,0.43957185933956244
2020-05-01,0.5071982992379567
2020-05-02,0.0
2020-05-03,0.0
2020-05-04,0.0
2020-05-05,0.43957185933956244
2020-05-06,0.0
2020-05-07,1.4877816777646728
2020-05-08,0.0
2020-05-09,0.5071982992379567
2020-05-10,0.0
2020-05-11,0.47338507928875956
2020-05-12,0.0
2020-05-13,0.0
2020-05-14,0.5410115191871538
2020-05-15,0.0
2020-05-16,0.0
2020-05-17,0.0
2020-05-18,0.0
2020-05-19,1.0820230383743077
2020-05-20,0.5410115191871538
2020-05-21,0.608637959085548
2020-05-22,0.0
2020-05-23,0.5410115191871538
2020-05-24,0.0
2020-05-25,0.5071982992379567
2020-05-26,0.0
2020-05-27,0.0
2020-05-28,0.0
2020-05-29,1.0820230383743077
2020-05-30,0.608637959085548
2020-05-31,0.0
2020-06-01,0.0
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,0.47338507928875956
2020-06-06,0.0
2020-06-07,0.0
2020-06-08,0.47338507928875956
2020-06-09,0.0
2020-06-10,0.0
2020-06-11,0.0
2020-06-12,0.0
2020-06-13,0.0
2020-06-14,0.5748247391363509
2020-06-15,0.5410115191871538
2020-06-16,0.0
2020-06-17,0.0
2020-06-18,0.0
2020-06-19,0.0
2020-06-20,0.6424511790347452
2020-06-21,0.0
2020-06-22,0.0
2020-06-23,0.0
2020-06-24,0.608637959085548
2020-06-25,0.0
2020-06-26,0.0
2020-06-27,0.0
2020-06-28,0.5410115191871538
2020-06-29,0.0
2020-06-30,0.0
2020-07-01,0.0
2020-07-02,1.1496494782727018
2020-07-03,0.608637959085548
2020-07-04,0.0
2020-07-05,0.6424511790347452
2020-07-06,0.0
2020-07-07,1.217275918171096
2020-07-08,0.0
2020-07-09,0.0
2020-07-10,1.251089138120293
2020-07-11,0.0
2020-07-12,0.0
2020-07-13,0.0
2020-07-14,0.0
2020-07-15,0.608637959085548
2020-07-16,0.608637959085548
2020-07-17,1.3187155780186874
2020-07-18,0.7777040588315336
2020-07-19,0.7100776189331395
2020-07-20,0.6762643989839423
2020-07-21,0.0
2020-07-22,0.0
2020-07-23,0.6762643989839423
2020-07-24,0.6762643989839423
2020-07-25,0.7438908388823364
2020-07-26,1.3525287979678846
2020-07-27,0.0
2020-07-28,1.9273535371042354
2020-07-29,0.0
2020-07-30,0.6762643989839423
2020-07-31,0.0
2020-08-01,0.7100776189331395
2020-08-02,0.7100776189331395
2020-08-03,0.6424511790347452
2020-08-04,0.6762643989839423
2020-08-05,0.0
2020-08-06,0.6762643989839423
2020-08-07,0.0
2020-08-08,0.7438908388823364
2020-08-09,0.0
2020-08-10,0.0
2020-08-11,1.9273535371042354
2020-08-12,1.9273535371042354
2020-08-13,0.0
2020-08-14,1.3187155780186874
2020-08-15,1.3863420179170818
2020-08-16,0.6762643989839423
2020-08-17,1.2849023580694905
2020-08-18,0.0
2020-08-19,0.6424511790347452
2020-08-20,0.0
2020-08-21,0.0
2020-08-22,0.0
2020-08-23,0.0
2020-08-24,0.6424511790347452
2020-08-25,0.608637959085548
2020-08-26,0.0
2020-08-27,0.0
2020-08-28,0.0
2020-08-29,0.0
2020-08-30,0.6424511790347452
2020-08-31,0.0
2020-09-01,0.608637959085548
2020-09-02,0.0
2020-09-03,0.0
2020-09-04,1.9949799770026297
2020-09-05,0.6762643989839423
2020-09-06,0.6424511790347452
2020-09-07,0.0
2020-09-08,0.0
2020-09-09,0.0
2020-09-10,0.608637959085548
2020-09-11,0.0
2020-09-12,0.0
2020-09-13,0.6424511790347452
2020-09-14,0.0
2020-09-15,0.0
2020-09-16,0.0
2020-09-17,0.608637959085548
2020-09-18,0.0
2020-09-19,0.0
2020-09-20,0.6424511790347452
2020-09-21,0.0
2020-09-22,0.0
2020-09-23,0.0
2020-09-24,0.0
2020-09-25,0.0
2020-09-26,1.3187155780186874
2020-09-27,0.0
2020-09-28,0.0
2020-09-29,0.9479839664731314
2020-09-30,0.9479839664731314
2020-10-01,0.9479839664731314
2020-10-02,0.0
2020-10-03,0.9479839664731314
2020-10-04,0.9479839664731314
2020-10-05,1.579973277455219
2020-10-06,0.9479839664731314
2020-10-07,0.9479839664731314
2020-10-08,1.8959679329462629
2020-10-09,0.0
2020-10-10,0.9479839664731314
2020-10-11,0.9479839664731314
2020-10-12,0.9479839664731314
2020-10-13,0.0
2020-10-14,2.843951899419394
2020-10-15,0.9479839664731314
2020-10-16,0.0
2020-10-17,0.9479839664731314
2020-10-18,0.9479839664731314
2020-10-19,0.9479839664731314
2020-10-20,0.9479839664731314
2020-10-21,2.843951899419394
2020-10-22,0.9479839664731314
2020-10-23,1.8959679329462629
2020-10-24,1.8959679329462629
2020-10-25,0.0
2020-10-26,0.9479839664731314
2020-10-27,0.0
2020-10-28,1.8959679329462629
2020-10-29,0.0
2020-10-30,0.0
2020-10-31,0.0
2020-11-01,0.9479839664731314
2020-11-02,0.0
2020-11-03,0.9479839664731314
2020-11-04,1.579973277455219
2020-11-05,1.579973277455219
2020-11-06,4.10793052138357
2020-11-07,0.0
2020-11-08,0.9479839664731314
2020-11-09,7.267877076294008
2020-11-10,11.059812942186534
2020-11-11,4.739919832365657
2020-11-12,2.5279572439283506
2020-11-13,0.0
2020-11-14,2.5279572439283506
2020-11-15,1.579973277455219
2020-11-16,1.579973277455219
2020-11-17,0.0
2020-11-18,0.0
2020-11-19,1.579973277455219
2020-11-20,0.9479839664731314
2020-11-21,0.9479839664731314
2020-11-22,3.159946554910438
2020-11-23,2.5279572439283506
2020-11-24,1.579973277455219
2020-11-25,0.0
2020-11-26,1.579973277455219
2020-11-27,2.5279572439283506
2020-11-28,1.579973277455219
2020-11-29,0.6319893109820877
2020-11-30,2.5279572439283506
2020-12-01,0.0
2020-12-02,2.5279572439283506
2020-12-03,1.579973277455219
2020-12-04,4.10793052138357
2020-12-05,2.5279572439283506
2020-12-06,2.5279572439283506
2020-12-07,0.9479839664731314
2020-12-08,4.10793052138357
2020-12-09,1.579973277455219
2020-12-10,2.5279572439283506
2020-12-11,0.9479839664731314
2020-12-12,3.4759412104014817
2020-12-13,1.579973277455219
2020-12-14,1.579973277455219
2020-12-15,3.4759412104014817
2020-12-16,0.9479839664731314
2020-12-17,3.4759412104014817
2020-12-18,1.8959679329462629
2020-12-19,0.9479839664731314
2020-12-20,1.8959679329462629
2020-12-21,1.8959679329462629
2020-12-22,3.4759412104014817
2020-12-23,3.4759412104014817
2020-12-24,3.159946554910438
2020-12-25,0.9479839664731314
2020-12-26,2.843951899419394
2020-12-27,2.5279572439283506
2020-12-28,1.579973277455219
2020-12-29,2.5279572439283506
2020-12-30,6.319893109820876
2020-12-31,5.687903798838788
2021-01-01,4.10793052138357
2021-01-02,2.843951899419394
2021-01-03,2.5279572439283506
